,user_id,user_screen_name,user_name,sentences,personality_type
39,509096638,BillSpies1,The Retiree at The Grizzly ⛳🏌️‍♀️🎸🎹🇺🇸,['someone drop myersbriggs type u pretty cool day far estj right'],ESTJ
40,329077476,Williams_ESTJ,Michael K Williams,['big result u15s soccer ballblue heartwhite heart'],ESTJ
41,1161365451848474624,SoSyncd,So Syncd,['intj entj istjs estj vibe follow see blue heart download connect match'],ESTJ
42,1080754794069938176,svphialoren,ma,['hmmm interesting shes virgo id say would likely istjestjistp type'],ESTJ
43,1392073366790623236,Stanisl86863011,Stanislav Andreev,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
44,1212258673428353024,frcica1979,"frcica_フラシカ@NFT TwitFi phaver .lens(🌸, 🌿)",['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
45,772652487358545920,__52_hz__,🍑,['jungwons mbti changed estj istj pleading face complete opposite sunoos according jungwon complete opposite'],ESTJ
46,1361576503046242304,dzGkiDIidXvLnT1,Станислав🐐,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
47,1646755010234155008,lun8withus_,lala 🌙 LUN8 DEBUT SOON!,['junwoo estj he chaotic loveee itface tear joy'],ESTJ
48,1558625947225853952,onlyjunwoo,하니 honey,['junwoo estj he chaotic loveee itface tear joy'],ESTJ
49,1255033589688918018,lux_yohan00,lux_00.WEi 💖,['daehyeon 10 aquarius 10 97 liner 10 younger brother 10 study civil engineering 10 easy get'],ESTJ
50,3611835672,hodubbangie,🤎irdina🤍vote for WEi🤎semi-ia🤍,['daehyeon 10 aquarius 10 97 liner 10 younger brother 10 study civil engineering 10 easy'],ESTJ
51,1304621319804289024,sunshinehope613,ᴮᴱc⁷ Yoongi in D-2!🥢☆always with bts☆💗 bts’ army,['who estj comment peepppsss'],ESTJ
52,398021017,FSBManchester,Robert Downes,['yesterday funinteresting physcometric testing done hr team using myersbriggs type indicator'],ESTJ
53,1278388283647553538,Xnebriele,Novi.Suiswap 🔆,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
54,1552994272269312002,vileoria,ハン.,['asked estj want bday said nothing want sleep im going buy'],ESTJ
55,1592408079420751872,Gelena07498310,"kobi (L3, ❄️)(💙,🧡) 🛸🐐",['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
56,408437559,almyeondblossom,my absolute perfection,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
57,944497700854046720,Kimochu69,"Ꮓꫀᥒ | OmeletteSwap | Earn, Ally | FlowX",['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
58,1496045457528987648,IIXXIIMMXXII,𝐒𝐞𝐟ø ⚓️,['add ur mbti put 4 character mbti estj'],ESTJ
59,999483637681733637,LAZZ1008,LAZZ,['mbti doodlessparkles'],ESTJ
60,1553958057981497344,Evgenjjcrypto,"(🌸, 🌿)Evgenjj.lens(💙,🧡)🐐🛸🌊📘",['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
61,1308677715072086016,Chandreshjatav8,Chandu.bnb | Suiswap,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
62,1879038889,rentfess,‼️CHECK CARRD DAN LINK‼️ ON,['rent ada bfr yang jago lovey dovey little bit love hate dan avail weekend ini u dont care'],ESTJ
63,1322254047961731072,Hema_OT7BTS,Hemaᵒᵗ⁷BTS•😼D'Day•Fan-Account✨♡MilitaryEra💔,['new jean kpop artist fan test 6 cookie hyein 2022081 8 shinee love like oxygen pomeranian hanni haerin minji dan'],ESTJ
64,1504775828726743041,im_shinnn,it'shinnn,['new jean kpop artist fan test 6 cookie hyein 2022081 8 shinee love like oxygen pomeranian hanni haerin minji dan'],ESTJ
65,1504775828726743041,im_shinnn,it'shinnn,['new jean kpop artist fan test 6 cookie hyein 2022081 8 shinee love like oxygen pomeranian hanni haerin'],ESTJ
66,1426740084305321991,TPhm45524437,Tú Phạm🐐,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
67,1467785891775397888,kabayakeel,ティ卜゛ゥス,['conclusion 7cexecutivepersonality via'],ESTJ
68,1070024638615470084,empire_blues,Alexandre 🌐🇺🇦,['im estj think get level'],ESTJ
69,817115703698477056,swithfearnot,慈莉庵 (julian),['delusion sieun share mbti estj sooo like actually meant'],ESTJ
70,1146948778857046016,livsoulsecrets,liv,['mbti estj archer taylor swift wild rachel reid stranger thing lucas sinclair nancy wheeler anthony bridge'],ESTJ
71,1146948778857046016,livsoulsecrets,liv,['character see right'],ESTJ
72,1598347234722152448,_exolblink_,rina ☆,['jisoo said shes taken mbti test several time keep getting person ruler estj'],ESTJ
73,1608308082655780866,cyone__,Alcy,['estj hot people istj cool people'],ESTJ
74,1860981978,arayary1,aray ary,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
75,1571492394125918209,crowderNacht,Corvus,['ran away nation problem scared venti often flirt secre'],ESTJ
76,1265814162082426881,Cryptotrojan1,Cryptotrojan.bnb | awungshi.stark | ⚪⚫🐐,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
77,1396638966120534016,astvvelist,miyo,['hottest typology estj ets sx1w9 rcoei phlegmel lfev'],ESTJ
78,2440454584,mininjunnie,jøcy,['page mbti estj exol thank always today gtㅅlt bgm exomama lucky number 4 lucky color yellow l'],ESTJ
79,1591275589117386753,zerogrbvity,HITS DIFFERENT x NEW ROMANTICS 6/3🫧,['ive studied type depth si sensing ni intuitive make sense estj v entj'],ESTJ
80,1591275589117386753,zerogrbvity,HITS DIFFERENT x NEW ROMANTICS 6/3🫧,['idc typing estj entire world view based preexisting social hierarchy presti'],ESTJ
81,1591275589117386753,zerogrbvity,HITS DIFFERENT x NEW ROMANTICS 6/3🫧,['blair estj mama called george infj start im glad right'],ESTJ
82,1693367864,NanaJaem2000,Ajeng 🐣✿°:⋆❆,['changgu sister mbti estj first time see sibling similar personality'],ESTJ
83,1068499928299692032,parkchels,🍒,['bird retook mbti test recently got estj must there way become e still'],ESTJ
84,1508051456049491978,EXOElsa1485,💎PRO EXO💎,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
85,1548355823746686976,stardustjisung,𝙖𝙪𝙣𝙞𝙚,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
86,1272133668346032128,ggunightt,ᴠᴀɴɴ (´ ᴗ｀✿),['changgu sister mbti estj first time see sibling similar personality'],ESTJ
87,969670273,Bbbndy,•x--- ᥫ᭡⁹,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
88,194040304,meikakuko,Meikakuko (New Art on Pinned 📌),['found comment pdb entj istp discussing chara mbti entj shes strategic'],ESTJ
89,1418596458626904069,erigomkaiii,sunny,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
90,1540648991842799616,CaseyLaw_,"catman.lens(🌸, 🌿)(L3, ❄️)🛸( 🏔 , ⛏ )⚙️🛡️",['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
91,1353480423486201857,Chaahinazz,Chaho☆°•♡,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
92,1620234053634121729,estr3llvh,star ★★★★★,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
93,2784402749,Tetro75,Jim Martineau,['familiar mbti im picking estj vibe'],ESTJ
94,1599762894052278273,drmsheadline,kat/ash ꕤ*.,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
95,1423336639036801025,Fluverik,annieee • is slaying on main • ★⁵,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
96,1408022625067040770,linolovesass,Anie★⁵|5 STAR AND SPICY 🌶,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
97,1343174208935739392,brightersei,Tea 🍵 semi ia ~SPM YEAR~ SKZ CB,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
98,1509247860780331011,kiryhuaaah,kiry,['know shell get yknow esp s2 laugh joke unbelievable unlike estj mom'],ESTJ
99,1633272772943020033,amorouschanlian,ᴇʟɪᴢᴀʙᴇᴛʜ ★⁵,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
100,1261615513916096512,ayastown,آية,['exactly estj irl text omg'],ESTJ
101,1552994272269312002,vileoria,ハン.,['estj dedication insaneloudly cry face wouldve went hell formal clothes'],ESTJ
102,1552994272269312002,vileoria,ハン.,['omg discussed estj like story ridiculously exaggerated might'],ESTJ
103,1424305071555231747,acethedonut,༉ miks! ⚇ scara main,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
104,813191590684528640,kimtaehyungbia,madison,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
105,1334150900835704832,SANSPATEL5,🐐snptl18.eth | Occult,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
106,1653040801591734275,ttokishii,☁︎ check pin twt!,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
107,1471117107068747776,gelaicart_,gelai ✗_✗ || ia,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
108,1354269207588954113,felixeffcts,mel 🐈‍⬛ ★⁵,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
109,1561134621454176256,BunBinkki,꽥 🦆 | Birthday D - 7,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
110,1360399989994889217,veropetos_,max/elliott ★★★★★ | ia exam prep,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
111,1632635291923013633,skz_straystays,Bri | ★★★★★ (5-STAR) JUNE 2ND,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
112,1091711489440972800,qabi___,Q 🎗JUNE 2ND ★⁵,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
113,1508821815434485763,hrts4shua,! maya \⁷ | FML | D-DAY,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
114,1409364885855641604,nctskzd0lls,eden #lovestay | 5 STAR?!??,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
115,1517271355175186432,superduperjae,Dray ✧✢ Fix On Era✧✢,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
116,1240225114089607168,Gfs_Ninja4,AmitManna.Eth🤡,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
117,695105251687272448,dogexen,ÐXEN | Suiswap | FusionX Finance | NemoSwap 🐐,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
118,1638019079608074240,Twerking_Quokka,Bri 🍨 브리 June 2nd ★⁵,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
119,1523137456500969472,babybreadeggs,Schuyler🥚 ★⁵ studying,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
120,1235372571434119174,tweekfilms,val 🫧💌,['cheryl blossom shelly marsh estj'],ESTJ
121,864159804083884032,paboracha_fan,¸.·✩·.¸줄리아¸.·¯⍣✩ MINSUNG'S CHILD☆⁵,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
122,1312063193532030977,kimseungminonly,seungmins bf ★⁵,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
123,1589747679336464385,bbamasfav,lisa || comms open!,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
124,1540831585821499395,lizzyluvschan,lizzy🍒amicus ad aras ★⁵,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
125,1586477066177970176,jilixlvrr,ala ★⁵,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
126,1642755221469429760,binnniebunnny,bibi ☆☆☆☆☆ 특,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
127,1126883404144943104,besosminho,rayne ! • ★⁵,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
128,1345979507077951488,lixbesitos,silly starboy ★⁵,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st'],ESTJ
129,1578151558541369344,lixxwcrld,chase ⤮ ★ FIVE STAR,['love letter day 10 looking moot chase 05 estj skz ult felix biased new looki'],ESTJ
130,994737002930044928,EvianSehun94,Oh Sehun is my life ♡,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
131,1478375044699070473,jwngmania,ama,['whats mbti mine estj'],ESTJ
132,1108600546062159872,Jichuae,Seri ☆ DARK BLOOD!,['hello im seri born 08 mbti estj im looking moot lt3 kpop fan since 2019 u'],ESTJ
133,1593020881315430400,dejunbbh,EMIL ! ☆,['got isfp guy estj'],ESTJ
134,1449372552405524491,pkscsk,Simple Boy,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
135,1309614070983688192,kryptonography,lilah ☽☾,['hope isfp taurus lizzie estj pisces'],ESTJ
136,1470684512921141251,yippuichu,plant.bnb,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
137,1485755499060604934,silverlight373,Silverlight373🐐,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
138,1346700632,JuNe_0621,💕🌻🍀,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
139,1915972056,rosenearrosie,Oca A. 𝑹𝒐𝒔𝒊𝒆,['estj sensing thinking judging banget ga tuhh'],ESTJ
140,1362989960115191809,solace_eternal,Fırat Bağ,['arthas menethil prince lordeoron warcraft game dedicated protecting people seeking pow'],ESTJ
141,1641496679194185729,wicorobin,MJ,['recent test im estj ___'],ESTJ
142,1362989960115191809,solace_eternal,Fırat Bağ,['world warcraft shadowlands cinematic mbti personality type character uther lightbringer paladin'],ESTJ
143,2835256661,STAYBYEXO,jac | baekhyun day,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
144,1174742792897269761,mortezajoon5,"morva.lens(🌸, 🌿)🛸mytrust.nft",['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
145,65328878,eriskare,Eriska Dwi Retnowati,['sejuns mbti infp exact opposite nadine estj clicked well interesting face tear joy'],ESTJ
146,1485309633132908547,monowarmantra,Md Monowar | SuiPad | Avive Citizen,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
147,1269954958226526214,Jignesh14327542,"SuiFrens AI""| SuiSwap.! 🛸⚪⚫🐐",['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
148,1351970074257666050,KriptVal,KriptVal🏍️🏍️🏍️🏍️🏍️🏍️,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
149,1496094981227835394,aerifaa,✿❁,['050623 exol ace update mbti estj exol thank always today gt_lt bgm exo mama lucky number'],ESTJ
150,892490446135476224,mushioguri,LEO (｡•̀ᴗ-)✧ #1 sigzai defender,['estj good like'],ESTJ
151,1509343595559473155,ausofyaroox_,yaroox ; lf moots,['estj shen interactive moot hug pas yes'],ESTJ
152,1486685361052946437,GODDESSiMPACT,‍‍ ‍ ‍‍ ‍ ‍‍ ‍‍MiKO'S ‍‍ ‍KAFKA. ‍‍ ‍‹3 ‍‍ ‍,['whether im entj estj im bound fate dont like j'],ESTJ
153,3219460754,shining3stars,에린🐥,['baekhyun said thought mbti type changed isfp estj look type feel like he'],ESTJ
154,1428589250551980032,yeoImiamor,aneth,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
155,188062786,twinhell,ANDREA OSALDE,['cant really join spamming due uni happy birthday minji much love meow bear wolfie puppy estj pochacco ga'],ESTJ
156,13715922,neeraji2it,Imperishable 🐐 🛸 | Avive Citizen,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
157,449880394,nadkunad08,entegeka🦛,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
158,1707640700,mirakurusu,🐶🍒 / julia™ 🐘,['girl estj'],ESTJ
159,1907008994,doremiedy,Re 엑소,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
160,1322289994560659456,kimnini_zk,ZK.🧸,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
161,262795624,PersonalityHack,Personality Hacker,['full ep 474 setting example leader important'],ESTJ
162,4852977863,blackheart_2209,darkness' last scene,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
163,935776216031703040,aprilrn_,~,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
164,1274010574637027328,fennylee56,Fenny Lee,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
165,1270320137959137280,exhoehell,deline // R𝓞ver,['050623 exol ace update mbti estj exol thank always today gt_lt bgm exo mama lucky number'],ESTJ
166,1322057746708000768,istan_exo,⚡,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
167,1662387037,taeitus,CATNIPZ MONTH⁷𓃺,['cant really join spamming due uni happy birthday minji much love meow bear wolfie puppy estj pochacco ga'],ESTJ
168,1321968498080317440,breadsaz,🥐,['cant really join spamming due uni happy birthday minji much love meow bear wolfie puppy estj p'],ESTJ
169,1566333751,SuperB_456,BAEKHYUN백현GeniusArtist,['page mbti estj exol thank always today gtㅅlt bgm exomama lucky number 4 lucky color yellow l'],ESTJ
170,780118158959149056,EXOFOREVER98,𝓒𝓪𝓻𝓵𝓪🧚🏼‍♀️🍄✨,['page mbti estj exol thank always today gtㅅlt bgm exomama lucky number 4 lucky color yellow l'],ESTJ
171,1534738573815324673,choegyeonglyeol,최경렬 I YouSUI 🐐 🔅,['artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti'],ESTJ
172,2220269275,athelatch,💓 pip 💓,['ace update trans mbti estj exol thank always today gtlt bgm exo mama lucky 4 lucky color yellow'],ESTJ
173,180423690,sherr9,sherrill 쉐럴 김려욱-어릴왕자,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
174,880950248373465089,rxwoonie,Jongbear🧸,['baekhyuns mbti change drinking slogan eris coffee drinking preference whether moshpit seating'],ESTJ
175,956775662391619585,ExoBaekDiary,My EXO Diary,['exol ace update mbti estj exol thank always today gt_lt bgm exo mama lucky number 4 lu'],ESTJ
176,3297194417,thundaerlight,cam⋆,['page mbti estj exol thank always today gtㅅlt bgm exomama lucky number 4 lucky color yellow l'],ESTJ
177,1261615513916096512,ayastown,آية,['there one thing ik abt typology im te user im intj im estj im istj n im entj l'],ESTJ
178,1367294180,LUNA_1248,LUNA9,['baekhyuns page kyoong puppy mbti estj exol thank always today gtㅅlt bgm exo mama lucky 4 lucky'],ESTJ
179,2388941035,beaglEXO04,99❤,['page mbti estj exol thank always today gtㅅlt bgm exomama lucky number 4 lucky color yellow l'],ESTJ
180,1593190921637883911,xox08042012,Eri🩵,['baekhyun said thought mbti type changed isfp estj look type feel like he'],ESTJ
181,1005216900752736257,NouNou_Yeol0461,My_Happiness_Delight,['page mbti estj exol thank always today gtㅅlt bgm exomama lucky number 4 lucky color yellow l'],ESTJ
182,235555068,baek2light,애니 ‘.ㅅ’,['page mbti estj exol thank always today gtㅅlt bgm exomama lucky number 4 lucky color yellow l'],ESTJ
183,1564234057579241472,crescentsun_00z,obsessed in 4sec rap on SPICY| i'll wait for u KAI,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
184,467968476,mariela_kenshin,exoismypassion5674,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
185,1217795179224207360,queen_rainicorn,kady¹⁴⁸⁵ 에리과 순딩이⚡️🤍,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
186,2353722595,starlight_myeon,ً☁️ ☪︎,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
187,1443474666283159554,DaniellMoe,Bluey (Heavy Hiatus),['mbti doodlessparkles'],ESTJ
188,1209443792350142465,STANEXOOOOOOO,Vena | d-638,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
189,1055875877299515392,bbhxashia,𝑩𝒚𝒖𝒏𝒊𝒆𝒆_𝑨𝒔𝒉𝒊𝒂✮ #𝟏𝟏𝐨𝐯𝐞𝐄𝐗𝐎,['050623 exol ace update mbti estj exol thank always today gt_lt bgm exo mama lucky number'],ESTJ
190,1329397892658827265,boxianbaozi,૮ ´.ㅅ ` ა,['230506 kwangya club update strawberryred heart baekhyuns page kyoong mongmungie mbti estj exol thank'],ESTJ
191,608253720,ooh_jangmi,rㅇㄹe 🌹,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
192,1547829188328992771,viexfansph,VIEX | SINB AND EUNHA CSE 📌📌,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
193,1416237669370064897,FarihaSabiha,ᝯׁ֒ꭈׁׅυׁׅ݊ꪀᝯׁ֒hׁׅ֮ᨮׁׅ֮ ☄️🇧🇩,['050623 exol ace update mbti estj exol thank always today gt_lt bgm exo mama lucky number'],ESTJ
194,1202368383137665024,myeonbaekon,'ㅅ' mm,['050623 exol ace update mbti estj exol thank always today gt_lt bgm exo mama lucky number'],ESTJ
195,1969185390,kyoongsaeri,'ㅅ',['050623 exol ace update mbti estj exol thank always today gt_lt bgm exo mama lucky number'],ESTJ
196,1456205578393436160,JellyFernande12,Jelly Fernandez,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
197,1318037085773848577,MrRover____Ex0,ST开ND开RD IS 1Ξ⧖0 🦋,['050623 exol ace update mbti estj exol thank always today gt_lt bgm exo mama lucky number'],ESTJ
198,1046167285046677509,kaiiw0rld,Emi✦,['spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc'],ESTJ
