,user_id,user_screen_name,user_name,text,personality_type
25,1366995189756276737,yuri_estp,Albino que não é albino,RT @gg_scene: the protagonist             the real protagonist https://t.co/UWrOxeom4m,ESTP
26,1421746983350509569,Mwashmallxxxw,Mwashmallxw,RT @seoholistic: just INTP (seoho) and ESTP (yonghoon) things https://t.co/TkwTfNdKw2,ESTP
27,1331620633726259200,ssefnum,"Ssefnum ON, cek likes. 💚","Salutation, ssefnum-lings! I've just started a new life and currently in dire to find lot of new friends to enliven… https://t.co/LKabQlKw2I",ESTP
28,1467410950131105792,choimfs,ً,"RT @kimseungminonly: day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
29,1477019816057716738,Sheena89643730,Sheenamiyyy,"RT @ahyeonpics: name: jung ahyeon (#정아현) 🇰🇷
birthday: 11th april 2007
positions: vocalist, dancer and rapper
mbti: ESTP

she has been train…",ESTP
30,1444392539113541635,l0velyrh3a,rhea,"RT @kimseungminonly: day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
31,1566602983529484291,lesbiharrington,"stanislaus ""kat"" katczynski shooter ⚢","add your mbti and put 4 characters that have the same mbti as you

estp

i wonder what this Says about me Slash Neg… https://t.co/MEZWewqcLN",ESTP
32,1630846519485276160,geoksjsn,geo,"RT @kimseungminonly: day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
33,1146575788826877959,ajaxfoda,galoppo te amo 🇾🇪,"add ur mbti and put 4 characters that have the same mbti: ESTP

botei so os pika https://t.co/WrQbNsn3LV https://t.co/AYLMsFOsSN",ESTP
34,1059371569322037248,VinhalCecilia,C 😎🐷🎗️#technosupport,"Add ur mbti and put 4 characters that have the same mbti : ESTP

So os brabos 🥺😜 https://t.co/X3JXR0gD5o https://t.co/w58x1tkHiq",ESTP
35,1393652418970333188,fixonking,song,"RT @gingerwenwen: ⌕ Searching for “Wendy Corduroy”
          Loading the information . . .

ㅤㅤ🍁 • Wendy Blerble Corduroy;
ㅤㅤ🪓 • Born in Ore…",ESTP
36,1179741745048780802,cinnam0ngirl1z,riri,people always give impressions for estp/entp as person who doing flirty for fun it’s true but did you haven seen ho… https://t.co/EkzZKOLwrS,ESTP
37,921813086675316736,nelso_0,nelso,"add ur mbti and put 4 characters that have the same mbti: ESTP

so os boneco foda e incrível https://t.co/7Zp4WxlGdm https://t.co/WiWv5A133q",ESTP
38,1405074502632026115,ruchiaa_,FYODOR !!!,@chuuyaslxn ME AND WHO PTN WHERE IS MY ESTP,ESTP
39,1310207532116434946,SaoriHaruki7,🐹 Hamtayu,"add ur mbti and put 4 characters that have the same mbti: ESTP

no me pegan nada? creo vamos @OnlyMadly  KEKW… https://t.co/DcO0XvkWXT",ESTP
40,1528186215454986242,xxazealxx,evan || azeal || casual eichi enjoyer ||,BACK TO VIRGIN TOWN YALL IM NOW AN INTP INSTEAD OF AN ESTP I HAVE LOST THE WAR,ESTP
41,1627285920482312197,IiIyys,malak⁷ ★⁵,"RT @kimseungminonly: day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
42,1260586369430302723,jnghnyn_,won,"RT @kimseungminonly: day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
43,1492233739723751429,shijo_xie,Yeo ♡ IFB!,"RT @kimseungminonly: day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
44,1491205448653066243,des9res,annoo ୨ৎ,"RT @des9res: ୨୧  ⸝  ⸝  simple  intro  !  !  lookin4moots ★
     (  2nd  attempt  )  ꒰  @pjskmoots  ꒱

Hi  i  go  by  ano  i  use  he / they…",ESTP
45,1644810993082531841,lixxielovebot,~lara♡,"RT @kimseungminonly: day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
46,1368691628555329536,JoyofKDramas,Xia⁷ || Military Wife,@kshcharm It is. A lot of my celebrity/fictional crushes are estp.,ESTP
47,885502111,ESTP_CMU,"CMU Energy Science, Technology and Policy","RT @ENERGY: To all the mothers out there, happy #MothersDay 🌹🌸💐🌻 

We know it takes a lot of energy (😉) to care for your families and we ap…",ESTP
48,1633313613506043907,xk3tamine,ketta ★,ESTP CHARACTERS MY BELOVED 🛐🛐🛐🛐🛐🛐🛐🛐🛐🛐🛐🛐 I LOVE THEM SM https://t.co/xJ5f01n2qr,ESTP
49,1278733836134817793,heartcherriz,cherri/cher 13 DAYS UNTIL ME DAY :3 / CEO OF MISTA,"add your mbti and put 4 characters that have the same mbti as you‼

ESTP GANG!! https://t.co/Lkp9d4WG4L https://t.co/JP9jnS9Dze",ESTP
50,1106586604771008512,takenakera,Ano❕,"Idk why but i promounce infp as in-fee-pee, enfp as en fee-pee but istp estp i pronounce normally",ESTP
51,1297394482980089857,SourabhStephen,stephen | stephenwolf.bnb | Suiswap .bit 🐐 🌊📘⚪⚫,"RT @gabby_world_: 🎨 Gabby Reveal (7) - Raise your AI #NFT 🎨

Living life on the edge, the daring #ISTP and energetic #ESTP are the ultimate…",ESTP
52,1427642383383019537,Hameedmoyal1,"Hameedmoyal.| Fuelet Free, Own🧟‍♂️","RT @gabby_world_: 🎨 Gabby Reveal (7) - Raise your AI #NFT 🎨

Living life on the edge, the daring #ISTP and energetic #ESTP are the ultimate…",ESTP
53,1637475286944980993,p9nkman,deniz,im an estp. finally https://t.co/sYZWeI8lp2,ESTP
54,1544552012490088449,thatlemmon,Lemmon★★★★★DM LIMIT,"RT @kimseungminonly: day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
55,1642265080455745537,kaminosdownfall,becca,"add your mbti and add 4 characters that have the same mbti as you!!

estp (star wars edition)… https://t.co/xzy5PAHBxB",ESTP
56,1344307283568824322,treatzforbeasts,devi,"add your mbti and put 4  characters thst have the same mbti as you 

im an estp yay https://t.co/oIpACDJN3J https://t.co/B658Mxcgb4",ESTP
57,1010513956467662849,denden010300,denden🤍,"ENTP x ESTP is like..... 

When two extroverted thrill-seekers come together, it's a wild ride. 🤣🤣",ESTP
58,983136281600364544,aamnaa____,Aamna,@zouisfeels uno what’s funny peter parker is infp and symbiote spider-man from the 2002 movies is estp,ESTP
59,1330491646631297025,goeuncrumbs,bin ☆,especially for me as an estp 😀,ESTP
60,262795624,PersonalityHack,Personality Hacker,"Full Episode 479: https://t.co/grwKRxS4U3

Creative ESTPs &amp; Platforms

#estp #careers #16personalities #MBTI… https://t.co/f5hIJFQRUO",ESTP
61,1640659450284638208,soukyro,َ,"@ssefnum ESTP and most of them is I either NFP or NFJ, but there’s also ENFP.",ESTP
62,1213788060829118465,jehasmind,je¹⁸,@Loveee_suckz i just realized that Dantè is MY GANGGG!!! estp gang👊,ESTP
63,1316009880507965441,q8sh201,ℛℴ𝓈ℯ✨🌹,"Add your Mbti and put four characters that have same mbti as you

Mine is estp❤️ https://t.co/wEredfUxYz https://t.co/RXB9XgtKm1",ESTP
64,1632765129136930819,gguk__4unm,Zanne.,"RT @kimseungminonly: day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
65,1579800764356100096,michaelmango,Mango !! ^_^,"add your mbti and put 4 characters that have the same mbti as you !!

estp wooowie im cool https://t.co/4Ay7eb98Xy https://t.co/y4ZjGVqKGw",ESTP
66,1657654451442966528,seiarive,seia,"RT @kimseungminonly: day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
67,1165814153707212800,hypnoslave247,Beast Boy 💫 (not in goon cave),"while they are social, charismatic quick-thinkers, and tend to make their own rules, they can simultaneously be imp… https://t.co/ETJ3lIsJXl",ESTP
68,1645509798350266369,jeonginsdays,sky ★⁵,"RT @kimseungminonly: day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
69,1413162415244693507,JediAxora,Dr. Strangelove 𒌐,"ESTP
ngl i love them all https://t.co/p7qLOuLHke https://t.co/SpWTR6FXGs",ESTP
70,1312063193532030977,kimseungminonly,seungmins bf ★⁵,"day 11 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once… https://t.co/ZT0QFr0J73",ESTP
71,1430611223280816131,Vityokboyc,Vityok,"RT @gabby_world_: 🎨 Gabby Reveal (7) - Raise your AI #NFT 🎨

Living life on the edge, the daring #ISTP and energetic #ESTP are the ultimate…",ESTP
72,1222580495088791552,invasiverat,kaiya 🎊 cr: qjj,government classified but pretty much any estp 8w7 you do the math https://t.co/X3mO93JMym,ESTP
73,1294950979859873794,chrismilkers,ana @ EIJUN DAY 💙,"add your mbti and put 4 characters that have the same mbti as you!

i need estp friends fr, idk any… https://t.co/BMxw9WXWfM",ESTP
74,980961693139218432,xientific,Jesse,"mine is estp, my closest friends are infp, intp, isfp, and esfj. https://t.co/Ltpnxyw3KX",ESTP
75,1537706975248584704,bubbletealevi,| Tiz |,"Add your mbti and 4 characters with the same mbti as you! 

Estp👍🏼 https://t.co/RHZfW6iSaw https://t.co/gO7Fv6Amar",ESTP
76,1486550647482818560,Whos_chloeee,Chloee 🐛💛,"I always get 50/50 on Estj and Estp sooo

Estp 🫶🏽 https://t.co/b0YD6R0WQR https://t.co/Y6lRngNSru",ESTP
77,1569696103477682177,carnfxx,"𝗵𝗶𝗴𝗵, 𝗻𝗲𝗴𝗹𝗲𝗰𝘁𝗳𝘂𝗹 𝗹𝗼𝘃𝗲𝗿‍.‍ ‍",I WILL GET ON MY KNEES FOR NO MAN EXCEPT A 6'0 ESTP 8W9 SCORPIO SUN AQUARIUS RISING LEO MOON ART STUDENT DRUG DEALE… https://t.co/PAPXobj8Ln,ESTP
78,1622672871142174720,samhj21,Sam !♡︎,"RT @kimseungminonly: day 9 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, en…",ESTP
79,1329278431381626881,rorysculkin,kay jack thurlow enjoyer,"add your mbti and put 4 characters that have the same mbti as you!!

estp. https://t.co/sK16HWyVYR https://t.co/epjJOWwvdN",ESTP
80,1278339211175718915,juanxno,sha.,"RT @ahyeonpics: name: jung ahyeon (#정아현) 🇰🇷
birthday: 11th april 2007
positions: vocalist, dancer and rapper
mbti: ESTP

she has been train…",ESTP
81,1341980455730622466,nosoiquio,Kyeo (crazy era),"Mbti + 4 charas

ESTP
Im just silly and funny https://t.co/9e7CcPI2rj https://t.co/EZccHkhRFB",ESTP
82,885502111,ESTP_CMU,"CMU Energy Science, Technology and Policy","Congratulations to our 2022-2023 EST&amp;P graduates!!! 🎓
#CMUgrad https://t.co/y0HBaq6f5w",ESTP
83,1378276206504730628,cIairebIoom,tennussy williams,was actually thinking about the possibility of me being an estp but thats only when im drunk or have no shame,ESTP
84,1581437511485820934,chrazzl,Cam,"add your mbti and put 4 characters that have the same mbti as you

estp https://t.co/7d1wUrbeAe https://t.co/J19ssCXVy5",ESTP
85,1455306389971144716,valliezhao,lucas + zhanghao. 🎻,"RT @jebiwonian: hola busco bep1er zerobaseone zb1 stans / zerose / boys planet mutuals plsss 🥺 hmuuu soy estp, ot9 y cool asf.....  https:/…",ESTP
86,1375635576444104706,XxiPhenix,Phenix XXI,@cifa_estp @gazetadopovo Lucifer!,ESTP
87,1457333986003496962,lesbian4chuuya,mai 💐 || RIRI DAY‼️,do i have anger issues bc im ESTP sp8 or am i ESTP sp8 bc i have anger issues? https://t.co/tdopakvIB5,ESTP
88,1346940011309096963,strawberry_ls,yam | Au en el fijado,"💗Watermelon sugar 
💗Fine Line (escribo estp mientras lloro)
💗Sign of the times 
💗Banana song 
💗As it was 
💗Kiwi",ESTP
89,1520247127426875395,PartyyAndPlay,Rainey 🧷| #LUXXNATION Kimm’s Priyanka,"add your mbti and put 4 characters that have the same mbti as you!!

Estp https://t.co/UC3Zgb8RXR https://t.co/rmaFnYmQl9",ESTP
90,1271669989960024064,eluvstae_,e⁷ 🧡taebear 🇨🇲,"RT @ahyeonpics: name: jung ahyeon (#정아현) 🇰🇷
birthday: 11th april 2007
positions: vocalist, dancer and rapper
mbti: ESTP

she has been train…",ESTP
91,1301185027980492802,perrochwe,im 🐶,Yejun’s mbti changed into estp after believing living as enfp 😂,ESTP
92,1581681703982338048,alieenn__,𝗔𝗟𝗜𝗘𝗘𝗡,"RT @ahyeonpics: name: jung ahyeon (#정아현) 🇰🇷
birthday: 11th april 2007
positions: vocalist, dancer and rapper
mbti: ESTP

she has been train…",ESTP
93,1227034152626614277,AlastorsDemons,🔞😃 EnygmaticDeer🕷️🕸️🦌,"https://t.co/srT6hukIOX Who finds these traits attractive? I thought it was gonna say like eccentric, sadistic, slu… https://t.co/hs4kPvn2l8",ESTP
94,1569389478657118211,helslastangel,Lucí🪻🇨🇦🇯🇲,#infj and #estp dating  #TikTok https://t.co/0S9Lushfw7,ESTP
95,1126998408974090240,wozna0987,mintta.,"RT @ahyeonpics: name: jung ahyeon (#정아현) 🇰🇷
birthday: 11th april 2007
positions: vocalist, dancer and rapper
mbti: ESTP

she has been train…",ESTP
96,1530918968390656000,stuwziy,ziy²⁴ || free tag,"RT @anflyvs: hello! i'm caca, new to #studytwt looking for moots! 

⤷ she/her
⤷ 08L/end of jhs 
⤷ i like reading AU/discuss smth
⤷ ESTP
*se…",ESTP
97,1645205910346711040,egojinpachi11,ego,@KUROOSHARK no way im estp too,ESTP
98,1494323525661847554,cifa_estp,Cifa 🇧🇷🇷🇺🇻🇪🇨🇳🇨🇺🇳🇮,RT @OVermelhao: Charge original: @stone_toss https://t.co/pyAwBlhyYp,ESTP
99,1606896444824514560,i43333,012 🪐ateez OUTLAW,"RT @kimseungminonly: day 8 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, en…",ESTP
100,1393452090962321409,gyuvinace,blair,"RT @kimseungminonly: day 8 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, en…",ESTP
101,1289616476194975745,4HourL,4𝓗𝓛🚬🌙 (DM limited💀🦇),"@amix011 ESTP has 'Ni' intuition (knows what to do)
INTP has 'Ne' intuition (thinks about what could go wrong)",ESTP
102,1556925600459268098,amix011,typhoon (doom posting era),"@4HourL oh yeah that's what its called executive functioning
any esoteric ideas about that?
why is someone clumsy w… https://t.co/YnNydOojLv",ESTP
103,1531007634077323265,chaewonspring,𝒃𝒍𝒂𝒄𝒌 𝒔𝒘𝒂𝒏 | ᵇᵃᵇʸ ᵐᵒⁿˢᵗᵉʳ ᶦˢ ᶜᵒᵐᶦⁿᵍ,"RT @ahyeonpics: name: jung ahyeon (#정아현) 🇰🇷
birthday: 11th april 2007
positions: vocalist, dancer and rapper
mbti: ESTP

she has been train…",ESTP
104,1434611966996357121,marrymekazu,－𝘓𝘐𝘕𝘈𖤐𝄞🇲🇦| زنقة الكلاب is activated,"add ur mbti and put 4 characters with the same type:

ESTP https://t.co/y0wGdjcdrH https://t.co/U4zSjJabuS",ESTP
105,1635469085571174400,iyaaaniya,ia,@ssefnum You are estp and me the istp wkwkwk,ESTP
106,1331620633726259200,ssefnum,"Ssefnum ON, cek likes. 💚","-rl Hopes I’m not late to seek a new acquaintances at this time. I go with He/Him adn ESTP as my MBTI. But, without… https://t.co/yF6mUGKnjL",ESTP
107,1626691272785252361,bitjnara,ahyeony 🍯 ON LIMIT,"RT @ahyeonpics: name: jung ahyeon (#정아현) 🇰🇷
birthday: 11th april 2007
positions: vocalist, dancer and rapper
mbti: ESTP

she has been train…",ESTP
108,1552690832511102977,io4nori,rara paji ; jihoon hours,"RT @ahyeonpics: name: jung ahyeon (#정아현) 🇰🇷
birthday: 11th april 2007
positions: vocalist, dancer and rapper
mbti: ESTP

she has been train…",ESTP
109,1118362227499831297,holygrailsss,nadine,"craving for friends, mall, cafe like.. so so much.😮‍💨
my e in estp ass couldn't sit back down buat isoman🙂😞",ESTP
110,983864450108174336,7rhv5LfiasUOXRZ,☆宇魅☆（うみ）(Umi),"RT @tokijiku3001: birthday: September 3, 1998
zodiac: Leo
blood type: 0
MBTI: ESTP
hobby: play basketball, guitar, watch movies, listen to…",ESTP
111,99940192,faelocta,faelocta,@cifa_estp @g_agurgel @folha deve ter carro...,ESTP
112,1448361523479519233,fxcknya,nyraッ,"Add ur mbti and put 4 characters that have the same mbti

ESTP ೄྀ https://t.co/nJ7aDeAhl3 https://t.co/yTcYMYQ0bp",ESTP
113,1443277947369107457,rubiabimbo,yas ♡,"add ur mbti and put 4 characters that have the same mbti

estp (todos son muy random 😭) https://t.co/60pwubkOAc https://t.co/3ouIYvhaLD",ESTP
114,1565683997753364480,kaizelstudy,kaizel | studytwt,"RT @anflyvs: hello! i'm caca, new to #studytwt looking for moots! 

⤷ she/her
⤷ 08L/end of jhs 
⤷ i like reading AU/discuss smth
⤷ ESTP
*se…",ESTP
115,1416790910436663298,kqteharker,zara,@bpdnakahara i really am 🤙🏽 (also just paid attention that ur estp),ESTP
116,1120696672496103424,yjhcheekbones_,Pledis CEO (real),@wratharry Estp/istp (switches every time I take the test),ESTP
117,1496369550169939968,y2kchilde,elios!!,@denjibf omg ur also estp thats crazy,ESTP
118,1458123146641424388,jaeminminero,celine🫀| about to see enha⭑,"RT @kimseungminonly: day 9 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, en…",ESTP
119,1458123146641424388,jaeminminero,celine🫀| about to see enha⭑,"RT @kimseungminonly: day 8 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, en…",ESTP
120,1542435721017196544,muiglasses,glasses ☁️,@tbtcult You are so right though i think nagi seishiro and bachira  meguru are istp and estp respectively idk the v… https://t.co/fryZmnXdXc,ESTP
121,126564423,daisiespjm,ira⁷ saw jimin and yoongi live ☽‧͙⭒| Angel 🪽,"@dalisayjmn_ just saw after ESTP he changed to ESTJ 

https://t.co/3FWoBpM5qo",ESTP
122,126564423,daisiespjm,ira⁷ saw jimin and yoongi live ☽‧͙⭒| Angel 🪽,@dalisayjmn_ he went from ENFJ to ESTP,ESTP
123,1297784860040286209,roshannsah,roshan,"@love4tities prison break is good , aur kuch characters the estp k to unme se isko janta tha that's why he's here",ESTP
124,1448988902858149890,dalisayjmn_,𝔽𝔸ℂ𝔼 ⁰³.²⁴🪞JIMIN #1 BB100 ARTIST dm limit,"Whats jimin Mbti again? Is it Estp or estj? Cs ESTJ makes sm sense for him, I think he changed from ESTP to ESTJ if… https://t.co/9iD567VhrL",ESTP
125,1560628031026171905,jenlovelybiel,🄹🄴🄽,"RT @ahyeonpics: name: jung ahyeon (#정아현) 🇰🇷
birthday: 11th april 2007
positions: vocalist, dancer and rapper
mbti: ESTP

she has been train…",ESTP
126,1242675934211141634,jypjrnation,wyn! || help rt my 📌,"RT @kimseungminonly: day 10 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
127,1451217085292589064,bbrownieboyy,lix🐣🐻 | ★★★★★,"RT @kimseungminonly: day 10 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
128,1626933515119112192,hvnptrk,scarlet ✮ HAERIN & SEUNGHEON DAY !!,"RT @kimseungminonly: day 10 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
129,1466260479752359938,jonghomallow,sushi,"RT @kimseungminonly: day 10 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
130,1647912233945690112,oshchae,chi,"RT @kimseungminonly: day 8 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, en…",ESTP
131,1433772716683763714,lcvnriki,aki,"RT @kimseungminonly: day 10 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
132,1645707259014680576,mariocartwheels,ur favorite bamtori | closed.,"RT @kimseungminonly: day 10 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, e…",ESTP
133,1312063193532030977,kimseungminonly,seungmins bf ★⁵,"day 10 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once… https://t.co/si3SCk3QvE",ESTP
134,908386209650675712,sassthv,sass⁷,i keep thinking about how taehyun (estp) and beomgyu (infj) whos got polar opposite mbtis been living and breathing… https://t.co/tHzF2Pb7v4,ESTP
135,1640689660329627649,cvtipie,oyiw,"RT @ahyeonpics: name: jung ahyeon (#정아현) 🇰🇷
birthday: 11th april 2007
positions: vocalist, dancer and rapper
mbti: ESTP

she has been train…",ESTP
136,1630336917312258048,denjibf,َ,im ESTP… denji is ESTP…. guys i am denji in real life this isnt a joke anymore ive connected the dots https://t.co/DsWVaNN8q3,ESTP
137,1283741635491201024,unclesuh,TAEYONG'S,I'm still ESTP lol https://t.co/ttmqFq6gaU,ESTP
138,1467634222965739521,keria0__0,Falle🦊 ⑰| lf interactive moots,"RT @kimseungminonly: day 8 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, en…",ESTP
139,1318063136574853120,3rachalovemail,benji ✮⁵,"RT @kimseungminonly: day 9 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, en…",ESTP
140,1505002676446134275,bubbleblixchowa,shiepurrr ☆⁵,"RT @kimseungminonly: day 9 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, en…",ESTP
141,1392447174714163205,karmalsmybf,zari🔥,"RT @ahyeonpics: name: jung ahyeon (#정아현) 🇰🇷
birthday: 11th april 2007
positions: vocalist, dancer and rapper
mbti: ESTP

she has been train…",ESTP
142,1630846519485276160,geoksjsn,geo,"RT @kimseungminonly: day 9 of looking for interactive moots!!
-kaden, he/him, estp
-mainly bg stan. im a: stay, p1ece, lyOn, army, once, en…",ESTP
143,1547694907795460097,shidouist_,achi | in hsr hell,"add your mbti + qrt 4 characters that have the same mbti ⭐️

my fav estp sillies https://t.co/AqBjstvMLg https://t.co/BeNODM7xho",ESTP
