,Unnamed: 0,user_id,user_screen_name,user_name,text,personality_type,cleaned_text
10,10,1407521305960747014,yochiwifey,issa-,"RT @1gyaon: day 1 🎧

hi! i’m arlea, looking for interactive #moots ! acc is recent but not new to #stantwt #kpoptwt ! new to #kpopbns

♡ sh…",ENFP,day 1 headphone hi im arlea looking interactive acc recent new new sh
11,11,1407521305960747014,yochiwifey,issa-,"RT @lhjelf_: [day 1] 🤍
hii i’m new to #stantwt !! 
i’m ella or eety and my pronouns are she/her. im from france, i’m 14yo and im an enfp !…",ENFP,day 1 white heart hii im new im ella eety pronoun sheher im france im 14yo im enfp
12,12,1201514512324517888,prentwt,Pren,INTJ and my closest one is surprisingly an ENFP. https://t.co/kSeApOMMUG,ENFP,intj closest one surprisingly enfp
13,13,1426415368206049280,smileyemzeyy,callmevii,"RT @Eunho_com: Can you imagine how chaotic this duo would be...the enfp duo 
#카엘 #엠제이 https://t.co/QpdJl8Rlk0",ENFP,imagine chaotic duo would bethe enfp duo
14,14,1414283374009651201,matlyfaqualcosa,mati mati (percy's version),"add your mbti and put 4 characters that have the same mbti as you!!
 
enfp (campaigner) https://t.co/0vyxm3n7pb https://t.co/iOobG7WF8z",ENFP,add mbti put 4 character mbti enfp campaigner
15,15,1426415368206049280,smileyemzeyy,callmevii,"RT @Eunho_com: ENFP DUO 🤍
the art                                                                the artist 
#카엘 #엠제이 https://t.co/0SBoAFP3…",ENFP,enfp duo white heart art artist
16,16,1641484091848818695,JayChangslay,Q🌷| WHO’s leehan fish?,"I never know anything abt Mbti, I’m an ENFP, so which Mbti is compatible with enfp?? And tell me why I need to know🙏",ENFP,never know anything abt mbti im enfp mbti compatible enfp tell need knowfolded hand
17,17,590727987,shenjoy_,Shen✨,"RT @daisysmcknbird: add your mbti and put 4 characters that have the same mbti as you!!

enfp https://t.co/e3pAvjg9aj",ENFP,add mbti put 4 character mbti enfp
18,18,878746256390180865,cuntresslee,edona mina girl,Do I give off ENTP or ENFP vibes I’m in a crisis,ENFP,give entp enfp vibe im crisis
19,19,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,RT @iamthathooper: Yessirskiiiiii🤞🏾💕💕,ENFP,yessirskiiicrossed finger mediumdark skin tonetwo heartstwo heart
20,20,1654462556596228096,kremeluv,kali •||BABY HAERIN DAY!!,"RT @NA0SMI: . . . day ??

hi i'm naomi &amp; i'm looking interactive fil / eng #moots !!

♡ i post using fil / eng 
♡ minor , ENFP 
♡ not new t…",ENFP,day hi im naomi amp im looking interactive fil eng post using fil eng minor enfp new
21,21,1325264704084697092,kkyoontangerine,latté⁷,"RT @angelxiaodery: in another of wayv and their mbtis: 

🐱🐑 infp ten and intj yangyang who are literal idols: ""there's too many people""
🦕 e…",ENFP,another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e
22,22,1579218323769888768,RuuDanmei,Ruu,"RT @wine_enema: add your MBTI and put 4 characters with the same type 

im ENFP which is pretty obvious imo LOL https://t.co/DZkj24nxn6",ENFP,add mbti put 4 character type im enfp pretty obvious imo lol
23,23,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,These next couple days are about to be rough with cuts 😞 just want to skip ahead to Friday,ENFP,next couple day rough cut disappointed face want skip ahead friday
24,24,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,"RT @SeattleStormPR: Scrimmage complete with Seattle beating LA 76-69. 

All 14 Storm players scored with Arella Guirantes leading the way w…",ENFP,scrimmage complete seattle beating la 7669 14 storm player scored arella guirantes leading way w
25,25,1484734508154818563,WhatAPayne_,WhatAPayne,"Add your mbti and 4 characters with the same type

Im a Enfp bcs I’m crazy 😚! https://t.co/9UD5UU6cmx https://t.co/ZWpBQVq2Ka",ENFP,add mbti 4 character type im enfp bcs im crazy kissing face closed eye
26,26,1652230064111751169,tifaistudying,tifa²⁶ ; study acc,"RT @mowleeyy: hellooo peeps i’m new at #studytwt and i’m looking for a new friends 

 ⑅ ׂ ۪  ࣪ about me :

✑ chaa

✑ she/her 

✑ 06L— 11 gr…",ENFP,hellooo peep im new im looking new friend chaa sheher 06l 11 gr
27,27,1507325487848517637,veliicute,ina ♡‘s liyah • IRIS DAY !!!,"add your MBTI and 4 characters that have the same MBTI:

- ENFP https://t.co/VWhbZfzHYw https://t.co/3ny2bY7R6J",ENFP,add mbti 4 character mbti enfp
28,28,3384040625,xingkais,cook u up 🍳,"RT @angelxiaodery: in another of wayv and their mbtis: 

🐱🐑 infp ten and intj yangyang who are literal idols: ""there's too many people""
🦕 e…",ENFP,another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e
29,29,187477036,hdr0928,Aria 🎭,"RT @angelxiaodery: in another of wayv and their mbtis: 

🐱🐑 infp ten and intj yangyang who are literal idols: ""there's too many people""
🦕 e…",ENFP,another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e
30,30,1385978240464941056,can_of_wormsss,lee 🪱 tmr is killing me,"add your mbti and put four characters that have the same mbti as you

enfp babey https://t.co/D645qHHmuc https://t.co/2l5mxVTRQV",ENFP,add mbti put four character mbti enfp babey
31,31,1511657794306379776,INJOXVEiR,icku 🫧 REASON,"RT @1gyaon: day 1 🎧

hi! i’m arlea, looking for interactive #moots ! acc is recent but not new to #stantwt #kpoptwt ! new to #kpopbns

♡ sh…",ENFP,day 1 headphone hi im arlea looking interactive acc recent new new sh
32,32,1161358704513470465,angstyxing,paro || professional simp,"RT @angelxiaodery: in another of wayv and their mbtis: 

🐱🐑 infp ten and intj yangyang who are literal idols: ""there's too many people""
🦕 e…",ENFP,another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e
33,33,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,"RT @seattlestorm: Secured the 76-69 dub over the Sparks in our final tune up for the season! 

Next stop 👉 Opening Day against the defendin…",ENFP,secured 7669 dub spark final tune season next stop backhand index pointing right opening day defendin
34,34,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,RT @thucnhi21: Hamby said she called Sparks GM Karen Bryant four days before camp and said she wanted to start the season. She's been in ab…,ENFP,hamby said called spark gm karen bryant four day camp said wanted start season shes ab
35,35,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,"RT @thucnhi21: Dearica Hamby played 20 minutes in the Sparks' 76-69 preseason loss to the Storm. Hamby, who had 3 points and 6 rebounds, sa…",ENFP,dearica hamby played 20 minute spark 7669 preseason loss storm hamby 3 point 6 rebound sa
36,36,1563016860404133888,DaniaAbreuHern2,DaniaAbreu ⛅️,"RT @gyuvinace: ࿐ྂ restarting 

looking for interactive moots! ifb, no need to reply 

✩ blair! s/her, enfp, filo, 05’ 
✩ not new to #kpoptw…",ENFP,restarting looking interactive moot ifb need reply blair sher enfp filo 05 new
37,37,22447848,galaxy_k8,kate 🌿🪻✨,"add your mbti and put 4 characters that have same mbti as you

ENFP ✌🏻 tracks. https://t.co/131I56uTWy https://t.co/s6QzTM0bCx",ENFP,add mbti put 4 character mbti enfp victory hand light skin tone track
38,38,1495283537397882884,wine_enema,roy @ 一生一世追隨您,"add your MBTI and put 4 characters with the same type 

im ENFP which is pretty obvious imo LOL… https://t.co/RsfsvfLYAm",ENFP,add mbti put 4 character type im enfp pretty obvious imo lol
39,39,1621790436011515906,tlouperfectshot,han/hannah,"add your mbti and put four characters that have the same mbti as you

ENFP :))

it was so hard picking just four… https://t.co/gHfsSHBajL",ENFP,add mbti put four character mbti enfp hard picking four
40,40,6386852,juiceee,𝗝𝘂𝘀𝘁𝗶𝗻𝗲 𝚜𝚊𝚠 𝚙𝙷-𝟷 ✨,"Every few years or so I take the MBTI test and it's ENFP all (or most??) of the time, just like today ✨ https://t.co/d4MHwE3Y3p",ENFP,every year take mbti test enfp time like today sparkle
41,41,1638937005370540035,rnkiscon,lim,"RT @NA0SMI: . . . day ??

hi i'm naomi &amp; i'm looking interactive fil / eng #moots !!

♡ i post using fil / eng 
♡ minor , ENFP 
♡ not new t…",ENFP,day hi im naomi amp im looking interactive fil eng post using fil eng minor enfp new
42,42,1619613872738168835,letswinwinxx,xiaojun's bb/thank you zihao💗,"RT @angelxiaodery: in another of wayv and their mbtis: 

🐱🐑 infp ten and intj yangyang who are literal idols: ""there's too many people""
🦕 e…",ENFP,another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e
43,43,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,RT @CoachBuncik: Teaira McCowan confidently **MAKING** the 3! https://t.co/CFfyck70LS,ENFP,teaira mccowan confidently making 3
44,44,1295185629177733121,fajariandra,Fajariandra Xifos,"@sairennablue Alo Renna!
My name is Fajariandra and its pronounced as fajar rian dra, quite hard so just call me fa… https://t.co/dHWV0Yf1xK",ENFP,alo renna name fajariandra pronounced fajar rian dra quite hard call fa
45,45,1447194060851191808,qiyanator,aslan,"@uraniandisaster ""THE INFJ"" ""THE ENFP"" A moment of silence this massive L because we know this isn't true 😂",ENFP,infj enfp moment silence massive l know isnt true face tear joy
46,46,1636023197496750082,cup11dxx,☾ | 새별,"RT @NA0SMI: . . . day ??

hi i'm naomi &amp; i'm looking interactive fil / eng #moots !!

♡ i post using fil / eng 
♡ minor , ENFP 
♡ not new t…",ENFP,day hi im naomi amp im looking interactive fil eng post using fil eng minor enfp new
47,47,1444392539113541635,l0velyrh3a,rhea,"RT @lhjelf_: [day 1] 🤍
hii i’m new to #stantwt !! 
i’m ella or eety and my pronouns are she/her. im from france, i’m 14yo and im an enfp !…",ENFP,day 1 white heart hii im new im ella eety pronoun sheher im france im 14yo im enfp
48,48,1447194060851191808,qiyanator,aslan,@uraniandisaster when I turn 20 I'm gonna be furthering my education and enjoying life instead of thinking im infj… https://t.co/zoPUIckEyu,ENFP,turn 20 im gonna furthering education enjoying life instead thinking im infj
49,49,23111742,BlackBroseidon,Shad,"add your mbti and add 4 characters that have the same mbti as you!

ENFP https://t.co/TgOnJ1lGRY… https://t.co/NHAV7dOKRL",ENFP,add mbti add 4 character mbti enfp
50,50,783141112428924928,l4ncehc,lance,"RT @lhjelf_: [day 1] 🤍
hii i’m new to #stantwt !! 
i’m ella or eety and my pronouns are she/her. im from france, i’m 14yo and im an enfp !…",ENFP,day 1 white heart hii im new im ella eety pronoun sheher im france im 14yo im enfp
51,51,1514901062519386114,s6uyz,જ,I KNEW IT HES AN ENFP https://t.co/jVrN7KTWXc https://t.co/RfaHdahdyK,ENFP,knew he enfp
52,52,742701248311332864,topfanfor32,CB,"RT @Atlanta_Dreamin: Coach Wright when @ENFP_Hoops asked about Rhyne Howard and Cheyenne Parker minutes 😂 💀 

Coach Wright: Are you going t…",ENFP,coach wright asked rhyne howard cheyenne parker minute face tear joy skull coach wright going
53,53,1118366142215618560,_princebambi,bambi,"add your mbti and add 4 characters that have the same mbti as you!

ENFP https://t.co/Zj2F24ay5j https://t.co/MqKJ4anlWB",ENFP,add mbti add 4 character mbti enfp
54,54,1487991266763812866,earf2jj,jun!! :3,"RT @starceur: hi new to #hsrtwt &amp; #anitwt !!
— she 18 filo, enfp
— tbl 10, dan heng enthusiast ! 
— currently into :  skip &amp; loafer, loving…",ENFP,hi new amp 18 filo enfp tbl 10 dan heng enthusiast currently skip amp loafer loving
55,55,742701248311332864,topfanfor32,CB,"RT @Atlanta_Dreamin: @ENFP_Hoops asked Leigha Brown during pregame today about her feed to Naz Hillmon against the Mystics on Wednesday 

“…",ENFP,asked leigha brown pregame today feed naz hillmon mystic wednesday
56,56,1648017584103772160,Hessoo_o,Hessonite,"RT @_Trublee: Looking for #hsrtwt and #genshintwt moots again!!

* ˚ ✦ Truble
* ˚ ✦ He/Him, 18 years old, ENFP!!!
* ˚ ✦ HSR TL : 30 (EU!)
*…",ENFP,looking moot truble hehim 18 year old enfp hsr tl 30 eu
57,57,1531577701,leeshification,Alicia Tsai,@aishaomcdonald @ImanniWright @ENFP_Hoops @Winsidr That’s the LMU gym!,ENFP,thats lmu gym
58,58,1640743320489177091,hyjluvre,yzel,"RT @1gyaon: day 1 🎧

hi! i’m arlea, looking for interactive #moots ! acc is recent but not new to #stantwt #kpoptwt ! new to #kpopbns

♡ sh…",ENFP,day 1 headphone hi im arlea looking interactive acc recent new new sh
59,59,604184644,cherryvl_ossom,ɾox 🍒,"RT @angelxiaodery: in another of wayv and their mbtis: 

🐱🐑 infp ten and intj yangyang who are literal idols: ""there's too many people""
🦕 e…",ENFP,another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e
60,60,1639091200568221700,lyncheeer,lynchzer 🏳️‍⚧️,"add ur mbti and put 4 characters that have the same mbti:

ENFP https://t.co/8Y0HBt2uuT https://t.co/6PDv9w08jo",ENFP,add ur mbti put 4 character mbti enfp
61,61,1595652115182993410,se_olaa,설.,"[Girls' Night Out] [Today's real friends 👋]

Let's get to know MBTI from a real friend of the day!!!

🙋♀️ SOOBIN
MB… https://t.co/YXiB3BTLHs",ENFP,girl night today real friend waving hand let get know mbti real friend day person raising handfemale sign soobin mb
62,62,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,"RT @SeattleStormPR: Storm trails 31-30 at the half.

Nurse 7 pts
Magbegor 4 pts, 4 reb
Turner 4 pts
Plaisance 3 pts
Charles 3 pts, 4 reb",ENFP,storm trail 3130 half nurse 7 pt magbegor 4 pt 4 reb turner 4 pt plaisance 3 pt charles 3 pt 4 reb
63,63,1368679228795916290,MHoney45,Minnie 🤍🌕 requests in 📌📌📌!!,@jichangloid angst lover here - sent a hakric piece to my editor that happened to be mcd forgetting he's an enfp so… https://t.co/PlM7eZNZup,ENFP,angst lover sent hakric piece editor happened mcd forgetting he enfp
64,64,1322233152761376768,taesiitos,flor ! ✪,"add your mbti and put characters that have the same mbti as you 

los enfp &gt;&gt; https://t.co/6j3GAvsCJA https://t.co/Smpxx5A4cS",ENFP,add mbti put character mbti los enfp gtgt
65,65,1203218246381404161,EXOSCbb,j ✨🌷 | will see sechan and baek! 🫶,"RT @angelxiaodery: in another of wayv and their mbtis: 

🐱🐑 infp ten and intj yangyang who are literal idols: ""there's too many people""
🦕 e…",ENFP,another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e
66,66,1638937005370540035,rnkiscon,lim,"RT @1gyaon: day 1 🎧

hi! i’m arlea, looking for interactive #moots ! acc is recent but not new to #stantwt #kpoptwt ! new to #kpopbns

♡ sh…",ENFP,day 1 headphone hi im arlea looking interactive acc recent new new sh
67,67,90764740,charity479,Misstress of Deletion,Funny ENFP 16 Personalities Sketch Highlights (ENFP Only!) https://t.co/ekjNMFot9U via @YouTube,ENFP,funny enfp 16 personality sketch highlight enfp via
68,68,1176656230091280385,alatus_ss,caiio_s {taylor’s version},"add ur mbti and put 4 characters that have the same mbti: enfp
tão eu https://t.co/ad3dfWy9Ib https://t.co/9Uo2MHTf4G",ENFP,add ur mbti put 4 character mbti enfp tão eu
69,69,1634363630832713731,mobpsychoonly,わたあめ,"@kellyonelani Wow!!!😳 Are you an ISFJ !?😳✨✨
Your personality is similar to good anime characters🥹💗💗💗💗
I'm a ENFP!!😳😳",ENFP,wowflushed face isfj flushed facesparklessparkles personality similar good anime charactersgrowing heartgrowing heartgrowing heartgrowing heart im enfpflushed faceflushed face
70,70,1655943643843399681,kcwscara,rui,"RT @1gyaon: day 1 🎧

hi! i’m arlea, looking for interactive #moots ! acc is recent but not new to #stantwt #kpoptwt ! new to #kpopbns

♡ sh…",ENFP,day 1 headphone hi im arlea looking interactive acc recent new new sh
71,71,795049447084490752,myownprivateswt,victor spacek,"add your mbti and put 4 characters that have the same mbti as you!!

enfp https://t.co/SUTUoSPa6M https://t.co/jEfEFIBV5h",ENFP,add mbti put 4 character mbti enfp
72,72,613910781,necrologies,saint 🖇️ 𝘮𝘢𝘭𝘬𝘢𝘷𝘪𝘢𝘯 𝘭𝘰𝘳𝘦 𝘬𝘦𝘦𝘱,@vampclive yeaaaaa that's why i only take mbti with a grain of salt like it's definitely such a silly pseudoscience… https://t.co/To0HvGyr2w,ENFP,yeaaa thats take mbti grain salt like definitely silly pseudoscience
73,73,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,"RT @Ktoddwilli: Always a pleasure seeing @LaChinaRobinson today, I had an amazing time catching up with the best. I absolutely love discuss…",ENFP,always pleasure seeing today amazing time catching best absolutely love discus
74,74,1655790830874132486,diegscwx,✧･ﾟdiego,"RT @1gyaon: day 1 🎧

hi! i’m arlea, looking for interactive #moots ! acc is recent but not new to #stantwt #kpoptwt ! new to #kpopbns

♡ sh…",ENFP,day 1 headphone hi im arlea looking interactive acc recent new new sh
75,75,1294382817141563395,pitlesscherry,Cherry?!,"Four characters with the same mbti type as me! This is certainly an interesting group of people..

(ENFP) https://t.co/JMBj2i0WpT",ENFP,four character mbti type certainly interesting group people enfp
76,76,1416162489214119939,only4mitskii,finn/dan ⚧︎,"add ur mbti and put 4 characters that have the same mbti: ENFP

os maiorais ☝️☝️ https://t.co/0dRzVLTozP https://t.co/q2DHbBa2AC",ENFP,add ur mbti put 4 character mbti enfp o maiorais index pointing upindex pointing
77,77,950555916499210240,lindafr41570004,It’s Marc! (and I’m Linda) ☮️,@aishaomcdonald @ImanniWright @ENFP_Hoops @Winsidr They’re playing at a local SoCal university.,ENFP,theyre playing local socal university
78,78,613910781,necrologies,saint 🖇️ 𝘮𝘢𝘭𝘬𝘢𝘷𝘪𝘢𝘯 𝘭𝘰𝘳𝘦 𝘬𝘦𝘦𝘱,@DmMoax i'm directly down the middle depending on if medication is in my system or not unmedicated i'm usually infp… https://t.co/YZsoDYCQcT,ENFP,im directly middle depending medication system unmedicated im usually infp
79,79,1638325023407583234,kiigfz,'kenjie,"RT @NA0SMI: . . . day ??

hi i'm naomi &amp; i'm looking interactive fil / eng #moots !!

♡ i post using fil / eng 
♡ minor , ENFP 
♡ not new t…",ENFP,day hi im naomi amp im looking interactive fil eng post using fil eng minor enfp new
80,80,636385849,DmMoax,Moax #1 Asher Mir Stan Account,@necrologies I think you and I have similar profiles and I’m an Enfp,ENFP,think similar profile im enfp
81,81,477904966,songpanpan_,◡̈,"RT @angelxiaodery: in another of wayv and their mbtis: 

🐱🐑 infp ten and intj yangyang who are literal idols: ""there's too many people""
🦕 e…",ENFP,another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e
82,82,613910781,necrologies,saint 🖇️ 𝘮𝘢𝘭𝘬𝘢𝘷𝘪𝘢𝘯 𝘭𝘰𝘳𝘦 𝘬𝘦𝘦𝘱,"@vampclive it's basically ""am i medicated? enfp. am i not? infp."" n has been since i started taking these tests yea… https://t.co/RGWz7F5qkc",ENFP,basically medicated enfp infp n since started taking test yea
83,83,919000717842636800,vampclive,andy 🐀🥀🪦,@necrologies omg omg someone else who is both an enfp and infp depending on the day !!!! we are so great 🖤,ENFP,omg omg someone else enfp infp depending day great black heart
84,84,221650628,mozarellaaaaa,디라!♡,"RT @angelxiaodery: in another of wayv and their mbtis: 

🐱🐑 infp ten and intj yangyang who are literal idols: ""there's too many people""
🦕 e…",ENFP,another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e
85,85,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,"RT @ImanniWright: Dearica Hamby is dressed and warming up with the Sparks! 

#WNBA @Winsidr https://t.co/TAFO6yh4cg",ENFP,dearica hamby dressed warming spark
86,86,613910781,necrologies,saint 🖇️ 𝘮𝘢𝘭𝘬𝘢𝘷𝘪𝘢𝘯 𝘭𝘰𝘳𝘦 𝘬𝘦𝘦𝘱,@monroville i literally gasped like every time i scrolled further n found more . also both of my enfp favs are call… https://t.co/j6iu7qHkFD,ENFP,literally gasped like every time scrolled n found also enfp favs call
87,87,613910781,necrologies,saint 🖇️ 𝘮𝘢𝘭𝘬𝘢𝘷𝘪𝘢𝘯 𝘭𝘰𝘳𝘦 𝘬𝘦𝘦𝘱,i oscillate between infp n enfp depending on my mental health [mbit personality types are a joke] but this is just… https://t.co/tvIpegWgyi,ENFP,oscillate infp n enfp depending mental health mbit personality type joke
88,88,1588740011343503360,spooookymagi,Sunny☀️☀️,"add your MBTI and 4 characters that have the same MBTI:

ENFP!! (i feel like there’s no way Mello is ENFP but that’… https://t.co/Pie2PnSSI1",ENFP,add mbti 4 character mbti enfp feel like there way mello enfp
89,89,1342585325999304704,d3ath_0f_a_her0,Nickce👻⛪️,"add your MBTI and 4 characters that have the same MBTI!!

enfp (I’m so💀) https://t.co/fybEWg0Psx https://t.co/TD49xm43hQ",ENFP,add mbti 4 character mbti enfp im soskull
90,90,1425583568269369346,orionloid,☆ Orion ☆ 🏳️‍⚧️,"add your mbti and put 4 characters that javelin the same mbti as you

Enfp (I put a bunch of characters my moots li… https://t.co/u14CWsazdo",ENFP,add mbti put 4 character javelin mbti enfp put bunch character moot li
91,91,1353756306612629506,kimmyungjuns_d,❤‍🩹,"RT @Chael_com: ENFP DUO 🤍
the art                                                                the artist 
#카엘 #엠제이 https://t.co/0SBoAFP3…",ENFP,enfp duo white heart art artist
92,92,1489802393151840269,sugarpinksteve,ej 🌿🌾🌧️☕️🔮🌼,"add your mbti and put four characters with the same mbti as you!

enfp

my personality type is actually just Bangs… https://t.co/U57baFleoT",ENFP,add mbti put four character mbti enfp personality type actually bang
93,93,1456175192112177166,nikolaikisser,sin ・SPEAK NOW,"add your MBTI and 4 characters that have the same MBTI!!

enfp/entp 🔥🔥 https://t.co/pt21YuaD07 https://t.co/Cb7JtVQDFc",ENFP,add mbti 4 character mbti enfpentp firefire
94,94,1319799241259167744,purrraai,raee,"RT @angelxiaodery: in another of wayv and their mbtis: 

🐱🐑 infp ten and intj yangyang who are literal idols: ""there's too many people""
🦕 e…",ENFP,another wayv mbtis cat faceewe infp ten intj yangyang literal idol there many people sauropod e
95,95,1528545833456631808,realhermoment,Her Moment Network,"RT @Atlanta_Dreamin: @ENFP_Hoops asked Haley Jones if she had brought up the 2021 National Championship with Aari 🫣 

Full press conference…",ENFP,asked haley jones brought 2021 national championship aari full press conference
96,96,1278073531369230338,lapinduciel,𝐿𝒶𝓅𝒾𝓃 𝒾𝓃 𝒷𝑜𝑜𝓉𝓈🐇,"add your mbti and put 4 characters that have the same mbti as you 
 
ENFP https://t.co/hPw6A3vGq2… https://t.co/ibBmqLD0yc",ENFP,add mbti put 4 character mbti enfp
97,97,1466260479752359938,jonghomallow,sushi,"RT @NA0SMI: . . . day ??

hi i'm naomi &amp; i'm looking interactive fil / eng #moots !!

♡ i post using fil / eng 
♡ minor , ENFP 
♡ not new t…",ENFP,day hi im naomi amp im looking interactive fil eng post using fil eng minor enfp new
98,98,1380193066242301957,ENFP_Hoops,ENFP Hoops 🏀,RT @moniquebillings: Happy Mothers Day 💕,ENFP,happy mother day two heart
99,99,1105500635431137281,AmbeeWrites,AmbeeWrites,"RT @Atlanta_Dreamin: @ENFP_Hoops asked Leigha Brown during pregame today about her feed to Naz Hillmon against the Mystics on Wednesday 

“…",ENFP,asked leigha brown pregame today feed naz hillmon mystic wednesday
100,100,1105500635431137281,AmbeeWrites,AmbeeWrites,"RT @Atlanta_Dreamin: Coach Wright when @ENFP_Hoops asked about Rhyne Howard and Cheyenne Parker minutes 😂 💀 

Coach Wright: Are you going t…",ENFP,coach wright asked rhyne howard cheyenne parker minute face tear joy skull coach wright going
101,101,1105500635431137281,AmbeeWrites,AmbeeWrites,"RT @Atlanta_Dreamin: @ENFP_Hoops asked Haley Jones if she had brought up the 2021 National Championship with Aari 🫣 

Full press conference…",ENFP,asked haley jones brought 2021 national championship aari full press conference
102,102,1553321783990059009,oyihsnrk_,val; palaging flop ‼️,"RT @lhjelf_: [day 1] 🤍
hii i’m new to #stantwt !! 
i’m ella or eety and my pronouns are she/her. im from france, i’m 14yo and im an enfp !…",ENFP,day 1 white heart hii im new im ella eety pronoun sheher im france im 14yo im enfp
103,103,1453404836536463361,bigheadedboy8,pretzel boy - 5’7”,@robcassot I went INFP at 17 to ENFP at 22 and now I feel like somewhere in between. Still fairly wack,ENFP,went infp 17 enfp 22 feel like somewhere still fairly wack
104,104,1318638068333686786,_gabriellalewis,Gabriella Lewis (she/her),"RT @Atlanta_Dreamin: @ENFP_Hoops asked Haley Jones if she had brought up the 2021 National Championship with Aari 🫣 

Full press conference…",ENFP,asked haley jones brought 2021 national championship aari full press conference
105,105,861950886,dzonershow,TV Atty. Darren Rosario (Wraith-whisperer),"RT @_Trublee: Looking for #hsrtwt and #genshintwt moots again!!

* ˚ ✦ Truble
* ˚ ✦ He/Him, 18 years old, ENFP!!!
* ˚ ✦ HSR TL : 30 (EU!)
*…",ENFP,looking moot truble hehim 18 year old enfp hsr tl 30 eu
106,106,1528896661812039680,jinxphonic,jinx・edtwt,"@zerocaljam I'm enfp which is the same dom function of Ne so almost ENTP :,) https://t.co/vofp76knPN",ENFP,im enfp dom function ne almost entp
