,Unnamed: 0,user_id,user_screen_name,user_name,text,personality_type,cleaned_text
46,46,3610886239,c_woodzon,WOODZ.,Can you guess what my MBTI final result? Yeah right ENTP ➡️ ENTJ ➡️ CUTE 😋 https://t.co/0uHhs0Q9W8,ENTJ,guess mbti final result yeah right entp right arrow entj right arrow cute face savoring food
47,47,1514339223930875910,plutonianthinks,AMIRA✧,"( i am filled with negative energy so ignore me) 
But wtf is this mbti 😭😭 yall really believed you're an entj or an… https://t.co/ixFxgRbsuZ",ENTJ,filled negative energy ignore wtf mbti loudly cry faceloudly cry face yall really believed youre entj
48,48,2891308121,gallerychapel,@GalleryChapel@mstdn.social ♿️,@peggysadams @Tazerface16 I am an entj and can confirm.,ENTJ,entj confirm
49,49,1273867277536919557,eurie_namster,Eurie,"Add your MBTI and 4 characters who share it:

ENTJ here ✌️ we've got:
- Edelgard (Fire Emblem Three Houses)
-Reinha… https://t.co/EpmIO2q9em",ENTJ,add mbti 4 character share entj victory hand weve got edelgard fire emblem three house reinha
50,50,504093699,FierteLuxure,gelo,i believe in ENTJ supremacy,ENTJ,believe entj supremacy
51,51,1469239216630501377,aria_4_ever,💣,"@thetinyphoenix i still can't get over how you're an enfp 🗿

fr, i immediately thought of entj when i saw your tweets on my tl",ENTJ,still cant get youre enfp moai fr immediately thought entj saw tweet tl
52,52,1280963402320556037,thetinyphoenix,🕊 자기야,@aria_4_ever so funny lmao!! but i read the entj description and tbh i can see why you’d think so LMAO. i’m also wa… https://t.co/uHweQj9ETl,ENTJ,funny lmao read entj description tbh see youd think lmao im also wa
53,53,1469239216630501377,aria_4_ever,💣,@thetinyphoenix you're enfp ??? i thought you were entj 😭,ENTJ,youre enfp thought entj loudly cry face
54,54,1876841347,mellabassett,mellabassett,@peggysadams @Tazerface16 I was a ENTJ in a work department filled with ENTF and an INTF.  I ended up leaving.,ENTJ,entj work department filled entf intf ended leaving
55,55,1558926792626524163,yonderly_777,vandijka,"ENTJ
They r all so me nul love them https://t.co/dFNMQPZlwJ https://t.co/HTwpdRcb5x",ENTJ,entj r nul love
56,56,1491207078597308423,yaalbilayla,Iris🪻,"add your mbti and put four characters that have same mbti as you.

ENTJ &lt;3 https://t.co/7OHctXS25k https://t.co/FGKzRWVcNY",ENTJ,add mbti put four character mbti entj lt3
57,57,1390399725006901251,Elysian__99,F✨,"Add your mbti and put 4 characters that have the same mbti as you!!

Entj https://t.co/Z7wSctRc2D https://t.co/UEFKKIYq0Z",ENTJ,add mbti put 4 character mbti entj
58,58,1324601671582801920,soupbuffet,c,w kalo punya pacar anak extro esp those entj i’d probably dgaf if he want to hang with his homies everyday cs i’d m… https://t.co/8cKErGoXBN,ENTJ,w kalo punya pacar anak extro esp entj id probably dgaf want hang homies everyday c id
59,59,1448225217692717059,emublood,emu :),entering my entj phase soon,ENTJ,entering entj phase soon
60,60,1451836714117443585,weastvcoast,ciro || OCEAN BLVD,"RT @Idontwikeit13: add your mbti and put 4 characters that have the same mbti as you!!

ENTJ https://t.co/mYasCwkK8R",ENTJ,add mbti put 4 character mbti entj
61,61,1318299630048870400,Idontwikeit13,AM || CEO of mentalbreakdown,"@f1dua44 Ops in the website where I searched they put him under entj
Good to know then",ENTJ,ops website searched put entj good know
62,62,1451836714117443585,weastvcoast,ciro || OCEAN BLVD,"add your mbti and put 4 characters that have the same mbti as you!!

ENTJ

iconic. https://t.co/o9jcEbDLO6 https://t.co/l42ubOCKJq",ENTJ,add mbti put 4 character mbti entj iconic
63,63,1579006505835274240,4udaa,huda,"add ur mbti and put 4 characters with the same type:

don’t subscribe to mbti but entj https://t.co/XYGvSElm6W https://t.co/qsgl0bmYHP",ENTJ,add ur mbti put 4 character type dont subscribe mbti entj
64,64,1552755340449652736,padmeidala,❤️‍🔥,"add your mbti and put 4 characters that have the same mbti as you!

entj https://t.co/HvlShMJh8l https://t.co/tJyjUt0psA",ENTJ,add mbti put 4 character mbti entj
65,65,1169372272206987265,kazifiied,kyra ‧₊˚ 𝔩𝔦𝔱𝔱𝔩𝔢 𝔣𝔬𝔵.,"add your mbti and put four characters that have same mbti as you.

entj. https://t.co/UOPZXMWDv4 https://t.co/dAQVmAXdSQ",ENTJ,add mbti put four character mbti entj
66,66,951273199,f1_aly,aly 🏁,@Idontwikeit13 tbh it's rare for me to see another entj 🥲,ENTJ,tbh rare see another entj smiling face tear
67,67,1486660944142897158,glorysoblessed,Glory 葉 🐵,"My ENTJ church brother ""why did you break up with your boyfriend?""
Me ""He called me ugly""
ENTJ ""I never befriend ug… https://t.co/wu3PZGEKqu",ENTJ,entj church brother break boyfriend called ugly entj never befriend ug
68,68,1047637884445097984,banmomoyuki,raeli ^__^,I guess its the entj slippery slope but god hes so far removed from my usual type its disorienting,ENTJ,guess entj slippery slope god he far removed usual type disorienting
69,69,1566743738088579072,nerdbabexf1,☾GAM☽,"RT @Idontwikeit13: add your mbti and put 4 characters that have the same mbti as you!!

ENTJ https://t.co/mYasCwkK8R",ENTJ,add mbti put 4 character mbti entj
70,70,1318299630048870400,Idontwikeit13,AM || CEO of mentalbreakdown,"add your mbti and put 4 characters that have the same mbti as you!!

ENTJ https://t.co/mYasCwkK8R",ENTJ,add mbti put 4 character mbti entj
71,71,1622602553409306624,yyunzino,☆,entj i need u bro,ENTJ,entj need u bro
72,72,1169663181305700352,jiwaperak,ᴊɪᴡᴀ 🤟 #ᴊᴀʏᴄʜᴀɴɢ,And then hoshi is an INFP and jihoon is an ENTJ (both are my biases) SKSKHGSGS what's this connection,ENTJ,hoshi infp jihoon entj bias skskhgsgs whats connection
73,73,1169663181305700352,jiwaperak,ᴊɪᴡᴀ 🤟 #ᴊᴀʏᴄʜᴀɴɢ,"Omg my mbti is also ENTJ just like jongwoo and wumuti, that means im a perfect match for jay?😭 https://t.co/YvK04BQLOa",ENTJ,omg mbti also entj like jongwoo wumuti mean im perfect match jayloudly cry face
74,74,896830499762712577,lucidbomin,duke,"jongwoo being an entj makes so much sense… like he’s charismatic and commanding 
… 😭 ugh",ENTJ,jongwoo entj make much sense like he charismatic commanding loudly cry face ugh
75,75,1402813396249161735,lafumoneta,Nina 🇵🇱,"add your mbti and put 4 characters that have the same mbti as you

ENTJ https://t.co/enQbWqgXg0 https://t.co/dmk8hGxZpi",ENTJ,add mbti put 4 character mbti entj
76,76,1649852227757166592,RlCKYNATION,indi(go) 🍓,very entj of him to be absolutely perfect at everything he does,ENTJ,entj absolutely perfect everything
77,77,772299733977010176,naurprovenance,c,So do ENTJ women #BB25 #BBCAN11 #BB24 @JunDishes https://t.co/O0zTDbATUI,ENTJ,entj woman
78,78,1524410858897559553,wrvthemilia,Serena🐍,"add your mbti and put four characters that have the same mbti as you!!

entj https://t.co/yRN5eJwxh8 https://t.co/5wwD5egTDK",ENTJ,add mbti put four character mbti entj
79,79,1416895189159981059,abdnsry,A🐺🧬⌚️,"ENTJ

Thomas Shelby, Patrick Bateman, Homelander, Harvey Specter https://t.co/fg3IBoatB8 https://t.co/hvoYqN8mQs",ENTJ,entj thomas shelby patrick bateman homelander harvey specter
80,80,1542187293670252546,YourFaveNatalie,Carolyn + Claire,I lowk realized i thought myers Briggs people were fucking stupid bc I’m entj but I wanted to be infp,ENTJ,lowk realized thought myers briggs people fucking stupid bc im entj wanted infp
81,81,1380739934856839176,guilleFrockwell,Palo⭐️⭐️⭐️,"add your mbti and put 4 characters that have the same mbti as you

Entj https://t.co/SEVwoHqOIp https://t.co/Xrug6G80ef",ENTJ,add mbti put 4 character mbti entj
82,82,1552130364877189120,gafthering,aurelia ✧.,"add your mbti and put 4 characters that have the same mbti as you!!

entj https://t.co/nIn4h7X4SZ https://t.co/Nw4WJJsMUx",ENTJ,add mbti put 4 character mbti entj
83,83,1649736628389433344,SHYDEURIN9,khrish💙,"RT @abbeylune: hello, it's abbey! i'm new to #studytwt #studytwtph, that's why i'm looking for moots who i can befriend and assist in the f…",ENTJ,hello abbey im new thats im looking moot befriend assist f
84,84,177992094,tamtamssi,sunny seeing oppa soon!,"My whole year for ENFJ, and suddenly take a test again, okay ENTJ come around 👁👄👁 HOW COME lama2 hati gue membatu a… https://t.co/UP0igDAZFL",ENTJ,whole year enfj suddenly take test okay entj come around eyemoutheye come lama 2 hati gue membatu
85,85,1433213613783666688,SungtaeOh,stoh🐐_Fusionara,"RT @gabby_world_: 🎨 Gabby Reveal (1) - Raise your AI #NFT to become INTJ &amp; ENTJ🎨

""Bringing brains and brawn to the table, the savvy #INTJ…",ENTJ,artist palette gabby reveal 1 raise ai become intj amp entjartist palette bringing brain brawn table savvy
86,86,1486660944142897158,glorysoblessed,Glory 葉 🐵,"Me deleting my break-up songs bc ENTJ kept making fun of me ""you sad? you miss him don't you?""
Me ""ofc I am not sad… https://t.co/2me9LRIrFR",ENTJ,deleting breakup song bc entj kept making fun sad miss dont ofc sad
87,87,1486660944142897158,glorysoblessed,Glory 葉 🐵,"ENTP ENTJ relationship ""game, pride, challenge"" (opposite cognitive functions)
ENTP ENFJ relationship ""just nodded… https://t.co/3cjjKlbTfG",ENTJ,entp entj relationship game pride challenge opposite cognitive function entp enfj relationship nodded
88,88,1378114620070588418,mika0294651314,mika02,RT @bakphoo: wait. ENTJ reo?? do we agree?? https://t.co/SBBg2RMCrq,ENTJ,wait entj reo agree
89,89,1378114620070588418,mika0294651314,mika02,"@bakphoo nagi is intp and Reo is entj
intp x entj
somehow i can see them😭❤️ https://t.co/qUHzoMrGIK",ENTJ,nagi intp reo entj intp x entj somehow see themloudly cry facered heart
90,90,1479431189698170884,MMHERO9,MMHERO,"RT @gabby_world_: 🎨 Gabby Reveal (1) - Raise your AI #NFT to become INTJ &amp; ENTJ🎨

""Bringing brains and brawn to the table, the savvy #INTJ…",ENTJ,artist palette gabby reveal 1 raise ai become intj amp entjartist palette bringing brain brawn table savvy
91,91,1603546534842449922,DoseofDarwin,Darwinism,"@ChooChoo69420 @JoeyMannarinoUS @lindayacc @elonmusk In other words she will be an unmitigated disaster.

Linda is… https://t.co/d94bWqkCmV",ENTJ,word unmitigated disaster linda
92,92,1537233044469338114,moranasmuse,wildcat,"add your mbti and put four characters that have the same mbti as you 🖤 

Jeremy Volkov, Landon King, Aaron Warner,… https://t.co/ARXOrQYGRq",ENTJ,add mbti put four character mbti black heart jeremy volkov landon king aaron warner
93,93,1609608627614060549,acrouchauthor,Aaron Crouch,"@lessaraebiger 😆😆😆 I’m an ENTJ. So, logic is always my starting point.",ENTJ,grinning squinting facegrinning squinting facegrinning squinting face im entj logic always starting point
94,94,116577408,Soul_Bearer,Mira 🐀 | Ardbert appreciator,"Add your mbti and put 4 characters that have the same mbti as you.

ENTJ

This  says something about me that I'm no… https://t.co/v1Y5pm2Sck",ENTJ,add mbti put 4 character mbti entj say something im
95,95,1539415416375762946,T0JIDDIES,dua,binge-watched queen charlotte on my cruise &amp; god no wonder the queen &amp; lady danbury are entj women,ENTJ,bingewatched queen charlotte cruise amp god wonder queen amp lady danbury entj woman
96,96,1644939144353792000,Mos95106Moses,Katrina Moses,"@AmityPoliceBerk I am a MyersBriggs- personality MPG(multipersonality Gifted) My personalities are INTJ, ENTJ duali… https://t.co/BAHZ3mfcqP",ENTJ,myersbriggs personality mpgmultipersonality gifted personality intj entj duali
97,97,1463366919780651016,ovmads,mads ❥,"add your mbti and put 4 characters that have the same mbti as you (entj)

this is an interesting bunch 😨not picture… https://t.co/OHPp59Mr7J",ENTJ,add mbti put 4 character mbti entj interesting bunch fearful facenot picture
98,98,1320918832156999682,cchaoticdemon,kaul lu,"add your mbti and put four characters that have the same mbti as you

ENTJ
this is just a walking red flag… https://t.co/GVugNCAXPT",ENTJ,add mbti put four character mbti entj walking red flag
99,99,806245352307380224,hithisismira,mira. | SHINee comeback lockdown,@sunmixflowers Something about infp and entj always getting along well,ENTJ,something infp entj always getting along well
100,100,192404249,thedarkest_star,Carol Lee 🤍🔲🖤,"Add your mbti and put 4 characters that have the same type as you…
ENTJ https://t.co/f60VUCaqiI https://t.co/PNkYPSvwQe",ENTJ,add mbti put 4 character type entj
101,101,220091350,drustbeltcowboy,Postlapsarian Catamite,"I am ENTJ, and the J stands for “judging.”Unlike some, I embrace and accept the fact that I judge while so many pur… https://t.co/zD6wVWz4PC",ENTJ,entj j stand judgingunlike embrace accept fact judge many pur
102,102,392568847,PaynMusic,PaynMusic 🌌,"@MorganTayDotcom Nah, I'm very much ENTJ",ENTJ,nah im much entj
103,103,1182799364080709634,al_marziye,Marziya,"add your MBTI and put 4 characters with the same type

ENTJ ✨ https://t.co/yETqclsZD4 https://t.co/H9ht3uWxay",ENTJ,add mbti put 4 character type entj sparkle
104,104,1564391549907177473,vampiresluvr,eden🐈‍⬛,now all i need is a female entj character with black hair to base my whole personality around,ENTJ,need female entj character black hair base whole personality around
105,105,1307625437514862592,anndra_wilson,Anndra Wilson,@thetimeisnowTB @phl4bernie @nateweinberg1 @hey_mizz_carter @RebeccaRhynhart @HelenGymPHL My profile clearly states… https://t.co/WHPo3Ao2sW,ENTJ,profile clearly state
106,106,1475850634494726152,abolddaredevil,bislut 💎🌟,chaotic neutral but entj bc i do kinda have a routine but like flexible. but i kinda do have a routine tho,ENTJ,chaotic neutral entj bc kinda routine like flexible kinda routine tho
107,107,1612297713139478529,atnfootstool,dana (succession spoilers!),@celebritykin I find it extremely funny that he’s ENTJ so I had to include him,ENTJ,find extremely funny he entj include
108,108,1052248286508343298,MandalayNight,Mandalay by Night,"@Zuza_ENTJ @Not_the_Bee Indeed, a lot of pit bulls in the litany of accidents... Thank you to have taken the troubl… https://t.co/gaR58Xb1hC",ENTJ,indeed lot pit bull litany accident thank taken troubl
109,109,1612297713139478529,atnfootstool,dana (succession spoilers!),"add your MBTI and put 4 characters that have the same MBTI as you!! 

entj  and OH NO 😬 https://t.co/PjPnWnMV3h https://t.co/xgBr114QP4",ENTJ,add mbti put 4 character mbti entj oh grimacing face
110,110,878746256390180865,cuntresslee,edona mina girl,@hoonfry I’m an ENTP and Brandons an ENTJ WE’RE READY,ENTJ,im entp brandons entj ready
111,111,1310032585326698496,ch4rlottespeaks,⋈ lottie⁷ 🍇 SW score enthusiast,i might be an ENTJ but i used to be INTJ &amp; am very ENFJ-presenting!!1!1! i’m nothing like Patrick Bateman guys pls trust 😭🙏🏽,ENTJ,might entj used intj amp enfjpresenting 11 im nothing like patrick bateman guy pls trust loudly cry facefolded hand medium skin tone
112,112,1310032585326698496,ch4rlottespeaks,⋈ lottie⁷ 🍇 SW score enthusiast,"add your mbti &amp; put 4 characters that have the same mbti as you!!

entj 

guys wtf is this line-up 😧 i’m not sure y… https://t.co/5AG35tcabi",ENTJ,add mbti amp put 4 character mbti entj guy wtf lineup anguished face im sure
113,113,1555776320742871040,dotcom_comp,avery || shitposter and irl donnie darko♬,"louis also happens to share the same personality type as quentin, and has been characterized as an ENTJ!! while it… https://t.co/r54jtOYeN9",ENTJ,louis also happens share personality type quentin characterized entj
114,114,1555776320742871040,dotcom_comp,avery || shitposter and irl donnie darko♬,beck has been characterized as an ENTJ! to the right is a general description of the typical traits and behavioral… https://t.co/LTrSK3yGZD,ENTJ,beck characterized entj right general description typical trait behavioral
115,115,1290125062176112641,spcwtchstdy,jen | studytechbr ☭💻📖,"RT @meryonstudytw: hayo, I'm new to #studytw 🪼
🪻19 y.o.
🪻MedStudent
🪻love immunology 
🪻virgo ♍️  &amp; ENTJ
🪻I also like physics and chem 

I d…",ENTJ,hayo im new 19 yo medstudent love immunology virgo virgo amp entj also like physic chem
116,116,959870225545093125,LOAKETT,‎Eranna | GOTG3 Spoilers ✶,"add your mbti and put four characters that have the same mbti as you

ENTJ https://t.co/K44og4Kswy https://t.co/p1vmjA6Fh4",ENTJ,add mbti put four character mbti entj
117,117,1268484380718174209,rainmoonyy,Rain ⭐/fan acc,"add ur mbti and qrt 4 characters that have the same mbti:

entj 😭
*why all of them has same hair and i color help*… https://t.co/QPNkf4vIS4",ENTJ,add ur mbti qrt 4 character mbti entj loudly cry face hair color help
118,118,1453699621243531274,bakphoo,ro 🟣,i tweeted this without lookin it up 💀 and the title of entj is the leader?? so ok yes thats reo ❤️,ENTJ,tweeted without lookin skull title entj leader ok yes thats reo red heart
119,119,1123737046076534785,kittymilkshakes,soph *.:｡✿*ﾟ,@marumofubiyor1 haven’t done it in a while but last time a checked it wss entj,ENTJ,havent done last time checked w entj
120,120,1453699621243531274,bakphoo,ro 🟣,wait. ENTJ reo?? do we agree?? https://t.co/SBBg2RMCrq,ENTJ,wait entj reo agree
121,121,1492934357924859905,SANAAlQahtani12,𝐒𝐀𝐍𝐀 𝐀𝐥𝐐𝐚𝐡𝐭𝐚𝐧𝐢 | 🎓,"add ur mbti and put 4 characters with the same type:

ENTJ https://t.co/DH69Da3FyV https://t.co/hpnrsml8sy",ENTJ,add ur mbti put 4 character type entj
122,122,1486660944142897158,glorysoblessed,Glory 葉 🐵,"Also ENTJ ""Why are you tagging me everywhere?""
Me ""Comment something cool about me pleaseeee""
ENTJ ""assh*le~~~~~""",ENTJ,also entj tagging everywhere comment something cool pleaseee entj asshle
