,user_id,user_screen_name,user_name,sentences,personality_type
135,1473927882523119617,alexusaxii,Alexus pengen lulus (i.a dulu yh),['add mbti put 4 character type geng infp 6w7 letsgooo'],INFP
136,1650300643138232320,saitodology,saito,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
137,1389310500127875072,slasherfc,ִmr.ghostface,['add mbti put 4 character mbti infp'],INFP
138,851666594740568064,hobifIower_,aera⁷ || Trailblazer ID: 800525492,['something one infp make go boom boom'],INFP
139,1024880320175374336,lovesickfantasy,iness (taylor's version),['infp speak'],INFP
140,1238913685516693504,4nyatjoy,gab.,['add mbti put 4 character mbti infp'],INFP
141,1238457459485925381,transgin,∞ Ren !! 🫶,['add mbti put four character mbti infp babyyy'],INFP
142,1232914160763072512,itsfearlesstv,kayla,['infp fearless tv evermore'],INFP
143,1655790830874132486,diegscwx,diego,['hello im ayumi call yumi mimi looking interactive moot follow back fast pls display gt'],INFP
144,1617976926827675656,mewnsung,ro ☁️💫,['mbti know test bullshit people disproportionately assigned infp infp woozy face'],INFP
145,16505791,Kimbrrlee_,Kimberly 🌻 eras 5/5 8/8💛,['infp evermore yellow heart'],INFP
146,1649242471199830017,str4wbrry__chae,༉‧₊˚. liv 🩷💭 | STREAM HARE HARE,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
147,1589747679336464385,bbamasfav,lisa || comms open!,['hi im lizzy 6teen infp queer looking interactive mootsbffs ult skzteez semi ult svt bts justb'],INFP
148,1447749120878284800,irese,✿,['tired infp still proud procrastinate'],INFP
149,363752819,MichaelLammer,Michael Lammer,['entp dont know mean think infp two chance pronouncing'],INFP
150,1646316987277103108,ILOVELICKY1,woah⁉️,['hiii im michh im looking interactive eng moot sheher infp new ults le'],INFP
151,1541143068434391046,kokoroomoyase,˚｡⋆.,['funny finding someone click well infp like yes another one'],INFP
152,1435009124199120897,kkuragl0ss,mikee ⊹₊ ⋆,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
153,1529228103414841346,readwithmo,𝟛𝟛𝟛 ☁️,['new sheher 23 scorpio infp psych major army atiny amp harry stan lt3 ya fictio'],INFP
154,1581858955940179968,dawntyrain,saff,['hello name kyleen call kyle im looking teume moot fandom fine'],INFP
155,1409290230809694214,taisdirt,C🐝 yj spoilers,['oooh definitely see feel like lottie infp tai istj im really sure others tbh'],INFP
156,1199481367295385600,bookbycaffeine,Jo 🌸🍵 The apothecary diaries is coming,['add mbti put 4 character mbti infp emotional stable worry much lol'],INFP
157,3243190762,signaliks,九鬼千綾 🌸,['need'],INFP
158,1417129921105723396,bwakiley,iley blubuw🫧 k/ia,['add mbti put 4 character type infpface savoring food'],INFP
159,1497711366089719815,godsmcnv,ale,['hi im lizzy 6teen infp queer looking interactive mootsbffs ult skzteez semi ult svt bts justb'],INFP
160,1042237016476278784,cedarshade_,cedar tori 🦇🕯🎗,['add mbti 4 character mbti infp hehehehe'],INFP
161,1529839305593499649,CertifiedWizNot,ryan #UNFORGIVEN,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
162,1540831585821499395,lizzyluvschan,lizzy🍒amicus ad aras ★⁵,['hi im lizzy 6teen infp queer looking interactive mootsbffs ult skzteez semi ult svt bts justb'],INFP
163,760551685815148544,missive_s,sasa 🧡🤍🩷,['really infp one remember'],INFP
164,1565131868600557569,tzuleep,tzu,['annyeonghasibnikka tzu looking new buddiesmoots 05 college fr'],INFP
165,1655790830874132486,diegscwx,diego,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
166,1459820835271806977,Redjigglypuff,Arno¹⁴³ ★⁵ Want more skz moots🫶,['isfp recent one said infp wanna see changed'],INFP
167,1516341678570881028,hanjisung521,spencer ✯ 80 days being a stay,['hiii im michh im looking interactive eng moot sheher infp new ults le'],INFP
168,1404425630880514051,siriushippie,ange & the six ! ، 🫧,['𖦹 thing infp love make wish every time blow candle really love people even'],INFP
169,887349205022502912,SophiaGable,soph🫧 is going to korea in 19 days❕,['hiii im michh im looking interactive eng moot sheher infp new ults le'],INFP
170,1223891093781008386,mahaespresso,𖤐,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
171,1492233739723751429,shijo_xie,Yeo ♡ IFB!,['hi im dahvi im looking interactive moot lt3 20 yo infp looking atiny moot'],INFP
172,1551704541665435649,apricotsugr,lin ᵔ_ᵔ,['hi im kleo im looking interactive moot filo 09 liner infp looking engene fandom tho'],INFP
173,1178537693346766848,damerongirl,bea | 📖: sbr,['add ur mbti put 4 character mbti gangue de infp'],INFP
174,1653683783911227393,ilvkhrn,xy,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
175,1556657447225511936,gloomstevie,maddie ☾,['ive always got infp'],INFP
176,1544070239318597639,sephirothists,Rosei,['took first time got infp retook got entp'],INFP
177,1957839901,AvaineQuinn,🦊🏮🕸 Sys A d m i n Ava 🕸 🏮🦊,['37 makeup work done normalize looking like human sometimes may 300510 gofundme soc'],INFP
178,1525995500784078848,sluttivva,🪩maddi🪩,['thought mdni people bios mbti thing like infp estj'],INFP
179,1642348071894827008,gyuburr,astro(logy) ®,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
180,1639297167889244160,emunenelesbians,hanna/sunny/emu ☆彡 | 🍬🤖 & 🎈🌟,['qrt 4 chara mbti enneagram ur feeling silly face savoring food infp 9w1'],INFP
181,1193485507,ikari_sniper,Jesús Ikari,['add mbti put 4 character type im infp'],INFP
182,1506964046091890692,heyylu55,lulu ‼️,['add mbti put four character mbti infp party popper'],INFP
183,1655480306449911808,iorilezx,lex,['hi im kleo im looking interactive moot filo 09 liner infp looking engene fandom tho'],INFP
184,1186731553805783041,satrntomars,˗ˏˋ zee ˎˊ˗ loves clara,['thought mdni people bios mbti thing like infp estj'],INFP
185,1635824350468141057,elliemachete,elle,['thought mdni people bios mbti thing like infp estj'],INFP
186,1594840739887710208,scftiecakes,lyn 🤍,['hii im lf moot star moacarat fandom welcomed slightly ia exam level year frowning face infp'],INFP
187,1474887642886012929,spideydjo,🕷️,['yaaay mediumlight skin tonered heart used enfp first test last two time got infp'],INFP
188,1520990917829996545,X03NKSI,ً xie,['wanted make new 𖦹 restarting looking call marie ᶻ 𝗓 𐰁 sheher infp 0'],INFP
189,1121480451863076864,jesuisbetty_,Betty 🎸 imy junghoon,['infp became intp'],INFP
190,1551704541665435649,apricotsugr,lin ᵔ_ᵔ,['wanted make new 𖦹 restarting looking call marie ᶻ 𝗓 𐰁 sheher infp 0'],INFP
191,1339071593335508992,EndriMarcuis,Endri is busy but I will keep being me,['hello im new twt im looking cool people interact 22 hehim'],INFP
192,1338390919930736640,soundofvoltage,alka!☆,['gna say something think he neat saw he infp dont typically care abou'],INFP
193,1611628944863956997,wnyluv11,yves☆,['hiii im michh im looking interactive eng moot sheher infp new ults le'],INFP
194,1646898659823349760,loveuandihateu,🌙,['looking moot gtlt 21 sheher infp cw 63kg 237 bmi ugw 49 184 bmi interest kpop k'],INFP
195,2382687608,SagittarianNerd,Just a random Goth-Nerd/ Please play Persona 1&2,['biromantic asexual general fitting jun better lgbt agenda eyesrainbow flag tbh im surprised ho'],INFP
196,1527850231521370113,kkaedehqras,echa 🌸🩷,['add mbti put 4 character type ah yes infp 4w5'],INFP
197,1185199060854030337,infp_bi,uwu,['protecting baby sib kendall roys birthright'],INFP
198,1185199060854030337,infp_bi,uwu,['ever hear shiv unlikable succession character episode roman roy exists im going'],INFP
199,1185199060854030337,infp_bi,uwu,['remember laurie metcalf played one memorable mom movie history academy like nah g'],INFP
200,999606250005565441,AnnEmrys_,AnnEm･🦋 🏆🇮🇹,['add mbti put 4 character mbti infp'],INFP
201,1636023197496750082,cup11dxx,☾ | 새별,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
202,1362173802080305155,foxyoiz,mia is seeing enhypen again!,['add ur mbti put 4 character mbti infp sparkle esto tiene mucho sentido'],INFP
203,1477608580476203011,iSOULjaem,☆,['ˏˋ hi im pia ˎ looking interactive nctzen mutuals esp filozens cause tl kinda dry eng'],INFP
204,1185199060854030337,infp_bi,uwu,['radical feminist therapy working context violence bonnie burstow'],INFP
205,1185199060854030337,infp_bi,uwu,['often father daughter look mother woman together exchange meaningful glance miss point'],INFP
206,1185199060854030337,infp_bi,uwu,['whats annoying kendall need roman like roman gonna get fucking fucked pls'],INFP
207,1185199060854030337,infp_bi,uwu,['people still wondering shiv love tom even associating publicly act love sooo embaras'],INFP
208,1185199060854030337,infp_bi,uwu,['heyyy friendly reminder youre straight man youre allowed opinion shiv roy action'],INFP
209,1185199060854030337,infp_bi,uwu,['shiv called unhinged hysterical ignored belittled night brother husband rea'],INFP
210,1630865105729761283,rryhs208,ray ⁵★ 레이는귀여워,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
211,1647917917592494082,httpszyraa,Zyra,['wanted make new 𖦹 restarting looking call marie ᶻ 𝗓 𐰁 sheher infp 0'],INFP
212,1326898574,uglygabriel,カリ.. am verzweifeln,['member blitzers infp except one help'],INFP
213,2357555547,shop_chapter,One More Chapter,['add mbti put 4 character mbti infp victory hand light skin tone'],INFP
214,1335641872715440132,kzbrkkr,kae ᵕ̈,['add mbti put four character mbti infp'],INFP
215,4478261867,mitskisbf,Siobhan Roy,['jealous infp people'],INFP
216,1614594432099024896,eunhrtss,mar iu day,['add ur mbti put 4 character mbti infp light skin tone'],INFP
217,1417949716772442112,k4l3idoskull,·˚ ༘ ollie,['infp couldnt guess'],INFP
218,1562110608123764736,dorothy_in_oz_,Dorothy🏹 | Bride of fire.,['add mbti put 4 character mbti infp grimacing face'],INFP
219,1266473866915835904,flowerboyissei,rio,['apparently ppl seem debate bw blake infj infp used infp either way track flushed face'],INFP
220,1638418069105299457,kaelzurs,kael | finding moots,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
221,1578447367111671812,yuriscupid,jasmine,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
222,1584630888209555456,Nani_INFP,Na-ni_INFP🌙 Binnie I will remember you 💜,['moonwalk'],INFP
223,1251232599743369218,childofwo3,robin (taylor’s version),['add mbti put four character mbti infp'],INFP
224,1510118783289118721,atlasamor6,atlas ☽,['add mbti put 4 character mbti infp'],INFP
225,1564712481766776832,datecarmenpaige,Carmen Paige ♡ Los Angeles,['know great time never met infp didnt like sweetest soul light skin tone'],INFP
226,156028666,beetljoose,𖤐 𝕰𝖉𝖌𝖆𝖗 𝖆𝖑𝖑𝖆𝖓 𝕳𝖔𝖊 ☾,['know get along lot infp people'],INFP
227,1625422134813114368,soobdrms,— cha ! 💫 FOLLOW LIMIT,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
228,1497634961616416773,ririksn,ria | lf moots,['restarting pt4 hi hi im sophia new im looking interactive moot sheher 19'],INFP
229,1653040801591734275,ttokishii,☁︎ check pin twt!,['hello name kyleen call kyle im looking teume moot fandom fine'],INFP
230,1556063271882575872,CheyDevil,Cheyenne🔪 CW: One Piece🏴‍☠️,['add mbti 4 character mbti sparklesinfpsparkles'],INFP
231,887349205022502912,SophiaGable,soph🫧 is going to korea in 19 days❕,['wanted make new 𖦹 restarting looking call marie ᶻ 𝗓 𐰁 sheher infp 0'],INFP
232,1185199060854030337,infp_bi,uwu,['jess leaked call made tom rather team right mother'],INFP
233,1185199060854030337,infp_bi,uwu,['thinking one interview jesse armstrong explaining stake show something ro'],INFP
234,1185199060854030337,infp_bi,uwu,['shiv human episode rest dog'],INFP
