,Unnamed: 0,user_id,user_screen_name,user_name,text,personality_type,cleaned_text
20,20,1618196422335107074,ZOM6lE,(´⊗ゝ⊗`),"RT @http_nxng: ❥๑━━━━━━━━━━━๑❥   
  Hello to all!
  • Luca or Sunny 
    •I play idv (ask for my id) 
    •18 old
     •ENTP
   •I'm a cosp…",ENTP,rt ๑๑ hello luca sunny play idv ask id 18 old entp im cosp
21,21,1636013837127413760,sambokzDNI,☆,"hello, i’m jj. i want make more interactive mutuals &lt;3

- any prns, 07, entp!
- not new to kpoptwt
- looking for ze… https://t.co/Ta2u0KS3tW",ENTP,hello im jj want make interactive mutuals lt3 prns 07 entp new kpoptwt looking ze
22,22,1528751979698311168,entp_lys,Polaris ☆,RT @dumbifieddoll: I'm such a whore for nice voices I can't,ENTP,im whore nice voice cant
23,23,1297614658074021893,lxcherryy,devilish lucy,add ur mbti and put 4 characters that have the same mbti: ENTP 🥸👍🏻 https://t.co/nIcyVeOqPs https://t.co/SLf911XfGt,ENTP,add ur mbti put 4 character mbti entp disguised facethumbs light skin tone
24,24,1152429490498179072,niaciqda,"donquixote, lili.","add your MBTI and put 4 characters that have the same type

im an ENTP🔥 https://t.co/E6otF7byER https://t.co/olkCFjDzOi",ENTP,add mbti put 4 character type im entpfire
25,25,1612999616991039491,poruppii,BEAU (^з^)-☆,How to find out if im ENFP or ENTP tutorial,ENTP,find im enfp entp tutorial
26,26,1345098334252490755,Dicegoblin_E,Dice Goblin Entertainment,"Add your MBTI and put 4 characters that have the same MBTI as you!

ENTP. It's kinda hard to find women characters… https://t.co/ztvrjKdIqC",ENTP,add mbti put 4 character mbti entp kinda hard find woman character
27,27,766929916390703105,_ander_k,ᅠ ᅠᅠ,"This might be literally me ❗❗
ENTP https://t.co/t5fMrJ0T8U https://t.co/fKRQCuepjI",ENTP,might literally red exclamation markred exclamation mark entp
28,28,1377802218020220934,2_entp,Ultra MAGA-ENTP_MBA,@Rabidcow1 @cathyje17960218 The Biden administration thinks that we're stupid!... And we are!!!,ENTP,biden administration think stupid
29,29,1331348780864696322,sangokakutrees,sitara hates thua !! 🌺,"entp - out of all 8 cognitive functions, here are your top 4 strongest !! https://t.co/Idu6N29Eqr",ENTP,entp 8 cognitive function top 4 strongest
30,30,1625565306134441984,skipllllll,sato,"add ur mbti and put 4 characters with the same type: 
 
Entp https://t.co/eI2LCaSZgN https://t.co/k8mBBjiFLF",ENTP,add ur mbti put 4 character type entp
31,31,1250154134608674824,cephalopodashi,kishi 𐂠 pass me the yuri,@rekomode ur actually islamophobic racist mysognistic transphobic homophobic xenophobic ableist and entp,ENTP,ur actually islamophobic racist mysognistic transphobic homophobic xenophobic ableist entp
32,32,1343257160411738113,NEWTSTARS,Tommy/Nicky ⚣,"add your mbti and put four characters that have the same mbti as you

ENTP :&gt; https://t.co/OoL5jQSbs0 https://t.co/6TkT1mHPfT",ENTP,add mbti put four character mbti entp gt
33,33,1528664535363485696,llovebbom,kHAIRA ??!?!!!? ✩___✰,"RT @alealetaa: hai hai i’m ale! baru aktifin akun lagii, soo lets be moots! 

about me
✿⁠  08L
✿⁠ 9th grade
✿⁠ entp 🧘🏻‍♀️
let's be friends…",ENTP,hai hai im ale baru aktifin akun lagii soo let moot 08l 9th grade entp woman lotus position light skin tone let friend
34,34,1382277015269634051,mikorin003,miko 🐑 kinda ia,"add your MBTI and put 4 characters that have the same type

Entp https://t.co/MptOeweXNS https://t.co/v4NFdmrZyK",ENTP,add mbti put 4 character type entp
35,35,305989513,relativeread,edson.eth,@alenaxbt What's your personality type? ENTP?,ENTP,whats personality type entp
36,36,1406953341192712192,HodlsSherlock,The Bitcoin Dudeist ⚡️,@niftynei Perhaps the worst part about it is that the other traits can amplify N significantly.  As an ENTP/J I oft… https://t.co/pj7xyJ7e8U,ENTP,perhaps worst part trait amplify n significantly entpj oft
37,37,1528751979698311168,entp_lys,Polaris ☆,"RT @hourlykuroo: SHAKING CRYING GAGGING CHOKING FAINTING VOMITING ALL -INGS POSSIBLE 

IM DEVASTATED https://t.co/79YlS33k4h",ENTP,shaking cry gagging choking fainting vomiting ings possible im devastated
38,38,1528751979698311168,entp_lys,Polaris ☆,RT @keigohero: Hawks with THE jacket again haha https://t.co/TxiCJUbzGI,ENTP,hawk jacket haha
39,39,1496121495394799618,alberiarty,Zuha,"((Relate sama keempat ini dengan mood entpnya))

Oke, add your mbti and put 4 characters that have the same type.… https://t.co/kxAVOcnRaE",ENTP,relate sama keempat ini dengan mood entpnya oke add mbti put 4 character type
40,40,1448910679923048449,suhjOhn_ny,regina ☁️ | lf nctzen moots,"꙳ ???  ꙳
— hi im regina ☁️

✮ not new to #kpopstantwt
✮ filo, she/her, entp
✮ looking for interactive moots, ifb;
✮… https://t.co/4XDr9gr0sq",ENTP,hi im regina cloud new filo sheher entp looking interactive moot ifb
41,41,1527328068733263874,jemur4n,may len,"add your MBTI and put 4 characters that have the same type

ENTP boi https://t.co/oLc9CPsLKH https://t.co/eVsgTE0COp",ENTP,add mbti put 4 character type entp boi
42,42,706488746431094784,neptunestardust,neptune 🖤🐘🤍💜,"add your mbti and four characters that have the same type 

who’d have guessed i was entp (an anxious one at that)… https://t.co/WtPRz109EO",ENTP,add mbti four character type whod guessed entp anxious one
43,43,1538134381608390656,monkyluffyi,bilu bolu 🐥🐙,"add your MBTI and put 4 characters that have the same type

ENTP 👯👯👯 https://t.co/JxZPVIxzmK https://t.co/JYV9KJkf1Z",ENTP,add mbti put 4 character type entp people bunny earspeople bunny earspeople bunny ear
44,44,1343844940065988608,jcdecardan,aby 💜,"add your mbti and put 4 characters that have the same mbti as you!!

ENTP https://t.co/6eW3BOHUh1 https://t.co/r2dz01xLKU",ENTP,add mbti put 4 character mbti entp
45,45,1456175192112177166,nikolaikisser,sin ・SPEAK NOW,uhhh i may or may not be ENTP instead but no one asked,ENTP,uhhh may may entp instead one asked
46,46,1561586571198988288,Yaemikolover123,LIN ☕️♡-( read pinned pls) !!,"RT @nikolaikisser: add your MBTI and 4 characters that have the same MBTI!!

enfp/entp 🔥🔥 https://t.co/Cb7JtVQDFc",ENTP,add mbti 4 character mbti enfpentp firefire
47,47,1561586571198988288,Yaemikolover123,LIN ☕️♡-( read pinned pls) !!,@nikolaikisser Im entp too so like can i jusy re tweet yours 🥰🥰🥰,ENTP,im entp like jusy tweet smiling face heartssmiling face heartssmiling face heart
48,48,903575151006101504,Raphynoir,Raphy 💖 |,@BONDUSTRIES @AltRaphy Good as long as there isn’t a T entp’s intimidate me cuz they’re usually loud n so confident… https://t.co/uC4yA0557n,ENTP,good long isnt entps intimidate cuz theyre usually loud n confident
49,49,1318075675853549573,albedomania,Indrele/Ishika |•|•| WAITING ON KAZHUA,"RT @erakreid: let's be moots! 
• Rara (she/her)
• Genshin Impact Player
• uid: 854067293
• Honkai Star Rail Newbie
• uid: 810282034
• minor…",ENTP,let moot rara sheher genshin impact player uid 8540672 93 honkai star rail newbie uid 8102820 34 minor
50,50,903575151006101504,Raphynoir,Raphy 💖 |,@BONDUSTRIES @AltRaphy Omg r u an entp I’m scared of entp’s,ENTP,omg r u entp im scared entps
51,51,1292964018777460738,brispell,графиня разумовская™️,"add your mbti and put 4 characters that have same mbti as you

ENTP &lt;3 https://t.co/3aheUOrSzK https://t.co/qAVBmPx9t8",ENTP,add mbti put 4 character mbti entp lt3
52,52,984076334463881217,stabyomates,🥰🫀 pathetic men enjoyer 🥰🫀,"add your mbti and put 4 chr that have the same mbtp as you

love the overconfident actually really sad/kind of craz… https://t.co/Xj0YrGcwbW",ENTP,add mbti put 4 chr mbtp love overconfident actually really sadkind craz
53,53,953606119892529158,jafaeu,"Neurospicy Latina, Ranting Girlypop🇻🇪🇵🇸😈","Pedro is actually an ENTP 6w7 sp/so 692 imo, no matter what the PDB consensus says

 and i stan him and i kin him o… https://t.co/mgwDlXQNEt",ENTP,pedro actually entp 6w7 spso 692 imo matter pdb consensus say stan kin
54,54,1528751979698311168,entp_lys,Polaris ☆,RT @hourlykuroo: HAIR DOWN KUROO https://t.co/ywP9aN0uG2,ENTP,hair kuroo
55,55,953606119892529158,jafaeu,"Neurospicy Latina, Ranting Girlypop🇻🇪🇵🇸😈","and that's ignoring all ENTP's mistyped as ENFP or whatever, like Pedro Pascal, or all the personalities mistyped a… https://t.co/mSYQDoyx5n",ENTP,thats ignoring entps mistyped enfp whatever like pedro pascal personality mistyped
56,56,1612429123669950465,veeverox,vero ! | HAITIAN HERITAGE MONTH 🇭🇹,need more entp friends. i’m tryna see sum.,ENTP,need entp friend im tryna see sum
57,57,1567543533728325640,RPGMakerHell,Piss 🦆,@unwavringheart Tw my personality is ENTP e7 2L so you may find me unbearably annoying,ENTP,tw personality entp e7 2l may find unbearably annoying
58,58,1568260973638856706,shiryuhsy,shiro,"add your mbti and 4 characters of the same mbti

im ENTP! a stereotype among ENTP charas is that they’re sex gods a… https://t.co/ApSo6jhSZJ",ENTP,add mbti 4 character mbti im entp stereotype among entp chara theyre sex god
59,59,1520559944315154434,CompositionJD,✧*̥˚ Jason˚✧,"RT @erakreid: let's be moots! 
• Rara (she/her)
• Genshin Impact Player
• uid: 854067293
• Honkai Star Rail Newbie
• uid: 810282034
• minor…",ENTP,let moot rara sheher genshin impact player uid 8540672 93 honkai star rail newbie uid 8102820 34 minor
60,60,1501763596740546562,freejaychang,kyla | thinking about jay & taerae,"@JayChangslay Oh I think mine has switched letters before but it’s usually entp, maybe it’s bc I’m extremely indecisive",ENTP,oh think mine switched letter usually entp maybe bc im extremely indecisive
61,61,3970089372,MegumiBandicot,Megumi Bandicoot,"RT @erakreid: let's be moots! 
• Rara (she/her)
• Genshin Impact Player
• uid: 854067293
• Honkai Star Rail Newbie
• uid: 810282034
• minor…",ENTP,let moot rara sheher genshin impact player uid 8540672 93 honkai star rail newbie uid 8102820 34 minor
62,62,1501763596740546562,freejaychang,kyla | thinking about jay & taerae,@JayChangslay I’m not going to let these letters define me 😌😌 no but really I don’t think I’m an ENTP it must be a mistake,ENTP,im going let letter define relieved facerelieved face really dont think im entp must mistake
63,63,1433377793908219906,honeygoldlight,🍯,this is me begging everyone to ditch mbti and learn about jungian cognitive functions instead. i am a dominant extr… https://t.co/YzgydEAGpJ,ENTP,begging everyone ditch mbti learn jungian cognitive function instead dominant extr
64,64,1657382734829080581,YvesYvelliel,Yve,"RT @erakreid: let's be moots! 
• Rara (she/her)
• Genshin Impact Player
• uid: 854067293
• Honkai Star Rail Newbie
• uid: 810282034
• minor…",ENTP,let moot rara sheher genshin impact player uid 8540672 93 honkai star rail newbie uid 8102820 34 minor
65,65,1557277089077686272,azzyslefthand,Az!,"add your mbti and 4 characters with the same type!
i'm an entp-a but i'll just have it all under the entp roof… https://t.co/uCNfCipXhI",ENTP,add mbti 4 character type im entpa ill entp roof
66,66,1501763596740546562,freejaychang,kyla | thinking about jay & taerae,@JayChangslay Same like I think I need to retake mine too I don’t think entp suits me,ENTP,like think need retake mine dont think entp suit
67,67,1628944654749294593,hoonfry,Miyoncè,@cuntresslee One’s thinking and one’s feeling and you don’t think with your heart you’re pretty logical so entp,ENTP,one thinking one feeling dont think heart youre pretty logical entp
68,68,878746256390180865,cuntresslee,edona mina girl,Do I give off ENTP or ENFP vibes I’m in a crisis,ENTP,give entp enfp vibe im crisis
69,69,1567274142457790464,kuweiyulbos,kade ! fake kuwei stan,but what if he were. ENTP Aries. Our Enneagrams are different tho so,ENTP,entp aries enneagrams different tho
70,70,1567274142457790464,kuweiyulbos,kade ! fake kuwei stan,nvm this may just be projecting because off the cuff I definitely think he's NT and I definitely see him more as Pe… https://t.co/teaWhcnJ4X,ENTP,nvm may projecting cuff definitely think he nt definitely see pe
71,71,1567274142457790464,kuweiyulbos,kade ! fake kuwei stan,@k4ycrows OMG fellow ENTP hiiii,ENTP,omg fellow entp hiii
72,72,1620770911895916545,k4ycrows,kay ☀️,"about me
– she / they
– bisexual
– entp",ENTP,bisexual entp
73,73,1652591860941221888,jingyuanhater,zou / lila ౨ৎ 139/180,"add your mbti and 4 characters of the same mbti:

ENTP ^_^
there is a severe lack of entp chars in hsr and bandori… https://t.co/ym19wNBV8E",ENTP,add mbti 4 character mbti entp _ severe lack entp char hsr bandori
74,74,1223129154452742144,eintoricht,ein(stein).,"RT @erakreid: let's be moots! 
• Rara (she/her)
• Genshin Impact Player
• uid: 854067293
• Honkai Star Rail Newbie
• uid: 810282034
• minor…",ENTP,let moot rara sheher genshin impact player uid 8540672 93 honkai star rail newbie uid 8102820 34 minor
75,75,1491089389614612482,Keikkuuu,Kazuha4life | Saw bp and itzy!,"RT @iloveskz_gkys: hi im yanni (js call me yan!)‼️#kpoptwt #stantwt
looking for moots since this is a new acc :))

🎧 i stan skz, txt , less…",ENTP,hi im yanni j call yandouble exclamation mark looking moot since new acc headphone stan skz txt le
76,76,1610018509441966084,MegumiAkuma,Megu | Debut TBA |ENVtuber|,"@WheelyKidd Current design! ENTP I'm a Devil Vtuber, ageless with the ability to teleport anywhere I've seen. Speed… https://t.co/UME3v9hzwC",ENTP,current design entp im devil vtuber ageless ability teleport anywhere ive seen speed
77,77,1343844940065988608,jcdecardan,aby 💜,@darklinax_ cardan being entp is such a win for us entp's,ENTP,cardan entp win u entps
78,78,953606119892529158,jafaeu,"Neurospicy Latina, Ranting Girlypop🇻🇪🇵🇸😈","he's so me...
who? he!!!!!

[ me:
ENTP
6w7 - sp/so - 631
RLUAI (ig?)
ADHD, 'tism, trauma 👍🏼 ] https://t.co/kk3eRpnwcf",ENTP,he entp 6w7 spso 631 rluai ig adhd tism trauma thumb mediumlight skin tone
79,79,1339462885387370498,ETnKnuckles,E ☆T,"@sugaluvscy https://t.co/xbkwCUABtG

This is alot more like me",ENTP,alot like
80,80,1319858745837404167,ateezfru,aiko..?? ❤️‍🩹,"RT @YUNWHORING: HI GUYS!! Im aje, new to #kpoptwt looking for ATINY moots 😁😁 

☾ She/Her

☾ 17 (18 in August)

☾ ENTP 3w4

☾ ENG/INA

I act…",ENTP,hi guy im aje new looking atiny moot beaming face smiling eyesbeaming face smiling eye sheher 17 18 august entp 3w4 engina act
81,81,1044192679851184128,dnistarr,͏ ͏,@hwmura cancer e entp advogad do diabo 💀,ENTP,cancer e entp advogad diabo skull
82,82,1339462885387370498,ETnKnuckles,E ☆T,ENTP 3w2 SX/SO🙏🏿,ENTP,entp 3w2 sxsofolded hand dark skin tone
83,83,1528751979698311168,entp_lys,Polaris ☆,"RT @bhyunace: this baekhyun's look is one for the history books
https://t.co/BGYpKJBICm",ENTP,baekhyuns look one history book
84,84,1355865748909006848,nikocoxas,Lev.,"add ur mbti and put 4 characters that have the same mbti:

ENTP https://t.co/fMyWSh6Tze https://t.co/FxtTAN5VNP",ENTP,add ur mbti put 4 character mbti entp
85,85,1160676514859487237,energyepic_720,Gab(e),"Add your mbti and 4 characters with the same type!  

ENTP

Always either the coolest mf ever or the most evil huma… https://t.co/VrG7NVB4Ka",ENTP,add mbti 4 character type entp always either coolest mf ever evil huma
86,86,1206419518698016769,junhwinoir,ɾαíssα,"add ur mbti and put 4 characters that have the same mbti: ENTP

So gente feliz e boa 💕 https://t.co/UV6ZhV3BTs https://t.co/hETB47BHtw",ENTP,add ur mbti put 4 character mbti entp gente feliz e boa two heart
87,87,1294639899975581698,myladystardust,stardust🌒| starless lady,"add your mbti and put 4 characters that have same mbti as you

entp https://t.co/xNA3ELzV8j https://t.co/nUefLDpWsk",ENTP,add mbti put 4 character mbti entp
88,88,1528751979698311168,entp_lys,Polaris ☆,"RT @annabethloml: girls are like ""they're the the love my life"" and its a fictional character",ENTP,girl like theyre love life fictional character
89,89,1456175192112177166,nikolaikisser,sin ・SPEAK NOW,"add your MBTI and 4 characters that have the same MBTI!!

enfp/entp 🔥🔥 https://t.co/pt21YuaD07 https://t.co/Cb7JtVQDFc",ENTP,add mbti 4 character mbti enfpentp firefire
90,90,1438738520265342979,hyunflvwer,izaac៹ au no 📌,"@bhourbon Izaac 
Rio Grande do Sul 
entp
virgem",ENTP,izaac rio grande sul entp virgem
91,91,1564760881371684864,sooupdrinker,soup (leader of the sigma cult),"your mbti and 4 characters!!

entp (derogatory) https://t.co/bXJByMUE6r https://t.co/0PoCUjqNpz",ENTP,mbti 4 character entp derogatory
92,92,50547284,jonathanstea,Dr. Jonathan N. Stea,@kimani_shorter @aander1987 There’s no such thing as an “entp type.” It’s a scientifically invalid concept—and cert… https://t.co/2w6VhdyXYh,ENTP,there thing entp type scientifically invalid conceptand cert
93,93,330235057,raynecreates,🌧✨Rayne✨🌧 On Patreon 🔥,"Add your mbti and put 4 characters that have the same mbti as you!

ENTP https://t.co/7ygIwKC1DU https://t.co/fcLN9SOqyt",ENTP,add mbti put 4 character mbti entp
94,94,1179741745048780802,cinnam0ngirl1z,riri,people always give impressions for estp/entp as person who doing flirty for fun it’s true but did you haven seen ho… https://t.co/EkzZKOLwrS,ENTP,people always give impression estpentp person flirty fun true seen ho
95,95,29039409,entp_adhd,ms ENTP 🦚,"RT @LBC: Rebekah Vardy was 'sexually abused' by a member of her ultra-strict Jehovah's Witness community from the ages of 12-15, and the ch…",ENTP,rebekah vardy sexually abused member ultrastrict jehovah witness community age 1215 ch
96,96,1528896661812039680,jinxphonic,jinx・edtwt,"@zerocaljam I'm enfp which is the same dom function of Ne so almost ENTP :,) https://t.co/vofp76knPN",ENTP,im enfp dom function ne almost entp
97,97,1506021752660504586,DerekGarfield2,GaryCato,"RT @aly_kame: if they love each other, only they are both Entp💀💀
#TheBadGuysfanart #Thebadguysmrwolf #selfinsert https://t.co/9tZxnaPQZB",ENTP,love entpskullskull
98,98,975385103168888832,saraglezzz_,S🕊,"add ur mbti and put 4 characters that have the same mbti: ENTP

el pesetero de Tom Nook toy berrando… https://t.co/XHn5YUlzhr",ENTP,add ur mbti put 4 character mbti entp el pesetero de tom nook toy berrando
99,99,1528751979698311168,entp_lys,Polaris ☆,RT @piinkimi_: my melody moon lamp https://t.co/PPpRyTXS2I,ENTP,melody moon lamp
100,100,1205759839349010432,shisehmt,ying🐝 0/30 primavera eichi,@athenaurin i'm being serious i've never met a normal entp ever we always silly,ENTP,im serious ive never met normal entp ever always silly
101,101,1511722610190548998,xavier_lehnsher,nora🦭,"RT @cal_stk: add your mbti and put 4 characters that have the same mbti as you

entp (funny red bastards?) https://t.co/SgvpEV8poO",ENTP,add mbti put 4 character mbti entp funny red bastard
102,102,1644720799851618306,erakreid,Rara | let's be moots!,"let's be moots! 
• Rara (she/her)
• Genshin Impact Player
• uid: 854067293
• Honkai Star Rail Newbie
• uid: 8102820… https://t.co/XfJTFDywM0",ENTP,let moot rara sheher genshin impact player uid 8540672 93 honkai star rail newbie uid 8102820
103,103,1567274142457790464,kuweiyulbos,kade ! fake kuwei stan,Merchant Council come back what if I became a separate stadwatch lawyer I am ENTP I love arguing semantics and details,ENTP,merchant council come back became separate stadwatch lawyer entp love arguing semantics detail
104,104,999899047858028544,slashermunson,peter quill apologist,"add your mbti and 4 characters that share it

entp https://t.co/SMoiPBjsk6 https://t.co/uEfR77CsiC",ENTP,add mbti 4 character share entp
105,105,953606119892529158,jafaeu,"Neurospicy Latina, Ranting Girlypop🇻🇪🇵🇸😈","@pantsincar ok, uhh, can i ask you kind of a weird question?

you see, I'm a ENTP 6w7 sp/so, and on this website wh… https://t.co/fA5X2HwRxH",ENTP,ok uhh ask kind weird question see im entp 6w7 spso website wh
106,106,1561945705177968646,rinnielynch,rinnie ෆ 🪼,"#SHIFTTWT 
I’m Rinnie:) I’m 21 and I’m an ENTP 

I feel like I somehow accidentally got off shiftwt?? 
anyways I wa… https://t.co/KmKEFG1iAJ",ENTP,im rinnie im 21 im entp feel like somehow accidentally got shiftwt anyways wa
107,107,1566511787058552840,SAVOLIUM_,ᅠᅠ🦇 !!,add ur mbti and put 4 characters that have the same mbti: entp también conocido como hot motherfuckers.… https://t.co/dNxaIfvxlW,ENTP,add ur mbti put 4 character mbti entp también conocido como hot motherfucker
108,108,1510426716702879746,KATH0R3T3S,≛ kath is a globohomo spy 🕵🏻‍♀️,"add your mbti and 4 characters with the same type!  

ENTP https://t.co/dy1yGmGDve https://t.co/gKLrZGyi7L",ENTP,add mbti 4 character type entp
109,109,1193561844134354950,fixfearnot,lena,@ENTP_8w7 It could be worse… vernon could be releasing a second single,ENTP,could worse vernon could releasing second single
110,110,3361698831,btsalseo,cami ✧˖°˖✧,"add ur mbti and put 4 characters that have the same mbti: ENTP

la mayor amenaza de occidente… https://t.co/TDLViWfAlj",ENTP,add ur mbti put 4 character mbti entp la mayor amenaza de occidente
111,111,1623337104489996289,PlsgiveJLabreak,Tomo-chan,"add ur mbti and put 4 characters that have the same mbti:

Entp here (funfact karma and i even share eneagram lol,… https://t.co/vhJuEpUJDV",ENTP,add ur mbti put 4 character mbti entp funfact karma even share eneagram lol
112,112,1642992317060505602,phinlands,phin & co. 🎞️,"add your mbti and put 4 characters that have same mbti as you

entp ‼️‼️‼️ https://t.co/LTschD1Hcs https://t.co/ZftAarI3Vv",ENTP,add mbti put 4 character mbti entp double exclamation markdouble exclamation markdouble exclamation mark
113,113,1266862965824917506,acupofstarspls,tj 🦥✨,"add your mbti and put 4 characters that have the same mbti as you

(decided to add my enneagram as well because why… https://t.co/oHTSPhbxNb",ENTP,add mbti put 4 character mbti decided add enneagram well
114,114,1292923954252963850,cricaresabu,𝗰𝗿𝗶 ☾︎,it's always either intp or entp. It usually depends on how sociable I'm feeling. I do have periods in my life when… https://t.co/i9ZNrUsR7L,ENTP,always either intp entp usually depends sociable im feeling period life
115,115,1552994272269312002,vileoria,ハン.,@uraniandisaster @qjjfan @fubroshi @cinnamoblood Entp larping ass,ENTP,entp larping as
116,116,1622458997805834242,fieryravenette,Aʀɪᴀ M. Mᴏɴᴛɢᴏᴍᴇʀʏ,"also naturally articulate and speaks in a direct way, which eliminates the informative ENTP. Jughead Jones is an IN… https://t.co/rinjFVuVIM",ENTP,also naturally articulate speaks direct way eliminates informative entp jughead jones
117,117,1622458997805834242,fieryravenette,Aʀɪᴀ M. Mᴏɴᴛɢᴏᴍᴇʀʏ,"✯ / I’ve eliminated a few numbers from the enneagram while attempting to type Jughead Jones. 

He’s either a 784 (E… https://t.co/s8HHmYQh9h",ENTP,ive eliminated number enneagram attempting type jughead jones he either 784 e
118,118,1449069893396094979,inkchr0matic,joey drew's office chair,"I FUCKING LOVE ENTPS

(mighty is in a war since ppl cant decide if he's ENTP or ESFP but he's an ENTP cause it make… https://t.co/Q9e9MjxDet",ENTP,fucking love entps mighty war since ppl cant decide he entp esfp he entp cause make
119,119,1611187018553229313,looking4rooney,mária (nina hoss gf),"add your mbti and put 4 characters that have the same mbti as you

entp https://t.co/Y1WaiOenjH https://t.co/BeWQFxlnDO",ENTP,add mbti put 4 character mbti entp
