,Unnamed: 0,user_id,user_screen_name,user_name,text,personality_type,cleaned_text
12,12,1458352862472261635,mossofsyaa,Asya dikejar pat🏃🏼‍♀️🏃🏼‍♀️🏃🏼‍♀️,"RT @cleavsab: hello #studytwt  i’m looking for new moots and new study buddies!

── ౨ৎ get to know me 
🧸 u can call me sabrina 
🩰  ‘06L, sh…",ISTP,hello im looking new moot new study buddy ౨ৎ get know teddy bear u call sabrina ballet shoe 06l sh
13,13,1640730154711515142,tinkyiebell,ciya,"RT @cleavsab: hello #studytwt  i’m looking for new moots and new study buddies!

── ౨ৎ get to know me 
🧸 u can call me sabrina 
🩰  ‘06L, sh…",ISTP,hello im looking new moot new study buddy ౨ৎ get know teddy bear u call sabrina ballet shoe 06l sh
14,14,1619861062689648641,kjunnwz,kaydence ★⁵ I LOVE VIKEN,"RT @si4ryki: -ˋˏ day 2 ༺
       
          ⇢finding interactive moots 𖤐˒ 

hihi ! i'm siana / sia &gt; , &lt;
-- any pronouns, istp, filo
↬ ults:…",ISTP,ˋˏ day 2 finding interactive moot 𖤐 hihi im siana sia gt lt pronoun istp filo ults
15,15,1174153476735143937,jmcdonald114,✨🎓Jordyn🎓✨,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
16,16,1607395411815456770,naghuihilom_,sof / gwin • lf moots,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
17,17,1375348508354621441,suqabot,ؘ,actually ☝🏼🤓 yoongi is an istp https://t.co/gvgJBkipX1,ISTP,actually index pointing mediumlight skin tonenerd face yoongi istp
18,18,1445443708439056388,mischiefthings,mae ミ★,"RT @thinkingswan: characters who share emma's personality type: istp — ""the crafter"" https://t.co/yMtjFraBEF",ISTP,character share emmas personality type istp crafter
19,19,1647110869472677888,xoxoiridesca,iridesca 💭 lf bns moots,"RT @kliyasksk: 彡 hi i'm kliya !! ✧

ღ looking for interactive moots
ღ 14, she/her, istp, rcbyf !
ღ ults
        ↳  twice, itzy, gidle, lsrf…",ISTP,彡 hi im kliya ღ looking interactive moot ღ 14 sheher istp rcbyf ღ ults twice itzy gidle lsrf
20,20,1647110869472677888,xoxoiridesca,iridesca 💭 lf bns moots,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
21,21,1380574590,pankajc34425181,🐐,"RT @gabby_world_: 🎨 Gabby Reveal (7) - Raise your AI #NFT 🎨

Living life on the edge, the daring #ISTP and energetic #ESTP are the ultimate…",ISTP,artist palette gabby reveal 7 raise ai artist palette living life edge daring energetic ultimate
22,22,948891577400741888,Case_Butter,Case_เคส 𝒍𝒐𝒗𝒆𝒚 𝒅𝒐𝒗𝒆𝒚 | ที้ด 06.16,"RT @xikersjh: Junghoon's mbti is INTP on this tricky house eps, but we don't know when did they film that eps, if it's before april 7th, so…",ISTP,junghoons mbti intp tricky house eps dont know film eps april 7th
23,23,1522678766052458498,mymelopinks,lindsay,"RT @yriqzlx: looking for active moots [ day 2 ]

new to #stantwt

yori, she / her, istp, filo

· ♡ blackpink, newjeans, lesserafim, ive, tw…",ISTP,looking active moot day 2 new yori istp filo blackpink newjeans lesserafim ive tw
24,24,1483984782459478016,filmbyino,َ니낮 !! ia,"RT @si4ryki: ⇢finding interactive moots 𖤐˒ 

hihi ! i'm siana / sia &gt; , &lt;
-- any pronouns, istp
↬ ults: enhypen, le ssera, aespa, nct but a…",ISTP,finding interactive moot 𖤐 hihi im siana sia gt lt pronoun istp ults enhypen le ssera aespa nct
25,25,1510223585721286663,shujideryy,mariaa,"RT @xikersjh: Junghoon's mbti is INTP on this tricky house eps, but we don't know when did they film that eps, if it's before april 7th, so…",ISTP,junghoons mbti intp tricky house eps dont know film eps april 7th
26,26,1306968366179971072,ichoposerio,icho 🛸 | 🔱❤️‍🩹 (in my lutang era),"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
27,27,1339232001979768834,babysugabearbee,Caro ⁷ | Angel Pt 1 👼🏻,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
28,28,1456587047997673473,KaruheartsCupid,˗ˏˋ Hikaru ♡'s Cupid || looking for moots :3,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
29,29,1117428657616609280,hjwstwin_,jai ( ◜‿◝ )♡,"RT @luvjhsn: ✦ looking for teume - engene moots ! ㅡ #teufind #kpoptwt #stantwt 

✩ he/him , legal ( 18 )
✩ gay , istp , filo 🇵🇭
✩ teume , e…",ISTP,looking teume engene moot ㅡ hehim legal 18 gay istp filo flag philippine teume e
30,30,885152822962122752,KTommerrass,💖 kat 💖 soyeon’s wife,"RT @gyukissed: hii im jay ! 
    — lf #stantwt &amp; #kpoptwt interactive moots (not new)

— 07, istp, blk, bisexual 
— oneus, seventeen, enhyp…",ISTP,hii im jay lf amp interactive moot new 07 istp blk bisexual oneus seventeen enhyp
31,31,1554659040747298816,gyukissed,jay 🫧 met oneus and saw enha !,"hii im jay ! 
    — lf #stantwt &amp; #kpoptwt interactive moots (not new)

— 07, istp, blk, bisexual 
— oneus, sevente… https://t.co/VwMcwY5dOt",ISTP,hii im jay lf amp interactive moot new 07 istp blk bisexual oneus sevente
32,32,1529641316954476544,JOO0214_,jooˎ,"RT @leistudyarchive: heya, i'm lei and i'm new to #studytwt &amp; #studytwtph! lookin for interactive moots and study (rant) buds ˃ᴗ˂ !!

☁️ —…",ISTP,heya im lei im new amp lookin interactive moot study rant bud ᴗ cloud
33,33,1581668411221778433,saintlknow,qiyy ⭐️,"RT @zyukoumi: day 7 ; 😵‍💫

hi, i’m kian.
[ 07, istp, filo, they/he ] 

— still looking for interactive #moots.
— new to #kpoptwt / #stantwt…",ISTP,day 7 face spiral eye hi im kian 07 istp filo theyhe still looking interactive new
34,34,1200978499915386881,kyeojis,yun !!,@intakizm HI ISTP BFF I LOVE COLLECTING ISTPS,ISTP,hi istp bff love collecting istps
35,35,1650125113293938688,MaggiePark84368,Lee might know~ ★⁵🌋🪐,"RT @zyukoumi: day 7 ; 😵‍💫

hi, i’m kian.
[ 07, istp, filo, they/he ] 

— still looking for interactive #moots.
— new to #kpoptwt / #stantwt…",ISTP,day 7 face spiral eye hi im kian 07 istp filo theyhe still looking interactive new
36,36,1414394740762550278,namjoonhcrts,ember // D-7 UNTIL BDAY!! / VIDEO EDIT OUT!!!,"RT @si4ryki: ⇢finding interactive moots 𖤐˒ 

hihi ! i'm siana / sia &gt; , &lt;
-- any pronouns, istp
↬ ults: enhypen, le ssera, aespa, nct but a…",ISTP,finding interactive moot 𖤐 hihi im siana sia gt lt pronoun istp ults enhypen le ssera aespa nct
37,37,1414394740762550278,namjoonhcrts,ember // D-7 UNTIL BDAY!! / VIDEO EDIT OUT!!!,"RT @kliyasksk: 彡 hi i'm kliya !! ✧

ღ looking for interactive moots
ღ 14, she/her, istp, rcbyf !
ღ ults
        ↳  twice, itzy, gidle, lsrf…",ISTP,彡 hi im kliya ღ looking interactive moot ღ 14 sheher istp rcbyf ღ ults twice itzy gidle lsrf
38,38,1658504214539304961,zuhakaede,lili ☆,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
39,39,1414394740762550278,namjoonhcrts,ember // D-7 UNTIL BDAY!! / VIDEO EDIT OUT!!!,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
40,40,1480240311737618435,Jewelmoney_,Artemis 📌 ||,"RT @kliyasksk: 彡 hi i'm kliya !! ✧

ღ looking for interactive moots
ღ 14, she/her, istp, rcbyf !
ღ ults
        ↳  twice, itzy, gidle, lsrf…",ISTP,彡 hi im kliya ღ looking interactive moot ღ 14 sheher istp rcbyf ღ ults twice itzy gidle lsrf
41,41,1509343595559473155,ausofyaroox_,yaroox ; lf moots,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
42,42,1529839305593499649,CertifiedWizNot,ryan #UNFORGIVEN,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
43,43,1300727807857754112,callmechall_,chalੈ✩‧₊˚,"RT @cleavsab: hello #studytwt  i’m looking for new moots and new study buddies!

── ౨ৎ get to know me 
🧸 u can call me sabrina 
🩰  ‘06L, sh…",ISTP,hello im looking new moot new study buddy ౨ৎ get know teddy bear u call sabrina ballet shoe 06l sh
44,44,1364211713365729283,xikersmybabies2,𝐿𝑒𝑡𝑖 𝑎𝑚𝑎 𝑜 𝒙𝒊𝒌𝒆𝒓𝒔 ₍ᐢ⑅•ᴗ•⑅ᐢ₎💕,RT @510HUNTER_: hunter used to be ISTP but after retaking the test he’s now ISTJ https://t.co/LIIk5gAUQM,ISTP,hunter used istp retaking test he istj
45,45,1368892709490978820,arbzenxyy,elf/ar⁷¹¹,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
46,46,1466260479752359938,jonghomallow,sushi,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
47,47,1598533871380799488,lifepostingcel,isa,common istp W https://t.co/cnJZHO0Tr9 https://t.co/UbCc8awoYF,ISTP,common istp w
48,48,1495908689118908420,RKCSyd,Sister Rachel 🏳️‍🌈🇦🇺🦘,"RT @lorrr_randomly: Thekla Simona Gelsomina Reuten, AKA Thekla Reuten (Dr. Salvius) was born in Bussum, Netherlands. She is a Dutch-Italian…",ISTP,thekla simona gelsomina reuten aka thekla reuten dr salvius born bussum netherlands dutchitalian
49,49,1287713507668983812,beomglvrs,-alis saw txt !!! ♡ 22/10,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
50,50,74842546,annestude,َanne²³,"RT @skaiiwater: hi all! im new at #studytwt &amp; im looking for study buddies 🤺
about me :
— cala, 08L
— last year of jhs
— istp gang 💥

if yo…",ISTP,hi im new amp im looking study buddy person fencing cala 08l last year jhs istp gang collision yo
51,51,1609408818106040320,mreeyaho,miyahoooo 🫐,what do u call the infj-intp-istp-infp dilemma. like i genuinely do not know which between these 4… work (as my mbti),ISTP,u call infjintpistpinfp dilemma like genuinely know 4 work mbti
52,52,1376361071322169344,gyuuskipp,kei ✘ 🎧🧸 ACTIVE !,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
53,53,1466260479752359938,jonghomallow,sushi,"RT @kliyasksk: 彡 hi i'm kliya !! ✧

ღ looking for interactive moots
ღ 14, she/her, istp, rcbyf !
ღ ults
        ↳  twice, itzy, gidle, lsrf…",ISTP,彡 hi im kliya ღ looking interactive moot ღ 14 sheher istp rcbyf ღ ults twice itzy gidle lsrf
54,54,1657541983622115328,Jalieb_,Jalieb (*:･ﾟ✧edtwt✧ﾟ:･*),"RT @soyarexic: Hi!!! not new just looking for more active #edtwt moots ⊰⁠⊹

— 28 she/they SEAsian
— virgo, istp, demi-pan
— 163cm sw:84 cw:…",ISTP,hi new looking active moot 28 shethey seasian virgo istp demipan 163cm sw84 cw
55,55,1028544475616792577,f4iryh3ejake,faisyah,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
56,56,1371309447130222596,Uz2Miko,Miko | sakuragami siblings,"Add your MBTI and put 4 characters that have the same type

ESTJ &amp; ISTP ( tak cukup 4 jadi letak 2 mbti )… https://t.co/pwsu2ww64P",ISTP,add mbti put 4 character type estj amp istp tak cukup 4 jadi letak 2 mbti
57,57,1294789828526186497,Beommiebby02,tOto ✘🦜🪟🧚,@strawberrybeom Istp or isfp,ISTP,istp isfp
58,58,1647917917592494082,httpszyraa,Zyra,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
59,59,1516596352133836803,beomfys,범규♡,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
60,60,1575924300263079939,f4iryhachu,₊˚✩彡 clarii !!,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
61,61,1554447214923370498,giextwt,𖤐,"RT @leistudyarchive: heya, i'm lei and i'm new to #studytwt &amp; #studytwtph! lookin for interactive moots and study (rant) buds ˃ᴗ˂ !!

☁️ —…",ISTP,heya im lei im new amp lookin interactive moot study rant bud ᴗ cloud
62,62,1254168393403584515,kiuhlo,hiiro | spicy 🎀,@pinkaurora120 AS AN ISTP YES,ISTP,istp yes
63,63,1531733434749493248,soulzhex,erin // UNTZ UNTZ,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
64,64,1368687082307080193,M1TSU_A_,미츠 (!),"RT @leistudyarchive: heya, i'm lei and i'm new to #studytwt &amp; #studytwtph! lookin for interactive moots and study (rant) buds ˃ᴗ˂ !!

☁️ —…",ISTP,heya im lei im new amp lookin interactive moot study rant bud ᴗ cloud
65,65,1562000665227829249,PJSLIFE,Eziro,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
66,66,1145654682494259200,__istp,e,@convomf nitip😭,ISTP,nitiploudly cry face
67,67,1647660871449997312,haalandmother,✰,i just remembered haaland is an istp and a 9w8 https://t.co/agqUiKPbGb,ISTP,remembered haaland istp 9w8
68,68,1389712965604102146,mintakyy,Eden✨Intak’s wifey💖,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
69,69,1610081426950574081,arilovestxt,Ari 🩷💛🩵,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
70,70,1389933606026555392,huntluviv,𝐼𝑣𝑎𝑛 𝑙𝑜𝑣𝑒𝑠 민재♡,RT @510HUNTER_: hunter used to be ISTP but after retaking the test he’s now ISTJ https://t.co/LIIk5gAUQM,ISTP,hunter used istp retaking test he istj
71,71,1525424042039197696,catwinicat,wini,"How similar are we?
Add up your %

10% stan ATZ
10% born in NOV
10% listen to rock / khh /kpop nd everything 
10% P… https://t.co/MZvIAgKcIe",ISTP,similar add 10 stan atz 10 born nov 10 listen rock khh kpop nd everything 10 p
72,72,906309636256493568,A_rich2233,A Rich,"@4HourL Istp- why yes these are all things I could use to murder someone
Reroll- how does it know to look for the bodies in the mountains",ISTP,istp yes thing could use murder someone reroll know look body mountain
73,73,1629855679363141634,NingNave,DreamNaevis ♧~•♤ENHA & DEUKAE COMEBACK IN MAY♤~•♧,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
74,74,1612551760668672000,suabaka1,🤍♡ Baria Aesthetic ♡🤍| LAILA LOVEBOT ♡♡,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
75,75,1440544288467607556,Ashkechie,ash /⁠ᐠ⁠｡⁠ꞈ⁠｡⁠ᐟ⁠\,"add ur mbti and put 4 characters with the same type!!

i'm ISTP !! :3
nagi, ash lynx, shouya, tomoe… https://t.co/xXjUOSnfOT",ISTP,add ur mbti put 4 character type im istp 3 nagi ash lynx shouya tomoe
76,76,1508295103609286661,bluepeniss,vio ✧˖° fanwars r stupid,"RT @si4ryki: ⇢finding interactive moots 𖤐˒ 

hihi ! i'm siana / sia &gt; , &lt;
-- any pronouns, istp
↬ ults: enhypen, le ssera, aespa, nct but a…",ISTP,finding interactive moot 𖤐 hihi im siana sia gt lt pronoun istp ults enhypen le ssera aespa nct
77,77,1315846745876770819,belovedhyune,lina misses txt★ ⁵ CSD📌,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
78,78,1539029467699548160,Mysunsetstay,Lili,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
79,79,1644072272205053952,v0hyj,:ﾟ☆ help rt 📌,"RT @stpd_lemondzz: ♔〃˖𖥨➪ looking interactive moots!
any fandoms welcomed 🍫͜ (ᵔ ̮ ᵔ)›

☆ aten/jay ¦ msian

★ she/her ☕︎ 07L ☕︎ istp

☆ svt,…",ISTP,𖥨 looking interactive moot fandom welcomed chocolate bar ᵔ ᵔ atenjay msian sheher hot beverage 07l hot beverage istp svt
80,80,19043242,olderbrother21,Tarrell Eugene Bellinger,"RT @leistudyarchive: heya, i'm lei and i'm new to #studytwt &amp; #studytwtph! lookin for interactive moots and study (rant) buds ˃ᴗ˂ !!

☁️ —…",ISTP,heya im lei im new amp lookin interactive moot study rant bud ᴗ cloud
81,81,1469823659825143817,sup3rcra1g,Grey/Greg (craig enthusiast)🪼,Craig is officially in this genre of character According to me. Idk what it is but ue and Craig r ISTP and Megumi a… https://t.co/9DrPzP5fSU,ISTP,craig officially genre character according idk ue craig r istp megumi
