,user_id,user_screen_name,user_name,words,personality_type
15,1256338589979480064,edgarnumber1fan,nez || ຽ( ⊗ ‸ ⊗ ) ♡ (`⊗﹁◓´),"['rt', '๑๑', 'hello', 'luca', 'sunny', 'play', 'idv', 'ask', 'id', '18', 'old', 'entp', 'im', 'cosp']",ENTP
16,1496111695474868225,akafuuji,𝙁𝙐𝙐𝙅𝙄 !!,"['hi', 'looking', 'mootsfriends', 'yellow', 'heart', 'sheher', '17', 'entp', 'gi', 'hsr', 'jjk', 'fruba']",ENTP
17,1278382471,QueenSacrier,⭒Anwen de apellido Insoportable⭒,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'smiling', 'face', 'sunglass', 'entp', 'los', 'que', 'más', 'representan', 'xdd']",ENTP
18,1537071237309947906,flavo_occidens,Linyaw,"['ak', 'ijin', 'qrt', 'yah', 'hwhsw', 'add', 'mbti', 'put', '4', 'character', 'type', 'entp', 'ngueng']",ENTP
19,1625099719709007873,karaeiken,hyoga defender,"['wonder', 'ur', 'entp']",ENTP
20,1618196422335107074,ZOM6lE,(´⊗ゝ⊗`),"['rt', '๑๑', 'hello', 'luca', 'sunny', 'play', 'idv', 'ask', 'id', '18', 'old', 'entp', 'im', 'cosp']",ENTP
21,1636013837127413760,sambokzDNI,☆,"['hello', 'im', 'jj', 'want', 'make', 'interactive', 'mutuals', 'lt3', 'prns', '07', 'entp', 'new', 'kpoptwt', 'looking', 'ze']",ENTP
22,1528751979698311168,entp_lys,Polaris ☆,"['im', 'whore', 'nice', 'voice', 'cant']",ENTP
23,1297614658074021893,lxcherryy,devilish lucy,"['add', 'ur', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'disguised', 'facethumbs', 'light', 'skin', 'tone']",ENTP
24,1152429490498179072,niaciqda,"donquixote, lili.","['add', 'mbti', 'put', '4', 'character', 'type', 'im', 'entpfire']",ENTP
25,1612999616991039491,poruppii,BEAU (^з^)-☆,"['find', 'im', 'enfp', 'entp', 'tutorial']",ENTP
26,1345098334252490755,Dicegoblin_E,Dice Goblin Entertainment,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'kinda', 'hard', 'find', 'woman', 'character']",ENTP
27,766929916390703105,_ander_k,ᅠ ᅠᅠ,"['might', 'literally', 'red', 'exclamation', 'markred', 'exclamation', 'mark', 'entp']",ENTP
28,1377802218020220934,2_entp,Ultra MAGA-ENTP_MBA,"['biden', 'administration', 'think', 'stupid']",ENTP
29,1331348780864696322,sangokakutrees,sitara hates thua !! 🌺,"['entp', '8', 'cognitive', 'function', 'top', '4', 'strongest']",ENTP
30,1625565306134441984,skipllllll,sato,"['add', 'ur', 'mbti', 'put', '4', 'character', 'type', 'entp']",ENTP
31,1250154134608674824,cephalopodashi,kishi 𐂠 pass me the yuri,"['ur', 'actually', 'islamophobic', 'racist', 'mysognistic', 'transphobic', 'homophobic', 'xenophobic', 'ableist', 'entp']",ENTP
32,1343257160411738113,NEWTSTARS,Tommy/Nicky ⚣,"['add', 'mbti', 'put', 'four', 'character', 'mbti', 'entp', 'gt']",ENTP
33,1528664535363485696,llovebbom,kHAIRA ??!?!!!? ✩___✰,"['hai', 'hai', 'im', 'ale', 'baru', 'aktifin', 'akun', 'lagii', 'soo', 'let', 'moot', '08l', '9th', 'grade', 'entp', 'woman', 'lotus', 'position', 'light', 'skin', 'tone', 'let', 'friend']",ENTP
34,1382277015269634051,mikorin003,miko 🐑 kinda ia,"['add', 'mbti', 'put', '4', 'character', 'type', 'entp']",ENTP
35,305989513,relativeread,edson.eth,"['whats', 'personality', 'type', 'entp']",ENTP
36,1406953341192712192,HodlsSherlock,The Bitcoin Dudeist ⚡️,"['perhaps', 'worst', 'part', 'trait', 'amplify', 'n', 'significantly', 'entpj', 'oft']",ENTP
37,1528751979698311168,entp_lys,Polaris ☆,"['shaking', 'cry', 'gagging', 'choking', 'fainting', 'vomiting', 'ings', 'possible', 'im', 'devastated']",ENTP
38,1528751979698311168,entp_lys,Polaris ☆,"['hawk', 'jacket', 'haha']",ENTP
39,1496121495394799618,alberiarty,Zuha,"['relate', 'sama', 'keempat', 'ini', 'dengan', 'mood', 'entpnya', 'oke', 'add', 'mbti', 'put', '4', 'character', 'type']",ENTP
40,1448910679923048449,suhjOhn_ny,regina ☁️ | lf nctzen moots,"['hi', 'im', 'regina', 'cloud', 'new', 'filo', 'sheher', 'entp', 'looking', 'interactive', 'moot', 'ifb']",ENTP
41,1527328068733263874,jemur4n,may len,"['add', 'mbti', 'put', '4', 'character', 'type', 'entp', 'boi']",ENTP
42,706488746431094784,neptunestardust,neptune 🖤🐘🤍💜,"['add', 'mbti', 'four', 'character', 'type', 'whod', 'guessed', 'entp', 'anxious', 'one']",ENTP
43,1538134381608390656,monkyluffyi,bilu bolu 🐥🐙,"['add', 'mbti', 'put', '4', 'character', 'type', 'entp', 'people', 'bunny', 'earspeople', 'bunny', 'earspeople', 'bunny', 'ear']",ENTP
44,1343844940065988608,jcdecardan,aby 💜,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp']",ENTP
45,1456175192112177166,nikolaikisser,sin ・SPEAK NOW,"['uhhh', 'may', 'may', 'entp', 'instead', 'one', 'asked']",ENTP
46,1561586571198988288,Yaemikolover123,LIN ☕️♡-( read pinned pls) !!,"['add', 'mbti', '4', 'character', 'mbti', 'enfpentp', 'firefire']",ENTP
47,1561586571198988288,Yaemikolover123,LIN ☕️♡-( read pinned pls) !!,"['im', 'entp', 'like', 'jusy', 'tweet', 'smiling', 'face', 'heartssmiling', 'face', 'heartssmiling', 'face', 'heart']",ENTP
48,903575151006101504,Raphynoir,Raphy 💖 |,"['good', 'long', 'isnt', 'entps', 'intimidate', 'cuz', 'theyre', 'usually', 'loud', 'n', 'confident']",ENTP
49,1318075675853549573,albedomania,Indrele/Ishika |•|•| WAITING ON KAZHUA,"['let', 'moot', 'rara', 'sheher', 'genshin', 'impact', 'player', 'uid', '8540672', '93', 'honkai', 'star', 'rail', 'newbie', 'uid', '8102820', '34', 'minor']",ENTP
50,903575151006101504,Raphynoir,Raphy 💖 |,"['omg', 'r', 'u', 'entp', 'im', 'scared', 'entps']",ENTP
51,1292964018777460738,brispell,графиня разумовская™️,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'lt3']",ENTP
52,984076334463881217,stabyomates,🥰🫀 pathetic men enjoyer 🥰🫀,"['add', 'mbti', 'put', '4', 'chr', 'mbtp', 'love', 'overconfident', 'actually', 'really', 'sadkind', 'craz']",ENTP
53,953606119892529158,jafaeu,"Neurospicy Latina, Ranting Girlypop🇻🇪🇵🇸😈","['pedro', 'actually', 'entp', '6w7', 'spso', '692', 'imo', 'matter', 'pdb', 'consensus', 'say', 'stan', 'kin']",ENTP
54,1528751979698311168,entp_lys,Polaris ☆,"['hair', 'kuroo']",ENTP
55,953606119892529158,jafaeu,"Neurospicy Latina, Ranting Girlypop🇻🇪🇵🇸😈","['thats', 'ignoring', 'entps', 'mistyped', 'enfp', 'whatever', 'like', 'pedro', 'pascal', 'personality', 'mistyped']",ENTP
56,1612429123669950465,veeverox,vero ! | HAITIAN HERITAGE MONTH 🇭🇹,"['need', 'entp', 'friend', 'im', 'tryna', 'see', 'sum']",ENTP
57,1567543533728325640,RPGMakerHell,Piss 🦆,"['tw', 'personality', 'entp', 'e7', '2l', 'may', 'find', 'unbearably', 'annoying']",ENTP
58,1568260973638856706,shiryuhsy,shiro,"['add', 'mbti', '4', 'character', 'mbti', 'im', 'entp', 'stereotype', 'among', 'entp', 'chara', 'theyre', 'sex', 'god']",ENTP
59,1520559944315154434,CompositionJD,✧*̥˚ Jason˚✧,"['let', 'moot', 'rara', 'sheher', 'genshin', 'impact', 'player', 'uid', '8540672', '93', 'honkai', 'star', 'rail', 'newbie', 'uid', '8102820', '34', 'minor']",ENTP
60,1501763596740546562,freejaychang,kyla | thinking about jay & taerae,"['oh', 'think', 'mine', 'switched', 'letter', 'usually', 'entp', 'maybe', 'bc', 'im', 'extremely', 'indecisive']",ENTP
61,3970089372,MegumiBandicot,Megumi Bandicoot,"['let', 'moot', 'rara', 'sheher', 'genshin', 'impact', 'player', 'uid', '8540672', '93', 'honkai', 'star', 'rail', 'newbie', 'uid', '8102820', '34', 'minor']",ENTP
62,1501763596740546562,freejaychang,kyla | thinking about jay & taerae,"['im', 'going', 'let', 'letter', 'define', 'relieved', 'facerelieved', 'face', 'really', 'dont', 'think', 'im', 'entp', 'must', 'mistake']",ENTP
63,1433377793908219906,honeygoldlight,🍯,"['begging', 'everyone', 'ditch', 'mbti', 'learn', 'jungian', 'cognitive', 'function', 'instead', 'dominant', 'extr']",ENTP
64,1657382734829080581,YvesYvelliel,Yve,"['let', 'moot', 'rara', 'sheher', 'genshin', 'impact', 'player', 'uid', '8540672', '93', 'honkai', 'star', 'rail', 'newbie', 'uid', '8102820', '34', 'minor']",ENTP
65,1557277089077686272,azzyslefthand,Az!,"['add', 'mbti', '4', 'character', 'type', 'im', 'entpa', 'ill', 'entp', 'roof']",ENTP
66,1501763596740546562,freejaychang,kyla | thinking about jay & taerae,"['like', 'think', 'need', 'retake', 'mine', 'dont', 'think', 'entp', 'suit']",ENTP
67,1628944654749294593,hoonfry,Miyoncè,"['one', 'thinking', 'one', 'feeling', 'dont', 'think', 'heart', 'youre', 'pretty', 'logical', 'entp']",ENTP
68,878746256390180865,cuntresslee,edona mina girl,"['give', 'entp', 'enfp', 'vibe', 'im', 'crisis']",ENTP
69,1567274142457790464,kuweiyulbos,kade ! fake kuwei stan,"['entp', 'aries', 'enneagrams', 'different', 'tho']",ENTP
70,1567274142457790464,kuweiyulbos,kade ! fake kuwei stan,"['nvm', 'may', 'projecting', 'cuff', 'definitely', 'think', 'he', 'nt', 'definitely', 'see', 'pe']",ENTP
71,1567274142457790464,kuweiyulbos,kade ! fake kuwei stan,"['omg', 'fellow', 'entp', 'hiii']",ENTP
72,1620770911895916545,k4ycrows,kay ☀️,"['bisexual', 'entp']",ENTP
73,1652591860941221888,jingyuanhater,zou / lila ౨ৎ 139/180,"['add', 'mbti', '4', 'character', 'mbti', 'entp', '_', 'severe', 'lack', 'entp', 'char', 'hsr', 'bandori']",ENTP
74,1223129154452742144,eintoricht,ein(stein).,"['let', 'moot', 'rara', 'sheher', 'genshin', 'impact', 'player', 'uid', '8540672', '93', 'honkai', 'star', 'rail', 'newbie', 'uid', '8102820', '34', 'minor']",ENTP
75,1491089389614612482,Keikkuuu,Kazuha4life | Saw bp and itzy!,"['hi', 'im', 'yanni', 'j', 'call', 'yandouble', 'exclamation', 'mark', 'looking', 'moot', 'since', 'new', 'acc', 'headphone', 'stan', 'skz', 'txt', 'le']",ENTP
76,1610018509441966084,MegumiAkuma,Megu | Debut TBA |ENVtuber|,"['current', 'design', 'entp', 'im', 'devil', 'vtuber', 'ageless', 'ability', 'teleport', 'anywhere', 'ive', 'seen', 'speed']",ENTP
77,1343844940065988608,jcdecardan,aby 💜,"['cardan', 'entp', 'win', 'u', 'entps']",ENTP
78,953606119892529158,jafaeu,"Neurospicy Latina, Ranting Girlypop🇻🇪🇵🇸😈","['he', 'entp', '6w7', 'spso', '631', 'rluai', 'ig', 'adhd', 'tism', 'trauma', 'thumb', 'mediumlight', 'skin', 'tone']",ENTP
79,1339462885387370498,ETnKnuckles,E ☆T,"['alot', 'like']",ENTP
80,1319858745837404167,ateezfru,aiko..?? ❤️‍🩹,"['hi', 'guy', 'im', 'aje', 'new', 'looking', 'atiny', 'moot', 'beaming', 'face', 'smiling', 'eyesbeaming', 'face', 'smiling', 'eye', 'sheher', '17', '18', 'august', 'entp', '3w4', 'engina', 'act']",ENTP
81,1044192679851184128,dnistarr,͏ ͏,"['cancer', 'e', 'entp', 'advogad', 'diabo', 'skull']",ENTP
82,1339462885387370498,ETnKnuckles,E ☆T,"['entp', '3w2', 'sxsofolded', 'hand', 'dark', 'skin', 'tone']",ENTP
83,1528751979698311168,entp_lys,Polaris ☆,"['baekhyuns', 'look', 'one', 'history', 'book']",ENTP
84,1355865748909006848,nikocoxas,Lev.,"['add', 'ur', 'mbti', 'put', '4', 'character', 'mbti', 'entp']",ENTP
85,1160676514859487237,energyepic_720,Gab(e),"['add', 'mbti', '4', 'character', 'type', 'entp', 'always', 'either', 'coolest', 'mf', 'ever', 'evil', 'huma']",ENTP
86,1206419518698016769,junhwinoir,ɾαíssα,"['add', 'ur', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'gente', 'feliz', 'e', 'boa', 'two', 'heart']",ENTP
87,1294639899975581698,myladystardust,stardust🌒| starless lady,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp']",ENTP
88,1528751979698311168,entp_lys,Polaris ☆,"['girl', 'like', 'theyre', 'love', 'life', 'fictional', 'character']",ENTP
89,1456175192112177166,nikolaikisser,sin ・SPEAK NOW,"['add', 'mbti', '4', 'character', 'mbti', 'enfpentp', 'firefire']",ENTP
90,1438738520265342979,hyunflvwer,izaac៹ au no 📌,"['izaac', 'rio', 'grande', 'sul', 'entp', 'virgem']",ENTP
91,1564760881371684864,sooupdrinker,soup (leader of the sigma cult),"['mbti', '4', 'character', 'entp', 'derogatory']",ENTP
92,50547284,jonathanstea,Dr. Jonathan N. Stea,"['there', 'thing', 'entp', 'type', 'scientifically', 'invalid', 'conceptand', 'cert']",ENTP
93,330235057,raynecreates,🌧✨Rayne✨🌧 On Patreon 🔥,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp']",ENTP
94,1179741745048780802,cinnam0ngirl1z,riri,"['people', 'always', 'give', 'impression', 'estpentp', 'person', 'flirty', 'fun', 'true', 'seen', 'ho']",ENTP
95,29039409,entp_adhd,ms ENTP 🦚,"['rebekah', 'vardy', 'sexually', 'abused', 'member', 'ultrastrict', 'jehovah', 'witness', 'community', 'age', '1215', 'ch']",ENTP
96,1528896661812039680,jinxphonic,jinx・edtwt,"['im', 'enfp', 'dom', 'function', 'ne', 'almost', 'entp']",ENTP
97,1506021752660504586,DerekGarfield2,GaryCato,"['love', 'entpskullskull']",ENTP
98,975385103168888832,saraglezzz_,S🕊,"['add', 'ur', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'el', 'pesetero', 'de', 'tom', 'nook', 'toy', 'berrando']",ENTP
99,1528751979698311168,entp_lys,Polaris ☆,"['melody', 'moon', 'lamp']",ENTP
100,1205759839349010432,shisehmt,ying🐝 0/30 primavera eichi,"['im', 'serious', 'ive', 'never', 'met', 'normal', 'entp', 'ever', 'always', 'silly']",ENTP
101,1511722610190548998,xavier_lehnsher,nora🦭,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'funny', 'red', 'bastard']",ENTP
102,1644720799851618306,erakreid,Rara | let's be moots!,"['let', 'moot', 'rara', 'sheher', 'genshin', 'impact', 'player', 'uid', '8540672', '93', 'honkai', 'star', 'rail', 'newbie', 'uid', '8102820']",ENTP
103,1567274142457790464,kuweiyulbos,kade ! fake kuwei stan,"['merchant', 'council', 'come', 'back', 'became', 'separate', 'stadwatch', 'lawyer', 'entp', 'love', 'arguing', 'semantics', 'detail']",ENTP
104,999899047858028544,slashermunson,peter quill apologist,"['add', 'mbti', '4', 'character', 'share', 'entp']",ENTP
105,953606119892529158,jafaeu,"Neurospicy Latina, Ranting Girlypop🇻🇪🇵🇸😈","['ok', 'uhh', 'ask', 'kind', 'weird', 'question', 'see', 'im', 'entp', '6w7', 'spso', 'website', 'wh']",ENTP
106,1561945705177968646,rinnielynch,rinnie ෆ 🪼,"['im', 'rinnie', 'im', '21', 'im', 'entp', 'feel', 'like', 'somehow', 'accidentally', 'got', 'shiftwt', 'anyways', 'wa']",ENTP
107,1566511787058552840,SAVOLIUM_,ᅠᅠ🦇 !!,"['add', 'ur', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'también', 'conocido', 'como', 'hot', 'motherfucker']",ENTP
108,1510426716702879746,KATH0R3T3S,≛ kath is a globohomo spy 🕵🏻‍♀️,"['add', 'mbti', '4', 'character', 'type', 'entp']",ENTP
109,1193561844134354950,fixfearnot,lena,"['could', 'worse', 'vernon', 'could', 'releasing', 'second', 'single']",ENTP
110,3361698831,btsalseo,cami ✧˖°˖✧,"['add', 'ur', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'la', 'mayor', 'amenaza', 'de', 'occidente']",ENTP
111,1623337104489996289,PlsgiveJLabreak,Tomo-chan,"['add', 'ur', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'funfact', 'karma', 'even', 'share', 'eneagram', 'lol']",ENTP
112,1642992317060505602,phinlands,phin & co. 🎞️,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'double', 'exclamation', 'markdouble', 'exclamation', 'markdouble', 'exclamation', 'mark']",ENTP
113,1266862965824917506,acupofstarspls,tj 🦥✨,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'decided', 'add', 'enneagram', 'well']",ENTP
114,1292923954252963850,cricaresabu,𝗰𝗿𝗶 ☾︎,"['always', 'either', 'intp', 'entp', 'usually', 'depends', 'sociable', 'im', 'feeling', 'period', 'life']",ENTP
115,1552994272269312002,vileoria,ハン.,"['entp', 'larping', 'as']",ENTP
116,1622458997805834242,fieryravenette,Aʀɪᴀ M. Mᴏɴᴛɢᴏᴍᴇʀʏ,"['also', 'naturally', 'articulate', 'speaks', 'direct', 'way', 'eliminates', 'informative', 'entp', 'jughead', 'jones']",ENTP
117,1622458997805834242,fieryravenette,Aʀɪᴀ M. Mᴏɴᴛɢᴏᴍᴇʀʏ,"['ive', 'eliminated', 'number', 'enneagram', 'attempting', 'type', 'jughead', 'jones', 'he', 'either', '784', 'e']",ENTP
118,1449069893396094979,inkchr0matic,joey drew's office chair,"['fucking', 'love', 'entps', 'mighty', 'war', 'since', 'ppl', 'cant', 'decide', 'he', 'entp', 'esfp', 'he', 'entp', 'cause', 'make']",ENTP
119,1611187018553229313,looking4rooney,mária (nina hoss gf),"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp']",ENTP
120,1463789715535151104,darklinax_,Sonya🖤 #elrielmonth,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'face', 'savoring', 'food']",ENTP
121,767005290067660800,daddymor4x,ֹ .ᅠᅠᅠᅠᅠᅠ𝙃𝙔𝙐,"['add', 'mbti', 'ando', 'put', '4', 'character', 'hace', 'dame', 'mbti', 'entp']",ENTP
122,611171478,LANClLL8,andy 🚀,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'call', 'hand', 'light', 'skin', 'tone']",ENTP
123,1449805446034989059,yeahitsdalin,دَاْلِيْن 大林,"['add', 'mbti', 'amp', 'put', '4', 'character', 'type', 'entp']",ENTP
124,1003198474848952326,cal_stk,cal 🐺,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'funny', 'red', 'bastard']",ENTP
125,1576774617418571777,euncookies,𝙱𝙻𝚄𝙴|𝚜𝚎𝚊𝚛𝚌𝚑𝚒𝚗𝚐 𝚏𝚘𝚛 𝚖𝚘𝚘𝚝𝚜|,"['lollipop', 'd3', 'shaved', 'ice', 'hello', 'im', 'ke', 'im', 'fine', 'prns', 'new', 'amp', 'lf', 'moot', '33', 'entp', 'minor']",ENTP
126,1388888711195086851,tresbienmiya,miya,"['mbti', 'grouping', '16', 'isnt', 'accurate', 'dont', 'believe', 'much', 'common', 'point', 'enfp', 'en']",ENTP
127,1389370132070293510,joowapagames,joo 🍒 kodama island 🍄🌿🌷,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'annoying', 'bois', 'whoms', 'love', 'much', 'loudly', 'cry', 'faceloudly', 'cry', 'face']",ENTP
128,1160292919296835585,4O45O5,wolfen,"['add', 'ur', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'por', 'lo', 'esquizo', 'yo', 'creo']",ENTP
129,1676801868,sashitayuka,sashita.mp3,"['add', 'ur', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'hear']",ENTP
130,1592009101198098435,visd1cktattoo,jay ★,"['add', 'mbti', '4', 'character', 'type', 'entp', 'double', 'exclamation', 'markteehee', 'ekko', 'gumball', 'watterson', 'hange', 'zoë', 'fleabag']",ENTP
131,2316300679,cbriancpa,"Brian Streig, CPA","['good', 'see', 'accounting', 'hasnt', 'killed', 'free', 'spirit', 'ive', 'alternated', 'entp', 'enfp', 'since']",ENTP
132,1498634211238060036,berawoll,maive,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp']",ENTP
133,1048320475,exorsus12,exo,"['add', 'ur', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'compilacion', 'de', 'malas', 'persona']",ENTP
134,1624721634572500997,crblackswan,blackswan𓆩ᥫ᭡𓆪 || cr: blade of secrets,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp']",ENTP
135,1398272309283246085,333ricc,☁️ babss mirrorball da silva,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'ive', 'got', 'extremely', 'smart', 'sarcastic']",ENTP
136,1573936534000005121,shogfn,Xiren,"['entp', 'mbti']",ENTP
137,1448368260420866055,kikibats,Kiki ☀️🔜 MCM London,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'mine', 'entp', 'zany', 'face']",ENTP
138,1537891905031110657,folklorstar,lua (sirius’ version). ⭐️,"['slytherin', 'cancer', 'entp', 'chale', '5']",ENTP
139,4822298962,lauristical,doctah lorrà 🔮,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp']",ENTP
140,1373514728,kellyonelani,Kelly 💚 Onelani,"['quickly', 'look', 'oh', 'hey', 'reigen', 'entp', 'grinning', 'squinting', 'face']",ENTP
141,1056905040,atomicpowerd,atomic : coms open!,"['entp', 'make', 'look', 'like', 'insane', 'person']",ENTP
142,635324796,AlSamia0life,AlSamia♏,"['entp', 'thing']",ENTP
143,1469853336329502727,v4mpkki,ki 🌌,"['looking', 'moot', '15', 'sheher', 'artist', 'exmusician', 'bsd', 'genshin', 'jjk', 'tpn', 'csm', 'ar', '56', 'kaeya']",ENTP
144,1427642383383019537,Hameedmoyal1,"Hameedmoyal.| Fuelet Free, Own🧟‍♂️","['artist', 'palette', 'gabby', 'reveal', '2', 'raise', 'ai', 'artist', 'palette', 'inventing', 'new', 'thing', 'exploring', 'endless', 'possibility', 'curious']",ENTP
145,1297394482980089857,SourabhStephen,stephen | stephenwolf.bnb | Suiswap .bit 🐐 🌊📘⚪⚫,"['artist', 'palette', 'gabby', 'reveal', '2', 'raise', 'ai', 'artist', 'palette', 'inventing', 'new', 'thing', 'exploring', 'endless', 'possibility', 'curious']",ENTP
146,1338522273142149123,ifyoudontplay,maurice,['22enbyhetheyentp'],ENTP
147,1023557561868541952,itsScaraMichi,『 Nayra 』♡’s Aroa,"['avr', 'digan', 'besazo', 'perdón', 'por', 'ser', 'entp', 'personality', '4', 'character', 'tell', 'youd', 'like', 'would', 'stay']",ENTP
148,1651593360359014402,anemovencos,Ven || blade's wife,"['hello', 'im', 'looking', 'interactive', 'moot', 'astro', 'theythem', '21', 'entp', 'intere']",ENTP
149,3610886239,c_woodzon,WOODZ.,"['guess', 'mbti', 'final', 'result', 'yeah', 'right', 'entp', 'right', 'arrow', 'entj', 'right', 'arrow', 'cute', 'face', 'savoring', 'food']",ENTP
150,1600805667056631809,najminach,Naj🧞,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp']",ENTP
151,713889285020188672,Yokiter,Will 🦧,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'nightmare', 'entp', 'blunt', 'rotation']",ENTP
152,1010513956467662849,denden010300,denden🤍,"['20yo', 'entp', '183cm']",ENTP
153,1646905757563260929,notluisadoor,WHO's luisa?,"['entp', 'boynextdoor', 'moving', 'profile']",ENTP
154,1615941585476141056,hollijollie,holli 🌹STAR WARS DAY,"['add', 'mbti', 'add', '4', 'character', 'mbti', 'entp']",ENTP
155,1648747567742697477,wld_darkom,👺,"['dmg', 'entp']",ENTP
156,1645019337579970561,j1_g00,niji 浪迹天涯,"['star', 'day', '4', 'star', 'hii', 'im', 'j', 'new', 'im', 'looking', 'interactive', 'moot', 'star', 'sheher', 'blk', 'entp']",ENTP
157,1622741735657832449,carokower,Botvinnik,"['bottom', 'text', 'entp']",ENTP
158,1010513956467662849,denden010300,denden🤍,"['entp', 'x', 'estp', 'like', 'two', 'extroverted', 'thrillseekers', 'come', 'together', 'wild', 'ride', 'rolling', 'floor', 'laughingrolling', 'floor', 'laughing']",ENTP
159,2863780392,thenanadynasty,Nana 何,['entp'],ENTP
160,1506793377353900037,heavyyeyesss,آسيا,"['add', 'mbti', 'amp', 'qrt', '4', 'character', 'mbti', 'entp']",ENTP
161,1571518968422088705,literallyinnie,j ; ⭐️⭐️⭐️⭐️⭐️,"['star', 'day', '4', 'star', 'hii', 'im', 'j', 'new', 'im', 'looking', 'interactive', 'moot', 'star', 'sheher', 'blk']",ENTP
162,3461896632,Iifeweaver,𝚟 𝚒 𝚟 𝚒 ໒꒱,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'fucking', 'attack', 'entp', 'exploding', 'head']",ENTP
163,1616620286559805441,oxyjin_o2,oscar !!,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'entp', 'last', 'time', 'took', 'awhile', 'ago']",ENTP
