,Unnamed: 0,user_id,user_screen_name,user_name,text,personality_type,cleaned_text
12,12,1430611223280816131,Vityokboyc,Vityok,"RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
13,13,1425890976913149958,mionewaist,‎ً,@mirubunnie i’m always get either intj or estj,ESTJ,im always get either intj estj
14,14,1486550647482818560,Whos_chloeee,Chloee 🐛💛,"I always get 50/50 on Estj and Estp sooo

Estp 🫶🏽 https://t.co/b0YD6R0WQR https://t.co/Y6lRngNSru",ESTJ,always get 5050 estj estp sooo estp medium skin tone
15,15,1486550647482818560,Whos_chloeee,Chloee 🐛💛,"add your mbti and put 4 characters that have the same mbti as you!!

Estj 💅🏽 https://t.co/d3U6HKxctN https://t.co/NRslCA0wix",ESTJ,add mbti put 4 character mbti estj nail polish medium skin tone
16,16,1542324942422917123,bingnemai,vinicius. 📖: kill switch,"add your mbti and put 4 characters that have the same mbti as you!!

estj https://t.co/n2dyZSWsCb https://t.co/8a160UPq13",ESTJ,add mbti put 4 character mbti estj
17,17,1334607876481032195,GenniferwithaG_,Gennifer Harding-Gosnell,@joecimperman Sorry. ESTJ here. We let everyone jump off the cliff. We even step out the way for you.,ESTJ,sorry estj let everyone jump cliff even step way
18,18,1650321467609939970,iiiJK9_,A,"add ur mbti and put 4 characters with the same type:

ESTJ https://t.co/SkCNAXqeSt",ESTJ,add ur mbti put 4 character type estj
19,19,1305232298888122370,annvbth,‏ً,"add your mbti and put 4 characters that have the same mbti as you 

estj https://t.co/wJ42EFYf86 https://t.co/LXzraBLi4O",ESTJ,add mbti put 4 character mbti estj
20,20,262795624,PersonalityHack,Personality Hacker,"Full Ep 481: https://t.co/Z2nMnYtwdt

ESTJ Careers - Subtypes That Develop Through Nurture

#estj #careers… https://t.co/qnxmbyg9FN",ESTJ,full ep 481 estj career subtypes develop nurture
21,21,3094292574,Saiparnparkbyun,SuAmin❄️ ᵇᵃᵐᵇⁱ 'ㅅ',"RT @exoglobal_media: ♠️ EXO-L Club #BAEKHYUN

Baekhyun’s page (Kyoong, Puppy) 

MBTI: ESTJ
To EXO-L: Thank you always 

Today is.. &gt;_&lt; 
Luc…",ESTJ,spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc
22,22,1488455245193949184,azumirye,azumi,"— ✿ — ✿ — ✿ — ✿ — ✿ — 
 • Looking for interactive  
     moots/friends!

✿ I'm azumi | she/her, estj
✿ 14 yrs old |… https://t.co/lWNMeLh8ho",ESTJ,looking interactive mootsfriends im azumi sheher estj 14 yr old
23,23,1448988902858149890,dalisayjmn_,𝔽𝔸ℂ𝔼 ⁰³.²⁴🪞JIMIN #1 BB100 ARTIST dm limit,"@daisiespjm Ooh right right my memory serves me , estj makes sense for him tyy",ESTJ,ooh right right memory serf estj make sense tyy
24,24,126564423,daisiespjm,ira⁷ saw jimin and yoongi live ☽‧͙⭒| Angel 🪽,"@dalisayjmn_ just saw after ESTP he changed to ESTJ 

https://t.co/3FWoBpM5qo",ESTJ,saw estp changed estj
25,25,986227506096164864,troyesdemigods,vrash #1 cardan defender brina's bday!! 💌,another estj that's right https://t.co/WT4UdZ7fZ6,ESTJ,another estj thats right
26,26,1448988902858149890,dalisayjmn_,𝔽𝔸ℂ𝔼 ⁰³.²⁴🪞JIMIN #1 BB100 ARTIST dm limit,"Whats jimin Mbti again? Is it Estp or estj? Cs ESTJ makes sm sense for him, I think he changed from ESTP to ESTJ if… https://t.co/9iD567VhrL",ESTJ,whats jimin mbti estp estj c estj make sm sense think changed estp estj
27,27,1376138354622832644,lanhzhou,jen,@fujosukuna im a freshly new estj 🫶 what about you,ESTJ,im freshly new estj
28,28,1253673304814088195,barababala,Bara,ENTJ and ESTJ grow wrinkles in every second watching skz-code and skz-talker 🤣 https://t.co/LsyAlFWbjy,ESTJ,entj estj grow wrinkle every second watching skzcode skztalker rolling floor laughing
29,29,1273633917111697408,zenimakin,meg,"add your mbti and put 4 characters that have the same mbti as you!!

estj nation has a couple of … questionable cha… https://t.co/iKLk3Qe73M",ESTJ,add mbti put 4 character mbti estj nation couple questionable cha
30,30,1344673010284855297,Ddeonu2422,#Suunoo☀️,"RT @jungwonrkive: jungwon’s mbti changed from ESTJ to ISTJ 🥺 the complete opposite to sunoo’s

(and according to jungwon complete opposites…",ESTJ,jungwons mbti changed estj istj pleading face complete opposite sunoos according jungwon complete opposite
31,31,1090024470125965312,howdyhd,howdy,I took the test again for shits and giggles and I went from INFP to the coveted special boy INFJ. I read the descri… https://t.co/oL6c2sAKXB,ESTJ,took test shit giggle went infp coveted special boy infj read descri
32,32,1253285245681496064,BlaxX_1110,🚫,"RT @cloumello: MBTI doodles✨️

#mbti #mbtiart #mbtifanart 
#ENTP #INTP #ENTJ #INTJ
#ENFP #INFP #ENFJ #INFJ
#ESTP #ISTP #ESFP #ISFP
#ESTJ #I…",ESTJ,mbti doodlessparkles
33,33,1110281217251909632,er1oly,minyu,"Add your MBTI &amp; 4 characters that have the same MBTI: 

ESTJ https://t.co/p9SsvxUS2I https://t.co/MgYeAGSEbf",ESTJ,add mbti amp 4 character mbti estj
34,34,1622458997805834242,fieryravenette,Aʀɪᴀ M. Mᴏɴᴛɢᴏᴍᴇʀʏ,"kingdom is flourishing and no animals are on the brink of extinction. 

maybe i’m too abstract for my own good. i f… https://t.co/7gVw7s6fjP",ESTJ,kingdom flourishing animal brink extinction maybe im abstract good f
35,35,848217593395785729,Skeshy24,Oré,"Add ur mbti and put 4 characters with the same type:

ESTJ https://t.co/1tM9apzsdw https://t.co/hYRr5h0cqy",ESTJ,add ur mbti put 4 character type estj
36,36,892490446135476224,mushioguri,LEO (｡•̀ᴗ-)✧ #1 sigzai defender,every time i see an estj LSE so368 rloei im like Are You Aware...,ESTJ,every time see estj lse so368 rloei im like aware
37,37,1357780554679087104,TND_XIX,🏴󠁧󠁢󠁳󠁣󠁴󠁿 ✠ TND ✠ 🇦🇹,"Add ur mbti and put 4 characters with the same type:

ESTJ https://t.co/jH5l7vHvCw https://t.co/tGfKuSn2BH",ESTJ,add ur mbti put 4 character type estj
38,38,1302059852772990976,irusakita,♡harvey🧍‍♀️,Found this from tiktok now im concern because im being more estj day by day https://t.co/GsxPAYvfcC,ESTJ,found tiktok im concern im estj day day
39,39,509096638,BillSpies1,The Retiree at The Grizzly ⛳🏌️‍♀️🎸🎹🇺🇸,@mentalcaddie @SHistorians @BenHogan Someone drops a Myers-Briggs type on us.  Pretty cool day so far.   ESTJ right here.,ESTJ,someone drop myersbriggs type u pretty cool day far estj right
40,40,329077476,Williams_ESTJ,Michael K Williams,RT @OxfElite: Big result for our U15s! ⚽️💙🤍 https://t.co/m9D4tFfohM,ESTJ,big result u15s soccer ballblue heartwhite heart
41,41,1161365451848474624,SoSyncd,So Syncd,"INTJ, ENTJ, ISTJs, and ESTJ vibes. Follow @SoSyncd to see more! 💙

Download @SoSyncd to connect with matches on you… https://t.co/Rall3zdvg5",ESTJ,intj entj istjs estj vibe follow see blue heart download connect match
42,42,1080754794069938176,svphialoren,ma,@sophiaIloren @lasophialoren hmmmm interesting she's a virgo so i'd say she would more likely be a istj/estj/istp type,ESTJ,hmmm interesting shes virgo id say would likely istjestjistp type
43,43,1392073366790623236,Stanisl86863011,Stanislav Andreev,"RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
44,44,1212258673428353024,frcica1979,"frcica_フラシカ@NFT TwitFi phaver .lens(🌸, 🌿)","RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
45,45,772652487358545920,__52_hz__,🍑,"RT @jungwonrkive: jungwon’s mbti changed from ESTJ to ISTJ 🥺 the complete opposite to sunoo’s

(and according to jungwon complete opposites…",ESTJ,jungwons mbti changed estj istj pleading face complete opposite sunoos according jungwon complete opposite
46,46,1361576503046242304,dzGkiDIidXvLnT1,Станислав🐐,"RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
47,47,1646755010234155008,lun8withus_,lala 🌙 LUN8 DEBUT SOON!,RT @onlyjunwoo: Junwoo as the ESTJ that he is. He’s so chaotic and I loveeee it😂 #준우 https://t.co/lettpyayqd,ESTJ,junwoo estj he chaotic loveee itface tear joy
48,48,1558625947225853952,onlyjunwoo,하니 honey,Junwoo as the ESTJ that he is. He’s so chaotic and I loveeee it😂 #준우 https://t.co/lettpyayqd,ESTJ,junwoo estj he chaotic loveee itface tear joy
49,49,1255033589688918018,lux_yohan00,lux_00.WEi 💖,"RT @hodubbangie: daehyeon ; 

10% : aquarius
10% : '97 liner
10% : has a younger brother
10% : studies civil engineering.
10% : easy to get…",ESTJ,daehyeon 10 aquarius 10 97 liner 10 younger brother 10 study civil engineering 10 easy get
50,50,3611835672,hodubbangie,🤎irdina🤍vote for WEi🤎semi-ia🤍,"daehyeon ; 

10% : aquarius
10% : '97 liner
10% : has a younger brother
10% : studies civil engineering.
10% : easy… https://t.co/zOBqTpVerf",ESTJ,daehyeon 10 aquarius 10 97 liner 10 younger brother 10 study civil engineering 10 easy
51,51,1304621319804289024,sunshinehope613,ᴮᴱc⁷ Yoongi in D-2!🥢☆always with bts☆💗 bts’ army,Who’s an ESTJ? Comment down below peepppsss https://t.co/qrXv6XVsbI,ESTJ,who estj comment peepppsss
52,52,398021017,FSBManchester,Robert Downes,Yesterday I had some fun/interesting physcometric testing done by our HR team using the Myers-Briggs Type Indicator… https://t.co/xzXWY6rj2S,ESTJ,yesterday funinteresting physcometric testing done hr team using myersbriggs type indicator
53,53,1278388283647553538,Xnebriele,Novi.Suiswap 🔆,"RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
54,54,1552994272269312002,vileoria,ハン.,Asked estj what he wants for his bday but he said nothing and that he just wants to sleep so I’m going to buy him a… https://t.co/AMcgBu1uLB,ESTJ,asked estj want bday said nothing want sleep im going buy
55,55,1592408079420751872,Gelena07498310,"kobi (L3, ❄️)(💙,🧡) 🛸🐐","RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
56,56,408437559,almyeondblossom,my absolute perfection,"RT @exoglobal_media: ♠️ EXO-L Club #BAEKHYUN

Baekhyun’s page (Kyoong, Puppy) 

MBTI: ESTJ
To EXO-L: Thank you always 

Today is.. &gt;_&lt; 
Luc…",ESTJ,spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc
57,57,944497700854046720,Kimochu69,"Ꮓꫀᥒ | OmeletteSwap | Earn, Ally | FlowX","RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
58,58,1496045457528987648,IIXXIIMMXXII,𝐒𝐞𝐟ø ⚓️,"add ur mbti and put 4 characters that have the same mbti:

ESTJ https://t.co/nr23PhigaA https://t.co/oHogse73Ao",ESTJ,add ur mbti put 4 character mbti estj
59,59,999483637681733637,LAZZ1008,LAZZ,"RT @cloumello: MBTI doodles✨️

#mbti #mbtiart #mbtifanart 
#ENTP #INTP #ENTJ #INTJ
#ENFP #INFP #ENFJ #INFJ
#ESTP #ISTP #ESFP #ISFP
#ESTJ #I…",ESTJ,mbti doodlessparkles
60,60,1553958057981497344,Evgenjjcrypto,"(🌸, 🌿)Evgenjj.lens(💙,🧡)🐐🛸🌊📘","RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
61,61,1308677715072086016,Chandreshjatav8,Chandu.bnb | Suiswap,"RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
62,62,1879038889,rentfess,‼️CHECK CARRD DAN LINK‼️ ON,rent! ada bfr yang jago lovey dovey but can a little bit love hate dan avail weekend ini? and then u don't care if… https://t.co/tWQLjkrCbY,ESTJ,rent ada bfr yang jago lovey dovey little bit love hate dan avail weekend ini u dont care
63,63,1322254047961731072,Hema_OT7BTS,Hemaᵒᵗ⁷BTS•😼D'Day•Fan-Account✨♡MilitaryEra💔,"RT @im_shinnn: [NEW JEANS] K-POP ARTIST FAN TEST

6
COOKIE
HYEIN
2022.08.18
SHINEE - LOVE LIKE OXYGEN
POMERANIAN
HANNI, HAERIN / MINJI, DAN…",ESTJ,new jean kpop artist fan test 6 cookie hyein 2022081 8 shinee love like oxygen pomeranian hanni haerin minji dan
64,64,1504775828726743041,im_shinnn,it'shinnn,"RT @im_shinnn: [NEW JEANS] K-POP ARTIST FAN TEST

6
COOKIE
HYEIN
2022.08.18
SHINEE - LOVE LIKE OXYGEN
POMERANIAN
HANNI, HAERIN / MINJI, DAN…",ESTJ,new jean kpop artist fan test 6 cookie hyein 2022081 8 shinee love like oxygen pomeranian hanni haerin minji dan
65,65,1504775828726743041,im_shinnn,it'shinnn,"[NEW JEANS] K-POP ARTIST FAN TEST

6
COOKIE
HYEIN
2022.08.18
SHINEE - LOVE LIKE OXYGEN
POMERANIAN
HANNI, HAERIN / M… https://t.co/msnKMBF5zA",ESTJ,new jean kpop artist fan test 6 cookie hyein 2022081 8 shinee love like oxygen pomeranian hanni haerin
66,66,1426740084305321991,TPhm45524437,Tú Phạm🐐,"RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
67,67,1467785891775397888,kabayakeel,ティ卜゛ゥス,Conclusion+%7C+Executive+Personality https://t.co/WDNH2eS4VN #16Personalities via @16Personalities,ESTJ,conclusion 7cexecutivepersonality via
68,68,1070024638615470084,empire_blues,Alexandre 🌐🇺🇦,"@neigeblanca and I'm an estj (i think)
get on my level",ESTJ,im estj think get level
69,69,817115703698477056,swithfearnot,慈莉庵 (julian),"to further the delusion, sieun and i share the same mbti as we’re both ESTJ soooo like we’re actually meant to be",ESTJ,delusion sieun share mbti estj sooo like actually meant
70,70,1146948778857046016,livsoulsecrets,liv,Mbti estj the archer Taylor swift the wilds Rachel Reid stranger things Lucas Sinclair Nancy wheeler Anthony Bridge… https://t.co/iqydF3m8UR,ESTJ,mbti estj archer taylor swift wild rachel reid stranger thing lucas sinclair nancy wheeler anthony bridge
71,71,1146948778857046016,livsoulsecrets,liv,"#ESTJ characters: Can you see right through me?

#strangerthings #friends #mbti #encanto #bridgerton #fearstreet… https://t.co/t6BlXpRl7s",ESTJ,character see right
72,72,1598347234722152448,_exolblink_,rina ☆,RT @blackpinkbabo: Jisoo said she’s taken the MBTI test several times and she keeps getting the person with the ruler (ESTJ). @Blackpink,ESTJ,jisoo said shes taken mbti test several time keep getting person ruler estj
73,73,1608308082655780866,cyone__,Alcy,"@moonareas Estj, hot people 
Istj, cool people",ESTJ,estj hot people istj cool people
74,74,1860981978,arayary1,aray ary,"RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
75,75,1571492394125918209,crowderNacht,Corvus,"@archonfontaine She ran away from her nation‘s problems because she was scared
Venti often flirts with her in secre… https://t.co/7mj31UOTjl",ESTJ,ran away nation problem scared venti often flirt secre
76,76,1265814162082426881,Cryptotrojan1,Cryptotrojan.bnb | awungshi.stark | ⚪⚫🐐,"RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
77,77,1396638966120534016,astvvelist,miyo,hottest typology estj et(s) sx1w9 RC[O]/E/I phleg-mel LFEV,ESTJ,hottest typology estj ets sx1w9 rcoei phlegmel lfev
78,78,2440454584,mininjunnie,jøcy,"RT @baek2light: #BAEKHYUN PAGE

MBTI: ESTJ
To. EXO-L: Thank you always
Today is:  &gt;.ㅅ&lt;

BGM: EXO-MAMA
Lucky Number: 4
Lucky Color: Yellow
L…",ESTJ,page mbti estj exol thank always today gtㅅlt bgm exomama lucky number 4 lucky color yellow l
79,79,1591275589117386753,zerogrbvity,HITS DIFFERENT x NEW ROMANTICS 6/3🫧,@alexabellas i’ve studied the types in depth. Si is for sensing and Ni is for intuitive if that makes sense. So ESTJ vs ENTJ,ESTJ,ive studied type depth si sensing ni intuitive make sense estj v entj
80,80,1591275589117386753,zerogrbvity,HITS DIFFERENT x NEW ROMANTICS 6/3🫧,@alexabellas idc typing her as a estj her entire world view is based off pre-existing social hierarchies and presti… https://t.co/qBSfE9T9w4,ESTJ,idc typing estj entire world view based preexisting social hierarchy presti
81,81,1591275589117386753,zerogrbvity,HITS DIFFERENT x NEW ROMANTICS 6/3🫧,@alexabellas blair is an estj mama. but i called george being an infj from the start i’m glad i was right https://t.co/BcMbvac30a,ESTJ,blair estj mama called george infj start im glad right
82,82,1693367864,NanaJaem2000,Ajeng 🐣✿°:⋆❆,RT @ggunightt: Changgu and his sister mbti is ESTJ?? It's my first time to see siblings have a similar personality,ESTJ,changgu sister mbti estj first time see sibling similar personality
83,83,1068499928299692032,parkchels,🍒,RT @pwjlvr: 🐦 i retook the MBTI test recently and i got ESTJ but... i must be an I... there's no way for me to become an E... it's still so…,ESTJ,bird retook mbti test recently got estj must there way become e still
84,84,1508051456049491978,EXOElsa1485,💎PRO EXO💎,"RT @exoglobal_media: ♠️ EXO-L Club #BAEKHYUN

Baekhyun’s page (Kyoong, Puppy) 

MBTI: ESTJ
To EXO-L: Thank you always 

Today is.. &gt;_&lt; 
Luc…",ESTJ,spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc
85,85,1548355823746686976,stardustjisung,𝙖𝙪𝙣𝙞𝙚,"RT @lixxwcrld: 💌 : DAY 10 looking for moots ! !

chase, 05, estj, skz ult, felix biased

- not new to #stantwt / #kpoptwt 
- looking for st…",ESTJ,love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st
86,86,1272133668346032128,ggunightt,ᴠᴀɴɴ (´ ᴗ｀✿),Changgu and his sister mbti is ESTJ?? It's my first time to see siblings have a similar personality,ESTJ,changgu sister mbti estj first time see sibling similar personality
87,87,969670273,Bbbndy,•x--- ᥫ᭡⁹,"RT @exoglobal_media: ♠️ EXO-L Club #BAEKHYUN

Baekhyun’s page (Kyoong, Puppy) 

MBTI: ESTJ
To EXO-L: Thank you always 

Today is.. &gt;_&lt; 
Luc…",ESTJ,spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc
88,88,194040304,meikakuko,Meikakuko (New Art on Pinned 📌),"Just found a comment on pdb between ENTJ and ISTP about discussing a chara's mbti

ENTJ : she's too strategic and s… https://t.co/zmTx9npFvJ",ESTJ,found comment pdb entj istp discussing chara mbti entj shes strategic
89,89,1418596458626904069,erigomkaiii,sunny,"RT @exoglobal_media: ♠️ EXO-L Club #BAEKHYUN

Baekhyun’s page (Kyoong, Puppy) 

MBTI: ESTJ
To EXO-L: Thank you always 

Today is.. &gt;_&lt; 
Luc…",ESTJ,spade suit exol club baekhyuns page kyoong puppy mbti estj exol thank always today gt_lt luc
90,90,1540648991842799616,CaseyLaw_,"catman.lens(🌸, 🌿)(L3, ❄️)🛸( 🏔 , ⛏ )⚙️🛡️","RT @gabby_world_: 🎨 Gabby Reveal (6) - Raise your AI #NFT 🎨

Reliable and responsible, the practical #ISTJ and efficient #ESTJ are the ulti…",ESTJ,artist palette gabby reveal 6 raise ai artist palette reliable responsible practical efficient ulti
91,91,1353480423486201857,Chaahinazz,Chaho☆°•♡,"RT @lixxwcrld: 💌 : DAY 10 looking for moots ! !

chase, 05, estj, skz ult, felix biased

- not new to #stantwt / #kpoptwt 
- looking for st…",ESTJ,love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st
92,92,1620234053634121729,estr3llvh,star ★★★★★,"RT @lixxwcrld: 💌 : DAY 10 looking for moots ! !

chase, 05, estj, skz ult, felix biased

- not new to #stantwt / #kpoptwt 
- looking for st…",ESTJ,love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st
93,93,2784402749,Tetro75,Jim Martineau,@MsAshBash420 Are you familiar with MBTI?  I'm picking up on an ESTJ vibe.,ESTJ,familiar mbti im picking estj vibe
94,94,1599762894052278273,drmsheadline,kat/ash ꕤ*.,"RT @lixxwcrld: 💌 : DAY 10 looking for moots ! !

chase, 05, estj, skz ult, felix biased

- not new to #stantwt / #kpoptwt 
- looking for st…",ESTJ,love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st
95,95,1423336639036801025,Fluverik,annieee • is slaying on main • ★⁵,"RT @lixxwcrld: 💌 : DAY 10 looking for moots ! !

chase, 05, estj, skz ult, felix biased

- not new to #stantwt / #kpoptwt 
- looking for st…",ESTJ,love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st
96,96,1408022625067040770,linolovesass,Anie★⁵|5 STAR AND SPICY 🌶,"RT @lixxwcrld: 💌 : DAY 10 looking for moots ! !

chase, 05, estj, skz ult, felix biased

- not new to #stantwt / #kpoptwt 
- looking for st…",ESTJ,love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st
97,97,1343174208935739392,brightersei,Tea 🍵 semi ia ~SPM YEAR~ SKZ CB,"RT @lixxwcrld: 💌 : DAY 10 looking for moots ! !

chase, 05, estj, skz ult, felix biased

- not new to #stantwt / #kpoptwt 
- looking for st…",ESTJ,love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st
98,98,1509247860780331011,kiryhuaaah,kiry,"i know she'll just. GET IT. YKNOW????? ESP S2. SHE LAUGHS AT THE JOKES. UNBELIEVABLE. unlike my estj mom, can they… https://t.co/z7dkRBLMXA",ESTJ,know shell get yknow esp s2 laugh joke unbelievable unlike estj mom
99,99,1633272772943020033,amorouschanlian,ᴇʟɪᴢᴀʙᴇᴛʜ ★⁵,"RT @lixxwcrld: 💌 : DAY 10 looking for moots ! !

chase, 05, estj, skz ult, felix biased

- not new to #stantwt / #kpoptwt 
- looking for st…",ESTJ,love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st
100,100,1261615513916096512,ayastown,آية,@vileoria this s exactly how my estj irl texts omg,ESTJ,exactly estj irl text omg
101,101,1552994272269312002,vileoria,ハン.,The estj dedication is INSANE😭 I would’ve just went to hell with the formal clothes. https://t.co/QIJqptGMNB,ESTJ,estj dedication insaneloudly cry face wouldve went hell formal clothes
102,102,1552994272269312002,vileoria,ハン.,"Omg I discussed about her with estj and I was like “Her stories are ridiculously exaggerated, but there might be so… https://t.co/pbEWBJhGCv",ESTJ,omg discussed estj like story ridiculously exaggerated might
103,103,1424305071555231747,acethedonut,༉ miks! ⚇ scara main,"RT @lixxwcrld: 💌 : DAY 10 looking for moots ! !

chase, 05, estj, skz ult, felix biased

- not new to #stantwt / #kpoptwt 
- looking for st…",ESTJ,love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st
104,104,813191590684528640,kimtaehyungbia,madison,"RT @lixxwcrld: 💌 : DAY 10 looking for moots ! !

chase, 05, estj, skz ult, felix biased

- not new to #stantwt / #kpoptwt 
- looking for st…",ESTJ,love letter day 10 looking moot chase 05 estj skz ult felix biased new looking st
