,Unnamed: 0,user_id,user_screen_name,user_name,text,personality_type,cleaned_text
58,58,1554186339960193024,koro0303456,koro🇦🇷,"RT @vampireshearts: ➷ day 6 of looking 4 #hsrtwt moots
⭒                caius 15 isfp＇

➲ ⠀⠀ ✶ ⠀⠀ honkai,hsr, genshin,pjsk++     ⁾⁾　⠀

   ⠀…",ISFP,day 6 looking 4 moot caius 15 isfp honkaihsr genshinpjsk
59,59,1559786778068131841,isfp_girl07,はいからさん@shanbin,"RT @ZB1_UPDATES_: [PHOTO] 230518 — ZEROBASEONE for 1st LOOK - Vol.258 Magazine Cover! 🔥

#ZEROBASEONE #ZB1
#제로베이스원 https://t.co/UL5o1YtQp3",ISFP,photo 230518 zerobaseone 1st look vol 258 magazine cover fire
60,60,1320437919484645378,dietsocks,socks ∘⁠˚⁠˳⁠°,@namrexic isfp!! i was mis-typed the first time as istp though so i ended up researching a bit more on it and retak… https://t.co/5ofu6eOYt6,ISFP,isfp mistyped first time istp though ended researching bit retak
61,61,1651032316884713473,by_sseul,𝐋𝐂.,good morning to my isfp babies 🤯 https://t.co/q8gUFKIpgd,ISFP,good morning isfp baby exploding head
62,62,1559786778068131841,isfp_girl07,はいからさん@shanbin,RT @lovingshb: ZB1??!!!! WHERE'S THE HD?!😭😭 https://t.co/Xz5VBlgrhu,ISFP,zb1 wheres hdloudly cry faceloudly cry face
63,63,1382779686888038402,brwthing,summer,"RT @ROSEL3AF: ⠀
                    bowie alora bishop ░
⠀
                      twenty-three · leo  
⠀                   isfp · chaos · mu…",ISFP,bowie alora bishop twentythree leo isfp chaos mu
64,64,1320572959963160579,eokkiz,beck ♡,Did the test again and why i got isfp https://t.co/3UZsm3Sngu,ISFP,test got isfp
65,65,1499092126658928647,hwarangluver,StephaniE || tpst rapline enjoyer,Hmmmmm…I’ve never thought about this before…if hyuk bc his Mbit is ISFP and mine is INTP?…who do yall think is most… https://t.co/pX2ghhiBhd,ISFP,hmmmive never thought beforeif hyuk bc mbit isfp mine intpwho yall think
66,66,1295478789565083648,mythiikcals,mythi 🍨 神话,@namrexic isfp hiii we’re so close to the same ehe 🫶🫶,ISFP,isfp hiii close ehe
67,67,1517537322056978432,kia_rts2,Aiki キ 🧸CONQUEST 2023 !!,"RT @vampireshearts: ➷ day 6 of looking 4 #hsrtwt moots
⭒                caius 15 isfp＇

➲ ⠀⠀ ✶ ⠀⠀ honkai,hsr, genshin,pjsk++     ⁾⁾　⠀

   ⠀…",ISFP,day 6 looking 4 moot caius 15 isfp honkaihsr genshinpjsk
68,68,1602925664944140288,qnorvia,asia,"RT @vampireshearts: ➷ day 6 of looking 4 #hsrtwt moots
⭒                caius 15 isfp＇

➲ ⠀⠀ ✶ ⠀⠀ honkai,hsr, genshin,pjsk++     ⁾⁾　⠀

   ⠀…",ISFP,day 6 looking 4 moot caius 15 isfp honkaihsr genshinpjsk
69,69,1561598904801820672,bambicrys,davi ☆,"RT @ROSEL3AF: ⠀
                    bowie alora bishop ░
⠀
                      twenty-three · leo  
⠀                   isfp · chaos · mu…",ISFP,bowie alora bishop twentythree leo isfp chaos mu
70,70,1559786778068131841,isfp_girl07,はいからさん@shanbin,"RT @sunghanbin_edit: He's a Star
#ZEROBASEONE #ZB1
 #SUNGHANBIN #성한빈 https://t.co/KLkBLhvP1D",ISFP,he star
71,71,1413436981435002883,_chelplory,chel🍒,"RT @dosiesbbl: [230517 10:15PM] 🦈💭

- ㅋㅋㅋㅋㅋㅋ
- with my twin
- i came to see the flowers
- my twin is an ISFP
- but for me
- she held the sh…",ISFP,230517 1015 pm sharkthought balloon ㅋㅋㅋ twin came see flower twin isfp held sh
72,72,1398467527915757569,wsynik,Lu !!! seulgi day 슬기,"RT @haogellic: take 10!
hello i'm jelli 🍒! im looking for interactive kpop #moots !

⁃not new to #kpoptwt or #stantwt 
⁃isfp , she/her , mi…",ISFP,take 10 hello im jelli cherry im looking interactive kpop new isfp sheher mi
73,73,1578716403393499141,n7dhqn,metal🪻,"RT @vampireshearts: ➷ day 6 of looking 4 #hsrtwt moots
⭒                caius 15 isfp＇

➲ ⠀⠀ ✶ ⠀⠀ honkai,hsr, genshin,pjsk++     ⁾⁾　⠀

   ⠀…",ISFP,day 6 looking 4 moot caius 15 isfp honkaihsr genshinpjsk
74,74,1510551804358148098,CUPIDKYO,kiki ♡s 탁！🐈‍⬛ ALL IN,@th3ch4ser we were meant to be 🤭 but i switch like monthly between infp and isfp HELP..,ISFP,meant face hand mouth switch like monthly infp isfp help
75,75,1658985356908167168,primojades,gabs,"RT @vampireshearts: ➷ day 6 of looking 4 #hsrtwt moots
⭒                caius 15 isfp＇

➲ ⠀⠀ ✶ ⠀⠀ honkai,hsr, genshin,pjsk++     ⁾⁾　⠀

   ⠀…",ISFP,day 6 looking 4 moot caius 15 isfp honkaihsr genshinpjsk
76,76,1618826568515682304,seagloees,venus♡,@namrexic isfp !! :D,ISFP,isfp
77,77,1510551804358148098,CUPIDKYO,kiki ♡s 탁！🐈‍⬛ ALL IN,@th3ch4ser theo and isfp,ISFP,theo isfp
78,78,1647102598166765568,H4ZEZIA,amanda,"RT @newzindori: hii i‘m kylie !! #kpoptwt 
i am looking for more silly interactive moots &lt;3

- 18 isfp bi she they 
- looking for ORBIT P1E…",ISFP,hii im kylie looking silly interactive moot lt3 18 isfp bi looking orbit p1e
79,79,1594562739930038273,kyuiiez,hale ★,"RT @newzindori: hii i‘m kylie !! #kpoptwt 
i am looking for more silly interactive moots &lt;3

- 18 isfp bi she they 
- looking for ORBIT P1E…",ISFP,hii im kylie looking silly interactive moot lt3 18 isfp bi looking orbit p1e
80,80,1616160871960711168,newzindori,all in: kylie ‹3,"hii i‘m kylie !! #kpoptwt 
i am looking for more silly interactive moots &lt;3

- 18 isfp bi she they 
- looking for O… https://t.co/7yA1oByv1r",ISFP,hii im kylie looking silly interactive moot lt3 18 isfp bi looking
81,81,1606186443142967296,danhrts,aino,"RT @vampireshearts: ➷ day 6 of looking 4 #hsrtwt moots
⭒                caius 15 isfp＇

➲ ⠀⠀ ✶ ⠀⠀ honkai,hsr, genshin,pjsk++     ⁾⁾　⠀

   ⠀…",ISFP,day 6 looking 4 moot caius 15 isfp honkaihsr genshinpjsk
82,82,1496642079958704130,starryakikasa,☆彡 Ajax!,"RT @vampireshearts: ➷ day 6 of looking 4 #hsrtwt moots
⭒                caius 15 isfp＇

➲ ⠀⠀ ✶ ⠀⠀ honkai,hsr, genshin,pjsk++     ⁾⁾　⠀

   ⠀…",ISFP,day 6 looking 4 moot caius 15 isfp honkaihsr genshinpjsk
83,83,1199722472553074688,ItzMissGorgeous,Koo⁷ 🔍⍤⃝🥢Stream & Vote 😠💜,@namjoonie0_097 I was ISFP but recently i got INFP 👀,ISFP,isfp recently got infp eye
84,84,1539769920354926592,themesoferu,lisa. ♡ parody.,"RT @ROSEL3AF: ⠀
                    bowie alora bishop ░
⠀
                      twenty-three · leo  
⠀                   isfp · chaos · mu…",ISFP,bowie alora bishop twentythree leo isfp chaos mu
85,85,1636406240648523777,diorsza,katia,"RT @ROSEL3AF: ⠀
                    bowie alora bishop ░
⠀
                      twenty-three · leo  
⠀                   isfp · chaos · mu…",ISFP,bowie alora bishop twentythree leo isfp chaos mu
86,86,811061974603862017,zeldajunkielol2,Joe Cool (The Fool),"@4HourL I always get INFJ when I take the 16personalities quiz, but another one I took gave me INFP/ISFP? (gross)",ISFP,always get infj take 16personalities quiz another one took gave infpisfp gross
87,87,1466260479752359938,jonghomallow,sushi,"RT @rickhoein: . . . 🐰
hi, my name is ari, not new to #kpoptwt,  #stantwt &amp; #anitwt im looking for moots 

 ﹒° 🗯  she/her | 20, aries, isfp…",ISFP,rabbit face hi name ari new amp im looking moot right anger bubble sheher 20 aries isfp
88,88,1378361499526299656,tii_red,jena! | ★ ★ ★ ★ ★,"RT @dandybeom: ミ restarting | day 2 !

&gt;&gt;     hey, i'm trixx ! ☀️     &lt;&lt;

# -  any prns, libra, isfp
# -  looking for interactive kpop moot…",ISFP,ミ restarting day 2 gtgt hey im trixx sun ltlt prns libra isfp looking interactive kpop moot
89,89,1658649674608156672,rickhoein,taisha ☆,". . . 🐰
hi, my name is ari, not new to #kpoptwt,  #stantwt &amp; #anitwt im looking for moots 

 ﹒° 🗯  she/her | 20, ar… https://t.co/NV93c8XwOW",ISFP,rabbit face hi name ari new amp im looking moot right anger bubble sheher 20 ar
90,90,1495816092148801539,SabrlnaAnnLvnn,Sabrina ✿ Parody,"RT @ROSEL3AF: ⠀
                    bowie alora bishop ░
⠀
                      twenty-three · leo  
⠀                   isfp · chaos · mu…",ISFP,bowie alora bishop twentythree leo isfp chaos mu
91,91,1423758518008614912,dongjuist,arah¹² 🍓shuaibo solo!,"RT @dosiesbbl: [230517 10:15PM] 🦈💭

- ㅋㅋㅋㅋㅋㅋ
- with my twin
- i came to see the flowers
- my twin is an ISFP
- but for me
- she held the sh…",ISFP,230517 1015 pm sharkthought balloon ㅋㅋㅋ twin came see flower twin isfp held sh
92,92,1006612794802954240,lostwithoutyuqi,잃었어 🛫🇰🇷,"RT @dosiesbbl: [230517 10:15PM] 🦈💭

- ㅋㅋㅋㅋㅋㅋ
- with my twin
- i came to see the flowers
- my twin is an ISFP
- but for me
- she held the sh…",ISFP,230517 1015 pm sharkthought balloon ㅋㅋㅋ twin came see flower twin isfp held sh
93,93,2431401300,chcngeofheart,sky🪽,"RT @ROSEL3AF: ⠀
                    bowie alora bishop ░
⠀
                      twenty-three · leo  
⠀                   isfp · chaos · mu…",ISFP,bowie alora bishop twentythree leo isfp chaos mu
94,94,1584562946474213380,hersubculture,Chloe,"RT @ROSEL3AF: ⠀
                    bowie alora bishop ░
⠀
                      twenty-three · leo  
⠀                   isfp · chaos · mu…",ISFP,bowie alora bishop twentythree leo isfp chaos mu
95,95,1640056337802428418,hiddennastya,nastya ⋆.ೃ࿔*:･,"RT @ROSEL3AF: ⠀
                    bowie alora bishop ░
⠀
                      twenty-three · leo  
⠀                   isfp · chaos · mu…",ISFP,bowie alora bishop twentythree leo isfp chaos mu
96,96,1500994512973352960,starwarsonist,anakin! 💿/ parody.,"RT @ROSEL3AF: ⠀
                    bowie alora bishop ░
⠀
                      twenty-three · leo  
⠀                   isfp · chaos · mu…",ISFP,bowie alora bishop twentythree leo isfp chaos mu
97,97,1643992298051768322,toybfs,‏ً,"RT @ROSEL3AF: ⠀
                    bowie alora bishop ░
⠀
                      twenty-three · leo  
⠀                   isfp · chaos · mu…",ISFP,bowie alora bishop twentythree leo isfp chaos mu
98,98,1549923471085518849,ROSEL3AF,bowie 🫎,"⠀
                    bowie alora bishop ░
⠀
                      twenty-three · leo  
⠀                   isfp ·… https://t.co/h3FdvPNe0K",ISFP,bowie alora bishop twentythree leo isfp
99,99,828267073520406529,woozisplanet,lys💜2YRS AS ATINY,@iheartlys @MoonlitEmbrace sorry my bad luna is definitely isfp,ISFP,sorry bad luna definitely isfp
100,100,1273239393264734208,starryniteshine,starry 🌌🌙 | basically an rt bot 🤖,"RT @dosiesbbl: [230517 10:15PM] 🦈💭

- ㅋㅋㅋㅋㅋㅋ
- with my twin
- i came to see the flowers
- my twin is an ISFP
- but for me
- she held the sh…",ISFP,230517 1015 pm sharkthought balloon ㅋㅋㅋ twin came see flower twin isfp held sh
101,101,828267073520406529,woozisplanet,lys💜2YRS AS ATINY,@MoonlitEmbrace @iheartlys u are probably isfp,ISFP,u probably isfp
102,102,1479431189698170884,MMHERO9,MMHERO,"RT @gabby_world_: 🎨 Gabby Reveal (8) - Raise your AI #NFT 🎨

Full of creativity and a passion for living in the moment, the artistic #ISFP…",ISFP,artist palette gabby reveal 8 raise ai artist palette full creativity passion living moment artistic
103,103,1576880520016846851,JosephHarvey01,Joseph Harvey,16/19 🎭 #ISFP Patients: Tend to live in the present &amp; might desire deprescription if medication affects their quality of life. 🌿🎨,ISFP,1619 performing art patient tend live present amp might desire deprescription medication affect quality life herbartist palette
104,104,1576880520016846851,JosephHarvey01,Joseph Harvey,"7/19 🧩 #ISFP Psychiatrists: Sensitive &amp; patient, they focus on understanding the patient's perspective and feelings. 🎨💕",ISFP,719 puzzle piece psychiatrist sensitive amp patient focus understanding patient perspective feeling artist palettetwo heart
105,105,1643566739345506305,strwbrui,sophi 👾,"RT @vampireshearts: ➷ day 6 of looking 4 #hsrtwt moots
⭒                caius 15 isfp＇

➲ ⠀⠀ ✶ ⠀⠀ honkai,hsr, genshin,pjsk++     ⁾⁾　⠀

   ⠀…",ISFP,day 6 looking 4 moot caius 15 isfp honkaihsr genshinpjsk
106,106,1525633251565391872,akicores,noom .ᐟ,"RT @vampireshearts: ➷ day 6 of looking 4 #hsrtwt moots
⭒                caius 15 isfp＇

➲ ⠀⠀ ✶ ⠀⠀ honkai,hsr, genshin,pjsk++     ⁾⁾　⠀

   ⠀…",ISFP,day 6 looking 4 moot caius 15 isfp honkaihsr genshinpjsk
107,107,1409163603391827969,PurKilorious,★Gem🝮 FML.,"RT @dosiesbbl: [230517 10:15PM] 🦈💭

- ㅋㅋㅋㅋㅋㅋ
- with my twin
- i came to see the flowers
- my twin is an ISFP
- but for me
- she held the sh…",ISFP,230517 1015 pm sharkthought balloon ㅋㅋㅋ twin came see flower twin isfp held sh
108,108,1179390085273288704,dosiesplory,cher 🐣,"RT @dosiesbbl: [230517 10:15PM] 🦈💭

- ㅋㅋㅋㅋㅋㅋ
- with my twin
- i came to see the flowers
- my twin is an ISFP
- but for me
- she held the sh…",ISFP,230517 1015 pm sharkthought balloon ㅋㅋㅋ twin came see flower twin isfp held sh
